depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
64	additive	compositional_ridge	primary_state_pair	S	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
64	additive	compositional_ridge	primary_state_pair	M	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
64	additive	compositional_ridge	primary_state_pair	P	-0.00079123606492530001	-0.00079123606492530001	5.2041704279304213e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
64	additive	compositional_ridge	primary_state_pair	O	-0.00079123606492530001	-0.00079123606492530001	5.2041704279304213e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
64	additive	compositional_ridge	primary_state_pair	D	-0.00079123606492530001	-0.00079123606492530001	5.2041704279304213e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
64	additive	CPA_0.8.8	primary_state_pair	S	0.066171291801741902	0.066171291801741902	0	0.064562818830079902	0.069735052609135595	0	30	False
64	additive	CPA_0.8.8	primary_state_pair	M	0.066171291801741902	0.066171291801741902	-4.6259292692714865e-19	0.064562818830079902	0.069735052609135595	0	30	False
64	additive	CPA_0.8.8	primary_state_pair	P	0.066171291801741902	0.066525145304168101	0.00035385350242610002	0.064879464892744904	0.070015933631858596	0	30	False
64	additive	CPA_0.8.8	primary_state_pair	O	0.066171291801741902	0.065817438299315703	-0.00035385350242610002	0.064145966223589604	0.069454171586412594	0	30	False
64	additive	CPA_0.8.8	primary_state_pair	D	0.066171291801741902	0.066171291801741902	4.1633363423443369e-18	0.064562818830079902	0.069735052609135595	0	30	False
64	additive	zero_effect	zero_effect_diagnostic	S	0.077970502844539005	0.077970502844539005	0	0.076326180114698106	0.081707923412529498	0	30	False
64	additive	zero_effect	zero_effect_diagnostic	M	0.077970502844539005	0.077970502844538894	-2.7755575615628919e-18	0.076326180114698106	0.081707923412529498	0	30	False
64	additive	zero_effect	zero_effect_diagnostic	P	0.077970502844539005	0.074131507260136204	-0.0038389955844026998	0.072266868055058095	0.078065548206039198	0	30	False
64	additive	zero_effect	zero_effect_diagnostic	O	0.077970502844539005	0.074131507260136204	-0.0038389955844026998	0.072266868055058095	0.078065548206039198	0	30	False
64	additive	zero_effect	zero_effect_diagnostic	D	0.077970502844539005	0.074131507260136204	-0.0038389955844026998	0.072266868055058095	0.078065548206039198	0	30	False
64	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.066962527866667204	0.066962527866667204	0	0.065354054895005204	0.070526288674060897	0	30	False
64	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.066962527866667204	0.066962527866667204	9.251858538542973e-19	0.065354054895005204	0.070526288674060897	0	30	False
64	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.066962527866667204	0.067316381369093403	0.00035385350242610002	0.065670700957670206	0.070807169696783995	0	30	False
64	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.066962527866667204	0.066608674364241102	-0.00035385350242610002	0.064937202288514906	0.070245407651337896	0	30	False
64	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.066962527866667204	0.066962527866667204	-9.251858538542973e-19	0.065354054895005204	0.070526288674060897	0	30	False
64	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.078761738909464293	0.078761738909464293	0	0.077117416179623505	0.0824991594774548	0	30	False
64	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.078761738909464293	0.078761738909464293	-1.8503717077085946e-18	0.077117416179623394	0.0824991594774548	0	30	False
64	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.078761738909464293	0.074922743325061603	-0.0038389955844026998	0.073058104119983494	0.078856784270964597	0	30	False
