condition	depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	crossing_allocation_count	n_allocations	strict_crossing_after_allocation_mean
CEBPE+ETS2	32	additive	compositional_ridge	primary_state_pair	D	-0.032143933738974215	-0.032143933738974215	-3.0068540250264657e-18	0	30	False
CEBPE+ETS2	64	additive	compositional_ridge	primary_state_pair	S	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	64	additive	compositional_ridge	primary_state_pair	M	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	64	additive	compositional_ridge	primary_state_pair	P	-0.032143933738974215	-0.032143933738974215	-6.938893903907229e-19	0	30	False
CEBPE+ETS2	64	additive	compositional_ridge	primary_state_pair	O	-0.032143933738974215	-0.032143933738974215	-6.938893903907229e-19	0	30	False
CEBPE+ETS2	64	additive	compositional_ridge	primary_state_pair	D	-0.032143933738974215	-0.032143933738974215	-6.938893903907229e-19	0	30	False
CEBPE+ETS2	128	additive	compositional_ridge	primary_state_pair	S	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	128	additive	compositional_ridge	primary_state_pair	M	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	128	additive	compositional_ridge	primary_state_pair	P	-0.032143933738974215	-0.032143933738974215	-2.7755575615628915e-18	0	30	False
CEBPE+ETS2	128	additive	compositional_ridge	primary_state_pair	O	-0.032143933738974215	-0.032143933738974215	-2.7755575615628915e-18	0	30	False
CEBPE+ETS2	128	additive	compositional_ridge	primary_state_pair	D	-0.032143933738974215	-0.032143933738974215	-2.7755575615628915e-18	0	30	False
CEBPE+ETS2	135	additive	compositional_ridge	primary_state_pair	S	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	135	additive	compositional_ridge	primary_state_pair	M	-0.032143933738974215	-0.032143933738974215	0.0	0	30	False
CEBPE+ETS2	135	additive	compositional_ridge	primary_state_pair	P	-0.032143933738974215	-0.032143933738974215	-3.0068540250264657e-18	0	30	False
CEBPE+ETS2	135	additive	compositional_ridge	primary_state_pair	O	-0.032143933738974215	-0.032143933738974215	-3.0068540250264657e-18	0	30	False
CEBPE+ETS2	135	additive	compositional_ridge	primary_state_pair	D	-0.032143933738974215	-0.032143933738974215	-3.0068540250264657e-18	0	30	False
CEBPE+ETS2	8	additive	CPA_0.8.8	primary_state_pair	S	0.03324451818326345	0.03324451818326345	0.0	0	30	False
CEBPE+ETS2	8	additive	CPA_0.8.8	primary_state_pair	M	0.03324451818326345	0.03324451818326345	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	8	additive	CPA_0.8.8	primary_state_pair	P	0.03324451818326345	0.036249403605219596	0.003004885421956151	0	30	False
CEBPE+ETS2	8	additive	CPA_0.8.8	primary_state_pair	O	0.03324451818326345	0.03023963276130729	-0.0030048854219561585	0	30	False
CEBPE+ETS2	8	additive	CPA_0.8.8	primary_state_pair	D	0.03324451818326345	0.03324451818326345	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	16	additive	CPA_0.8.8	primary_state_pair	S	0.03267579572989988	0.03267579572989988	0.0	0	30	False
CEBPE+ETS2	16	additive	CPA_0.8.8	primary_state_pair	M	0.03267579572989988	0.03267579572989988	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	16	additive	CPA_0.8.8	primary_state_pair	P	0.03267579572989988	0.034153626322338614	0.0014778305924387349	0	30	False
CEBPE+ETS2	16	additive	CPA_0.8.8	primary_state_pair	O	0.03267579572989988	0.031197965137461134	-0.0014778305924387435	0	30	False
CEBPE+ETS2	16	additive	CPA_0.8.8	primary_state_pair	D	0.03267579572989988	0.03267579572989987	-7.170190367370803e-18	0	30	False
CEBPE+ETS2	32	additive	CPA_0.8.8	primary_state_pair	S	0.031822852466114784	0.031822852466114784	0.0	0	30	False
CEBPE+ETS2	32	additive	CPA_0.8.8	primary_state_pair	M	0.031822852466114784	0.031822852466114784	3.23815048849004e-18	0	30	False
CEBPE+ETS2	32	additive	CPA_0.8.8	primary_state_pair	P	0.031822852466114784	0.03258336814816628	0.0007605156820514949	0	30	False
CEBPE+ETS2	32	additive	CPA_0.8.8	primary_state_pair	O	0.031822852466114784	0.031062336784063282	-0.0007605156820514996	0	30	False
CEBPE+ETS2	32	additive	CPA_0.8.8	primary_state_pair	D	0.031822852466114784	0.031822852466114784	1.3877787807814458e-18	0	30	False
CEBPE+ETS2	64	additive	CPA_0.8.8	primary_state_pair	S	0.031651032196649845	0.031651032196649845	0.0	0	30	False
CEBPE+ETS2	64	additive	CPA_0.8.8	primary_state_pair	M	0.031651032196649845	0.03165103219664985	1.3877787807814458e-18	0	30	False
CEBPE+ETS2	64	additive	CPA_0.8.8	primary_state_pair	P	0.031651032196649845	0.032004210902992505	0.0003531787063426571	0	30	False
CEBPE+ETS2	64	additive	CPA_0.8.8	primary_state_pair	O	0.031651032196649845	0.031297853490307184	-0.00035317870634266036	0	30	False
CEBPE+ETS2	64	additive	CPA_0.8.8	primary_state_pair	D	0.031651032196649845	0.031651032196649845	-2.0816681711721684e-18	0	30	False
CEBPE+ETS2	128	additive	CPA_0.8.8	primary_state_pair	S	0.031729411856853434	0.031729411856853434	0.0	0	30	False
CEBPE+ETS2	128	additive	CPA_0.8.8	primary_state_pair	M	0.031729411856853434	0.031729411856853434	2.3129646346357427e-18	0	30	False
CEBPE+ETS2	128	additive	CPA_0.8.8	primary_state_pair	P	0.031729411856853434	0.03190666905902143	0.00017725720216799749	0	30	False
CEBPE+ETS2	128	additive	CPA_0.8.8	primary_state_pair	O	0.031729411856853434	0.03155215465468544	-0.0001772572021679989	0	30	False
CEBPE+ETS2	128	additive	CPA_0.8.8	primary_state_pair	D	0.031729411856853434	0.031729411856853434	-2.312964634635743e-19	0	30	False
CEBPE+ETS2	135	additive	CPA_0.8.8	primary_state_pair	S	0.03162540641645281	0.03162540641645281	0.0	0	30	False
CEBPE+ETS2	135	additive	CPA_0.8.8	primary_state_pair	M	0.03162540641645281	0.03162540641645281	1.3877787807814458e-18	0	30	False
CEBPE+ETS2	135	additive	CPA_0.8.8	primary_state_pair	P	0.03162540641645281	0.031796787421162036	0.00017138100470923053	0	30	False
CEBPE+ETS2	135	additive	CPA_0.8.8	primary_state_pair	O	0.03162540641645281	0.03145402541174358	-0.0001713810047092273	0	30	False
CEBPE+ETS2	135	additive	CPA_0.8.8	primary_state_pair	D	0.03162540641645281	0.031625406416452805	-1.61907524424502e-18	0	30	False
CEBPE+ETS2	8	additive	zero_effect	zero_effect_diagnostic	S	0.06020769846268697	0.06020769846268697	0.0	0	30	False
CEBPE+ETS2	8	additive	zero_effect	zero_effect_diagnostic	M	0.06020769846268697	0.06020769846268697	-4.625929269271486e-19	0	30	False
CEBPE+ETS2	8	additive	zero_effect	zero_effect_diagnostic	P	0.06020769846268697	0.02943660188114223	-0.030771096581544748	0	30	False
CEBPE+ETS2	8	additive	zero_effect	zero_effect_diagnostic	O	0.06020769846268697	0.02943660188114223	-0.030771096581544748	0	30	False
CEBPE+ETS2	8	additive	zero_effect	zero_effect_diagnostic	D	0.06020769846268697	0.02943660188114223	-0.030771096581544748	0	30	False
CEBPE+ETS2	16	additive	zero_effect	zero_effect_diagnostic	S	0.052580173146952305	0.052580173146952305	0.0	0	30	False
CEBPE+ETS2	16	additive	zero_effect	zero_effect_diagnostic	M	0.052580173146952305	0.052580173146952305	9.251858538542971e-19	0	30	False
CEBPE+ETS2	16	additive	zero_effect	zero_effect_diagnostic	P	0.052580173146952305	0.03723935045083467	-0.01534082269611764	0	30	False
CEBPE+ETS2	16	additive	zero_effect	zero_effect_diagnostic	O	0.052580173146952305	0.03723935045083467	-0.01534082269611764	0	30	False
CEBPE+ETS2	16	additive	zero_effect	zero_effect_diagnostic	D	0.052580173146952305	0.03723935045083467	-0.01534082269611764	0	30	False
CEBPE+ETS2	32	additive	zero_effect	zero_effect_diagnostic	S	0.048243069526836505	0.048243069526836505	0.0	0	30	False
CEBPE+ETS2	32	additive	zero_effect	zero_effect_diagnostic	M	0.048243069526836505	0.048243069526836505	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	32	additive	zero_effect	zero_effect_diagnostic	P	0.048243069526836505	0.04050905896385195	-0.007734010562984551	0	30	False
CEBPE+ETS2	32	additive	zero_effect	zero_effect_diagnostic	O	0.048243069526836505	0.04050905896385195	-0.007734010562984551	0	30	False
CEBPE+ETS2	32	additive	zero_effect	zero_effect_diagnostic	D	0.048243069526836505	0.04050905896385195	-0.007734010562984551	0	30	False
CEBPE+ETS2	64	additive	zero_effect	zero_effect_diagnostic	S	0.04631091631739435	0.04631091631739435	0.0	0	30	False
CEBPE+ETS2	64	additive	zero_effect	zero_effect_diagnostic	M	0.04631091631739435	0.04631091631739435	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	64	additive	zero_effect	zero_effect_diagnostic	P	0.04631091631739435	0.042471920732991636	-0.0038389955844027176	0	30	False
CEBPE+ETS2	64	additive	zero_effect	zero_effect_diagnostic	O	0.04631091631739435	0.042471920732991636	-0.0038389955844027176	0	30	False
CEBPE+ETS2	64	additive	zero_effect	zero_effect_diagnostic	D	0.04631091631739435	0.042471920732991636	-0.0038389955844027176	0	30	False
CEBPE+ETS2	128	additive	zero_effect	zero_effect_diagnostic	S	0.045561463810438387	0.045561463810438387	0.0	0	30	False
CEBPE+ETS2	128	additive	zero_effect	zero_effect_diagnostic	M	0.045561463810438387	0.04556146381043839	1.3877787807814458e-18	0	30	False
CEBPE+ETS2	128	additive	zero_effect	zero_effect_diagnostic	P	0.045561463810438387	0.04364406615124508	-0.001917397659193313	0	30	False
CEBPE+ETS2	128	additive	zero_effect	zero_effect_diagnostic	O	0.045561463810438387	0.04364406615124508	-0.001917397659193313	0	30	False
CEBPE+ETS2	128	additive	zero_effect	zero_effect_diagnostic	D	0.045561463810438387	0.04364406615124508	-0.001917397659193313	0	30	False
CEBPE+ETS2	135	additive	zero_effect	zero_effect_diagnostic	S	0.045410151665799654	0.045410151665799654	0.0	0	30	False
CEBPE+ETS2	135	additive	zero_effect	zero_effect_diagnostic	M	0.045410151665799654	0.045410151665799654	-4.625929269271486e-19	0	30	False
CEBPE+ETS2	135	additive	zero_effect	zero_effect_diagnostic	P	0.045410151665799654	0.0435886569435601	-0.0018214947222395513	0	30	False
CEBPE+ETS2	135	additive	zero_effect	zero_effect_diagnostic	O	0.045410151665799654	0.0435886569435601	-0.0018214947222395513	0	30	False
CEBPE+ETS2	135	additive	zero_effect	zero_effect_diagnostic	D	0.045410151665799654	0.0435886569435601	-0.0018214947222395513	0	30	False
CEBPE+ETS2	8	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.06538845192223766	0.06538845192223766	0.0	0	30	False
CEBPE+ETS2	8	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.06538845192223766	0.06538845192223766	-1.3877787807814458e-18	0	30	False
CEBPE+ETS2	8	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.06538845192223766	0.06839333734419382	0.003004885421956154	0	30	False
CEBPE+ETS2	8	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.06538845192223766	0.06238356650028151	-0.003004885421956156	0	30	False
CEBPE+ETS2	8	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.06538845192223766	0.06538845192223766	1.1564823173178713e-18	0	30	False
CEBPE+ETS2	16	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.0648197294688741	0.0648197294688741	0.0	0	30	False
CEBPE+ETS2	16	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.0648197294688741	0.0648197294688741	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	16	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.0648197294688741	0.06629756006131284	0.0014778305924387353	0	30	False
CEBPE+ETS2	16	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.0648197294688741	0.06334189887643535	-0.001477830592438743	0	30	False
CEBPE+ETS2	16	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.0648197294688741	0.06481972946887408	-6.707597440443654e-18	0	30	False
CEBPE+ETS2	32	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.063966786205089	0.063966786205089	0.0	0	30	False
CEBPE+ETS2	32	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.063966786205089	0.06396678620508901	6.0137080500529315e-18	0	30	False
CEBPE+ETS2	32	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.063966786205089	0.0647273018871405	0.0007605156820514968	0	30	False
CEBPE+ETS2	32	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.063966786205089	0.0632062705230375	-0.0007605156820514982	0	30	False
CEBPE+ETS2	32	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.063966786205089	0.063966786205089	2.7755575615628915e-18	0	30	False
CEBPE+ETS2	64	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.06379496593562407	0.06379496593562407	0.0	0	30	False
CEBPE+ETS2	64	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.06379496593562407	0.06379496593562407	1.3877787807814458e-18	0	30	False
CEBPE+ETS2	64	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.06379496593562407	0.06414814464196672	0.0003531787063426541	0	30	False
CEBPE+ETS2	64	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.06379496593562407	0.0634417872292814	-0.0003531787063426631	0	30	False
CEBPE+ETS2	64	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.06379496593562407	0.06379496593562406	-4.625929269271485e-18	0	30	False
CEBPE+ETS2	128	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.06387334559582765	0.06387334559582765	0.0	0	30	False
CEBPE+ETS2	128	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.06387334559582765	0.06387334559582765	1.8503717077085942e-18	0	30	False
CEBPE+ETS2	128	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.06387334559582765	0.06405060279799564	0.00017725720216799773	0	30	False
CEBPE+ETS2	128	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.06387334559582765	0.06369608839365964	-0.00017725720216799957	0	30	False
CEBPE+ETS2	128	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.06387334559582765	0.06387334559582765	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	135	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.06376934015542703	0.06376934015542703	0.0	0	30	False
CEBPE+ETS2	135	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.06376934015542703	0.06376934015542703	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	135	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.06376934015542703	0.06394072116013626	0.0001713810047092317	0	30	False
CEBPE+ETS2	135	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.06376934015542703	0.0635979591507178	-0.00017138100470922568	0	30	False
CEBPE+ETS2	135	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.06376934015542703	0.06376934015542703	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	8	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.09235163220166119	0.09235163220166119	0.0	0	30	False
CEBPE+ETS2	8	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.09235163220166119	0.09235163220166119	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	8	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.09235163220166119	0.06158053562011644	-0.030771096581544748	0	30	False
CEBPE+ETS2	8	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.09235163220166119	0.06158053562011644	-0.030771096581544748	0	30	False
CEBPE+ETS2	8	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.09235163220166119	0.06158053562011644	-0.030771096581544748	0	30	False
CEBPE+ETS2	16	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.08472410688592653	0.08472410688592653	0.0	0	30	False
CEBPE+ETS2	16	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.08472410688592653	0.08472410688592653	9.251858538542971e-19	0	30	False
CEBPE+ETS2	16	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.08472410688592653	0.0693832841898089	-0.01534082269611764	0	30	False
CEBPE+ETS2	16	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.08472410688592653	0.0693832841898089	-0.01534082269611764	0	30	False
CEBPE+ETS2	16	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.08472410688592653	0.0693832841898089	-0.01534082269611764	0	30	False
CEBPE+ETS2	32	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.08038700326581072	0.08038700326581072	0.0	0	30	False
CEBPE+ETS2	32	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.08038700326581072	0.08038700326581072	0.0	0	30	False
CEBPE+ETS2	32	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.08038700326581072	0.07265299270282616	-0.0077340105629845534	0	30	False
CEBPE+ETS2	32	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.08038700326581072	0.07265299270282616	-0.0077340105629845534	0	30	False
CEBPE+ETS2	32	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.08038700326581072	0.07265299270282616	-0.0077340105629845534	0	30	False
CEBPE+ETS2	64	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.07845485005636857	0.07845485005636857	0.0	0	30	False
CEBPE+ETS2	64	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.07845485005636857	0.07845485005636857	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	64	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.07845485005636857	0.07461585447196585	-0.00383899558440272	0	30	False
CEBPE+ETS2	64	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.07845485005636857	0.07461585447196585	-0.00383899558440272	0	30	False
CEBPE+ETS2	64	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.07845485005636857	0.07461585447196585	-0.00383899558440272	0	30	False
CEBPE+ETS2	128	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.07770539754941261	0.07770539754941261	0.0	0	30	False
CEBPE+ETS2	128	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.07770539754941261	0.07770539754941261	1.8503717077085942e-18	0	30	False
CEBPE+ETS2	128	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.07770539754941261	0.0757879998902193	-0.0019173976591933114	0	30	False
CEBPE+ETS2	128	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.07770539754941261	0.0757879998902193	-0.0019173976591933114	0	30	False
CEBPE+ETS2	128	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.07770539754941261	0.0757879998902193	-0.0019173976591933114	0	30	False
CEBPE+ETS2	135	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.07755408540477386	0.07755408540477386	0.0	0	30	False
CEBPE+ETS2	135	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.07755408540477386	0.07755408540477386	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	135	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.07755408540477386	0.07573259068253432	-0.00182149472223955	0	30	False
CEBPE+ETS2	135	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.07755408540477386	0.07573259068253432	-0.00182149472223955	0	30	False
CEBPE+ETS2	135	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.07755408540477386	0.07573259068253432	-0.00182149472223955	0	30	False
CEBPE+ETS2	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.026963180279423526	0.026963180279423526	0.0	0	30	False
CEBPE+ETS2	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.026963180279423526	0.026963180279423526	4.625929269271486e-19	0	30	False
CEBPE+ETS2	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.026963180279423526	-0.006812801724077371	-0.0337759820035009	30	30	True
CEBPE+ETS2	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.026963180279423526	-0.0008030308801650611	-0.027766211159588588	24	30	True
CEBPE+ETS2	8	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.026963180279423526	-0.003807916302121218	-0.030771096581544748	30	30	True
CEBPE+ETS2	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.019904377417052428	0.019904377417052428	0.0	0	30	False
CEBPE+ETS2	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.019904377417052428	0.01990437741705243	2.7755575615628915e-18	0	30	False
CEBPE+ETS2	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.019904377417052428	0.003085724128496055	-0.016818653288556373	0	30	False
CEBPE+ETS2	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.019904377417052428	0.0060413853133735335	-0.013862992103678895	0	30	False
CEBPE+ETS2	16	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.019904377417052428	0.004563554720934797	-0.015340822696117633	0	30	False
CEBPE+ETS2	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.016420217060721717	0.016420217060721717	0.0	0	30	False
CEBPE+ETS2	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.016420217060721717	0.016420217060721713	-4.163336342344337e-18	0	30	False
CEBPE+ETS2	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.016420217060721717	0.007925690815685671	-0.008494526245036046	0	30	False
CEBPE+ETS2	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.016420217060721717	0.009446722179788666	-0.006973494880933051	0	30	False
CEBPE+ETS2	32	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.016420217060721717	0.008686206497737164	-0.007734010562984552	0	30	False
CEBPE+ETS2	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.014659884120744503	0.014659884120744503	0.0	0	30	False
CEBPE+ETS2	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.014659884120744503	0.014659884120744501	-2.3129646346357427e-18	0	30	False
CEBPE+ETS2	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.014659884120744503	0.010467709829999127	-0.004192174290745375	0	30	False
CEBPE+ETS2	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.014659884120744503	0.011174067242684445	-0.0034858168780600575	0	30	False
CEBPE+ETS2	64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.014659884120744503	0.010820888536341786	-0.003838995584402716	0	30	False
CEBPE+ETS2	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.01383205195358496	0.01383205195358496	0.0	0	30	False
CEBPE+ETS2	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.01383205195358496	0.01383205195358496	-9.251858538542971e-19	0	30	False
CEBPE+ETS2	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.01383205195358496	0.01173739709222365	-0.0020946548613613105	0	30	False
CEBPE+ETS2	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.01383205195358496	0.012091911496559646	-0.0017401404570253141	0	30	False
CEBPE+ETS2	128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.01383205195358496	0.011914654294391647	-0.0019173976591933127	0	30	False
CEBPE+ETS2	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.013784745249346845	0.013784745249346845	0.0	0	30	False
CEBPE+ETS2	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.013784745249346845	0.013784745249346843	-1.8503717077085942e-18	0	30	False
CEBPE+ETS2	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.013784745249346845	0.011791869522398064	-0.001992875726948782	0	30	False
CEBPE+ETS2	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.013784745249346845	0.012134631531816521	-0.001650113717530324	0	30	False
CEBPE+ETS2	135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.013784745249346845	0.011963250527107295	-0.0018214947222395495	0	30	False
CEBPE+PTPN12	8	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	8	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	8	additive	compositional_ridge	primary_state_pair	P	-0.05348242389124789	-0.05348242389124788	7.864079757761525e-18	0	30	False
CEBPE+PTPN12	8	additive	compositional_ridge	primary_state_pair	O	-0.05348242389124789	-0.05348242389124788	7.864079757761525e-18	0	30	False
CEBPE+PTPN12	8	additive	compositional_ridge	primary_state_pair	D	-0.05348242389124789	-0.05348242389124788	7.864079757761525e-18	0	30	False
CEBPE+PTPN12	16	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	16	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	16	additive	compositional_ridge	primary_state_pair	P	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	16	additive	compositional_ridge	primary_state_pair	O	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	16	additive	compositional_ridge	primary_state_pair	D	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	32	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	32	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	32	additive	compositional_ridge	primary_state_pair	P	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	32	additive	compositional_ridge	primary_state_pair	O	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	32	additive	compositional_ridge	primary_state_pair	D	-0.05348242389124789	-0.05348242389124789	2.3129646346357427e-18	0	30	False
CEBPE+PTPN12	64	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	64	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	64	additive	compositional_ridge	primary_state_pair	P	-0.05348242389124789	-0.05348242389124789	3.469446951953614e-18	0	30	False
CEBPE+PTPN12	64	additive	compositional_ridge	primary_state_pair	O	-0.05348242389124789	-0.05348242389124789	3.469446951953614e-18	0	30	False
CEBPE+PTPN12	64	additive	compositional_ridge	primary_state_pair	D	-0.05348242389124789	-0.05348242389124789	3.469446951953614e-18	0	30	False
CEBPE+PTPN12	128	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	128	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	128	additive	compositional_ridge	primary_state_pair	P	-0.05348242389124789	-0.05348242389124789	3.7007434154171884e-18	0	30	False
CEBPE+PTPN12	128	additive	compositional_ridge	primary_state_pair	O	-0.05348242389124789	-0.05348242389124789	3.7007434154171884e-18	0	30	False
CEBPE+PTPN12	128	additive	compositional_ridge	primary_state_pair	D	-0.05348242389124789	-0.05348242389124789	3.7007434154171884e-18	0	30	False
CEBPE+PTPN12	135	additive	compositional_ridge	primary_state_pair	S	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
CEBPE+PTPN12	135	additive	compositional_ridge	primary_state_pair	M	-0.05348242389124789	-0.05348242389124789	0.0	0	30	False
