model	epoch	condition	group	standardized_effect_mse	standardized_effect_mae	predicted_magnitude	observed_magnitude	magnitude_ratio	cosine
original_CPA	200	CEBPE+SPI1	original_test	0.3966918640062598	0.4978413287173339	2.9840291721735888	28.88229210106647	0.10331690995062696	0.2883747275460666
original_CPA	200	CLDN6+KLF1	original_test	0.07776043643967406	0.2114480976485674	3.5985746838772714	13.937431720630036	0.25819496418057425	0.5152126834212468
original_CPA	200	CNN1+ETS2	original_test	0.029266445560960724	0.13351784699095004	2.7319560480518374	8.087761295217511	0.33778890700784026	0.3245600905997855
original_CPA	200	CNN1+UBASH3A	original_test	0.1986006186542606	0.3522165817120522	2.6532929281601585	20.385192726141394	0.13015785348733303	0.23475504051056154
original_CPA	200	COL2A1+KLF1	original_test	0.06785485946788915	0.19468795027708033	3.5896678554524826	12.807126386651856	0.2802867518504222	0.44806937783522893
original_CPA	200	DUSP9+PRTG	original_test	0.1097808112952613	0.25073462298205973	3.279731072808055	15.835536363111338	0.20711209254952317	0.40394892098445095
original_CPA	200	DUSP9+SNAI1	original_test	0.2243445781842671	0.3705323808384739	3.1026487107759966	21.780222442202287	0.1424525722365522	0.2612996047300585
original_CPA	200	ELMSAN1+ZBTB10	original_test	0.15329693405879474	0.30217223760345086	3.064405926516128	17.969710192240637	0.1705317388946732	0.23341964989540165
original_CPA	200	ETS2+IGDCC3	original_test	0.03221461346652092	0.14208322373298582	2.966861125014351	8.722967935565933	0.3401206042404036	0.39535043464870356
original_CPA	200	ETS2+IKZF3	original_test	0.13621063029957312	0.27491769675178385	2.858063765410135	17.201853140124165	0.16614859702200116	0.32189227633404205
original_CPA	200	ETS2+TGFBR2	original_test	0.016271628578283532	0.09528381010682582	2.718224574594566	6.08221465288247	0.4469136210617543	0.3580399152437118
original_CPA	200	FOSB+IKZF3	original_test	0.08660192291657137	0.22429014840247094	2.872347221909645	13.848929922349562	0.20740571567729704	0.3373568505772501
original_CPA	200	FOSB+OSR2	original_test	0.0844417944541512	0.19599131824533567	2.733179753641939	13.765553181238575	0.1985521190217811	0.3731306825256882
original_CPA	200	FOSB+PTPN12	original_test	0.02549192283854856	0.1270062063400783	2.743370078031734	7.639416257138588	0.35910729114521217	0.3555466908666185
original_CPA	200	FOSB+UBASH3B	original_test	0.023445098138621098	0.11872637400490103	2.461692049162075	7.065741364430004	0.3483982673855854	0.2614292329939039
original_CPA	200	FOXA1+FOXA3	original_test	0.12267250897729931	0.27858456037096585	2.6885525894134767	16.095463109522527	0.16703791441843346	0.2420330023615516
original_CPA	200	FOXA1+FOXL2	original_test	0.1065327896929534	0.25701454739534724	2.8027043628680626	14.966291585920432	0.18726779087377343	0.22385228123134332
original_CPA	200	FOXA1+HOXB9	original_test	0.13457619232406123	0.28400364632955927	2.6424071600766066	16.88310897776832	0.15651188199733407	0.25631304443255526
original_CPA	200	FOXA3+HOXB9	original_test	0.1722846282296827	0.3270813598564688	2.6773058988786183	19.00280609123775	0.14089002887384783	0.23297034358311242
original_CPA	200	FOXL2+POU3F2	original_test	0.15256662448901728	0.30704266368508637	2.66460574980198	17.910262987473203	0.14877535587644128	0.23829200520004132
original_CPA	200	FOXL2+ZNF318	original_test	0.060415326874401314	0.19711748743809052	2.6481757025445454	11.14228291802737	0.23766904161623806	0.17508974929356153
original_CPA	200	HOXC13+ZC3HAV1	original_test	0.04922263436958615	0.16756546085510757	2.725852590116017	10.190238648066323	0.2674964428466323	0.2308731411629077
original_CPA	200	IGDCC3+PRTG	original_test	0.07430605766366467	0.21543452840717614	3.372554561978455	12.831900849829653	0.26282579653997457	0.31679807879635474
original_CPA	200	IGDCC3+TGFBR2	original_test	0.04608800038432442	0.1692626413636458	2.796175599711485	10.1592191207179	0.27523528791786644	0.3318258966947827
original_CPA	200	KLF1+TGFBR2	original_test	0.02291207801280089	0.10394952297454871	3.5124080458686913	8.504632040083752	0.41299941365059945	0.6501399481030103
original_CPA	200	MAPK1+TGFBR2	original_test	0.0374649718650643	0.13791500563442496	2.853874753076109	9.427970596294957	0.30270297556906217	0.4107092068469335
original_CPA	200	OSR2+PTPN12	original_test	0.01878880566429476	0.09779208086429503	2.679479745106485	6.055365704674185	0.4424967666342882	0.1932007832216478
original_CPA	200	OSR2+UBASH3B	original_test	0.016112332294448722	0.08503210939325805	2.5108052079783296	5.606393015443088	0.4478468065050366	0.19575523214816515
original_CPA	200	PRTG+TGFBR2	original_test	0.056832948719473864	0.1864543244569271	3.05421822874286	11.213946813118824	0.27235890089739245	0.31262852898157845
original_CPA	200	PTPN12+SAMD1	original_test	0.11493793091837479	0.26989274233234983	2.948459148547658	15.938669031299396	0.18498778930396584	0.34960165391769693
original_CPA	200	PTPN12+SNAI1	original_test	0.05212777018906964	0.17851787710088593	2.9025599020791484	10.559666939924963	0.27487229650254236	0.2557234227723283
original_CPA	200	PTPN12+UBASH3A	original_test	0.12029998123863472	0.2708037470039315	2.7510567577375133	16.105326876166654	0.17081657385101845	0.29735822601280837
original_CPA	200	PTPN12+ZBTB10	original_test	0.12560514995314784	0.2761809834672616	2.984572474534967	16.465340488528078	0.1812639390369372	0.29307729820567513
original_CPA	200	RHOXF2B+ZBTB25	original_test	0.1476961954364852	0.3007792478891863	2.7971519952233104	17.769564119807622	0.15741252719335655	0.28356852591142967
original_CPA	200	SAMD1+UBASH3B	original_test	0.12703727697487782	0.2862036172949562	2.74427298256145	16.580089212660962	0.16551617710632438	0.31160062944327854
original_CPA	200	SAMD1+ZBTB1	original_test	0.1305619652038874	0.2828657625126549	2.805842339678665	16.582127070249527	0.16920883115850124	0.23336811291108697
original_CPA	200	SGK1+TBX2	original_test	0.10842759442339238	0.25007399442335554	3.093341099866352	15.44037166533399	0.200341103628443	0.3257655498816093
original_CPA	200	SGK1+TBX3	original_test	0.07878756505941677	0.22388007379183814	2.5660622494472825	12.851399030147647	0.19967182121009913	0.21481323203487318
original_CPA	200	TBX2+TBX3	original_test	0.062472375888310706	0.18874004199756306	3.164053820190449	11.823176004081523	0.2676145410588639	0.33219099503281224
original_CPA	200	UBASH3A+UBASH3B	original_test	0.03741805901238298	0.15331822606788403	2.4994857229325156	8.907908422733813	0.28059176232139915	0.241680923428347
original_CPA	200	UBASH3B+ZBTB25	original_test	0.08925789051913904	0.23670960508041172	2.6739963884764797	13.969080204360077	0.19142250952513415	0.3181739830604244
additive	0	BAK1+KLF1	original_test	0.009818046164443758	0.0790725527033143	8.940318781165711	8.081914329121009	1.1062130105675176	0.8692183047810054
additive	0	BAK1+TMSB4X	original_test	0.011289446791587965	0.08472495261486787	4.8374553629270975	5.309536627424122	0.911088048237827	0.5647977300132973
additive	0	BPGM+ZBTB1	original_test	0.021445929870645513	0.11389372326027766	15.65125956314313	11.953581361293786	1.309336431491786	0.9219112363359898
additive	0	CBFA2T3+FEV	original_test	0.09253977146077488	0.2242612910385191	12.891420962681586	22.687583362504856	0.5682148140990143	0.8476541790727768
additive	0	CBFA2T3+POU3F2	original_test	0.024125421440526828	0.12329748426413545	13.039442825656746	14.470811081583305	0.9010858307902153	0.8775724571486074
additive	0	CBL+CNN1	original_test	0.04183118550538577	0.1537143677833361	14.946202015255045	19.06976616945182	0.7837643043152578	0.8830635488682173
additive	0	CBL+PTPN12	original_test	0.01926457473819404	0.10939539203132581	14.077232218736535	14.262411861886608	0.9870162462742414	0.9041344700114687
additive	0	CBL+PTPN9	original_test	0.021464591708794806	0.11523049375395106	13.880313761623363	14.876761048947062	0.9330198768370871	0.8984564838326068
additive	0	CBL+UBASH3B	original_test	0.03711211222071409	0.14677444844096033	13.119534984496172	18.382514428966875	0.7136964333792453	0.9035425967796107
additive	0	CEBPB+MAPK1	original_test	0.058629297751728975	0.19026136288784684	23.369235593607343	14.763186114390509	1.582939848656926	0.9374000576986704
additive	0	CEBPB+PTPN12	original_test	0.05038675392078885	0.17510231709215565	18.973207245312196	11.762568042988685	1.613015727175458	0.8907124742206328
additive	0	CEBPE+CNN1	original_test	0.061007713928870555	0.19584580804947427	20.127533148115706	11.785999114016793	1.7077494197482619	0.8894832743922533
additive	0	CEBPE+ETS2	original_test	0.046717918316616786	0.16844853216502118	20.834433575135456	13.512880126298915	1.5418203506880264	0.929261111570467
additive	0	CEBPE+PTPN12	original_test	0.06921284195900265	0.2055238420817604	19.760769215344403	10.350799038465532	1.9091056779200948	0.8780722452580031
additive	0	CEBPE+SPI1	original_test	0.061362918941171775	0.19329147214589237	33.909344214733444	28.88229210106647	1.1740530874792086	0.9502467753746104
additive	0	CLDN6+KLF1	original_test	0.027273551331587178	0.12500330549097374	14.610795227171117	13.937431720630036	1.0483133133878875	0.8671810755227356
additive	0	CNN1+ETS2	original_test	0.011448355879506752	0.08264713402355159	9.938094556620731	8.087761295217511	1.2287818833744966	0.8788646381168604
additive	0	CNN1+UBASH3A	original_test	0.07737882496545073	0.21502942113917956	11.215259531043163	20.385192726141394	0.5501669609756022	0.8454458065469591
additive	0	COL2A1+KLF1	original_test	0.029499085239043703	0.12368479766921724	14.404436304683385	12.807126386651856	1.124720399393912	0.8470106678519193
additive	0	DUSP9+PRTG	original_test	0.025226920039287733	0.12181150261701253	19.448239932519133	15.835536363111338	1.2281390087817636	0.9392768598693938
additive	0	DUSP9+SNAI1	original_test	0.06226674762470684	0.1884630530100467	17.16886047944735	21.780222442202287	0.7882775543274634	0.8619184974216769
additive	0	ELMSAN1+ZBTB10	original_test	0.036061946422570754	0.15097115856417526	14.74644781474497	17.969710192240637	0.8206280266619169	0.8835152010176496
additive	0	ETS2+IGDCC3	original_test	0.02187889896650223	0.11440703662106932	12.131399190561842	8.722967935565933	1.3907421510858478	0.8481390769944133
additive	0	ETS2+IKZF3	original_test	0.020746803001515667	0.11250529564111711	19.840388327148634	17.201853140124165	1.153386682558634	0.9494101911289776
additive	0	ETS2+TGFBR2	original_test	0.012273391265740138	0.08882283031857567	6.742159620916134	6.08221465288247	1.1085040574358722	0.7060123747342119
additive	0	FOSB+IKZF3	original_test	0.0427784647539248	0.16058216385667004	20.3070122954593	13.848929922349562	1.4663235650205444	0.9220388281349916
additive	0	FOSB+OSR2	original_test	0.01633885435064584	0.09892206566180659	13.7049566459946	13.765553181238575	0.9955979585821103	0.9134032759414951
additive	0	FOSB+PTPN12	original_test	0.02315832647654724	0.11754790974433858	10.621480108462425	7.639416257138588	1.3903523189402425	0.7693919877701543
additive	0	FOSB+UBASH3B	original_test	0.01782822393291498	0.10398349459057407	10.219171709393619	7.065741364430004	1.446298581043237	0.8219516640766861
additive	0	FOXA1+FOXA3	original_test	0.019932042273275854	0.11106540676413941	15.920157334643934	16.095463109522527	0.9891083733542978	0.9222740514689999
additive	0	FOXA1+FOXL2	original_test	0.02459183222203453	0.12319530378266152	15.410037902404484	14.966291585920432	1.0296497174290997	0.8937984745428736
additive	0	FOXA1+HOXB9	original_test	0.0237130131155793	0.12107989280623264	14.556675469612946	16.88310897776832	0.862203489225899	0.9145235148033268
additive	0	FOXA3+HOXB9	original_test	0.024338322952235713	0.1228232670775312	17.607956622724384	19.00280609123775	0.9265977107898534	0.930168919439061
additive	0	FOXL2+POU3F2	original_test	0.025420286512300133	0.1239344405517558	16.338893722182455	17.910262987473203	0.9122643108931568	0.9173517244824213
additive	0	FOXL2+ZNF318	original_test	0.016404575929697452	0.1011991294788802	11.742338744593846	11.14228291802737	1.0538539391775479	0.8759937223831883
additive	0	HOXC13+ZC3HAV1	original_test	0.025650330264331986	0.12701686914006355	14.21530584580135	10.190238648066323	1.3949924370513946	0.8788480791763781
additive	0	IGDCC3+PRTG	original_test	0.04662865330303739	0.167731367112313	19.164082732182912	12.831900849829653	1.4934718524136135	0.8919107981043595
additive	0	IGDCC3+TGFBR2	original_test	0.015396501280684772	0.09827208121548818	11.332284700292997	10.1592191207179	1.1154680852569505	0.8722416203247688
additive	0	KLF1+TGFBR2	original_test	0.01419797156848409	0.0946541547658989	9.122608415158311	8.504632040083752	1.0726635052712372	0.8194608820019526
additive	0	MAPK1+TGFBR2	original_test	0.012133185461714612	0.08741553315548824	9.929282738687114	9.427970596294957	1.0531728580686457	0.8717322341603198
additive	0	OSR2+PTPN12	original_test	0.027127840199627218	0.12814544538608894	9.837353700371631	6.055365704674185	1.6245680575127113	0.6646544458781811
additive	0	OSR2+UBASH3B	original_test	0.027672403523972842	0.13145098190681773	9.311980290028757	5.606393015443088	1.6609574577412687	0.6014544803353954
additive	0	PRTG+TGFBR2	original_test	0.01616834938298817	0.09949742062972297	11.573977107702039	11.213946813118824	1.0321055825021417	0.8759261654972786
additive	0	PTPN12+SAMD1	original_test	0.018592826539953727	0.1076123837085749	16.625275927836494	15.938669031299396	1.0430780572197578	0.930723897885031
additive	0	PTPN12+SNAI1	original_test	0.022829946096732258	0.11900460914941101	13.527680425218831	10.559666939924963	1.28107074798658	0.8710138055802124
additive	0	PTPN12+UBASH3A	original_test	0.03792215468542871	0.1483884990225615	10.450041086870947	16.105326876166654	0.6488561931850859	0.8696919012920119
additive	0	PTPN12+ZBTB10	original_test	0.03572260147700725	0.148672658035515	19.93692983802337	16.465340488528078	1.2108422447694938	0.9095354875068684
additive	0	RHOXF2B+ZBTB25	original_test	0.021706948420211754	0.11657585877709424	18.32885315275333	17.769564119807622	1.0314745499200102	0.9338322727770035
additive	0	SAMD1+UBASH3B	original_test	0.016488817278050988	0.10024590782587793	15.961721983436876	16.580089212660962	0.9627042278667665	0.9384174309495694
additive	0	SAMD1+ZBTB1	original_test	0.01964075598764459	0.10870643099149734	18.16401287322267	16.582127070249527	1.0953970378029034	0.9389452237440074
additive	0	SGK1+TBX2	original_test	0.019518554079161542	0.11068987668233843	18.074251145760037	15.44037166533399	1.1705839430238272	0.9424885797226743
additive	0	SGK1+TBX3	original_test	0.0195370382955913	0.11119094150475806	15.896755595228505	12.851399030147647	1.2369669292764829	0.9270667421181455
additive	0	TBX2+TBX3	original_test	0.01642064524442768	0.10051111708742849	15.119837590686807	11.823176004081523	1.2788304585389942	0.938541173580783
additive	0	UBASH3A+UBASH3B	original_test	0.010539236010802821	0.08071295508006004	9.66877935858567	8.907908422733813	1.0854152175509622	0.8809945408254314
additive	0	UBASH3B+ZBTB25	original_test	0.01700461015732522	0.10363284564439425	12.3695599904952	13.969080204360077	0.885495666825248	0.908992114650103
compositional_ridge	0	BAK1+KLF1	original_test	0.009632637167482203	0.07674087386463019	6.572690194456593	8.081914329121009	0.8132590778367531	0.8401021956940558
compositional_ridge	0	BAK1+TMSB4X	original_test	0.011478775258683285	0.08415231701982044	3.071015448434114	5.309536627424122	0.5783961320790421	0.4496830077611489
compositional_ridge	0	BPGM+ZBTB1	original_test	0.013511250767981946	0.09006484150505113	9.025198094509328	11.953581361293786	0.7550204262409014	0.9145046124507766
compositional_ridge	0	CBFA2T3+FEV	original_test	0.0920088255977323	0.22586725169582586	11.161984366684342	22.687583362504856	0.49198648389900557	0.898952511320293
compositional_ridge	0	CBFA2T3+POU3F2	original_test	0.04440504010578182	0.1651282129864657	6.697440659784866	14.470811081583305	0.4628241376399805	0.8535619355701047
compositional_ridge	0	CBL+CNN1	original_test	0.050304642084785516	0.16879520684889177	10.681997064090575	19.06976616945182	0.5601535419559704	0.9257384870509127
compositional_ridge	0	CBL+PTPN12	original_test	0.014922489398102753	0.09427348023945264	11.123129617983736	14.262411861886608	0.7798912081418736	0.936997128269481
compositional_ridge	0	CBL+PTPN9	original_test	0.022065479207203424	0.11948801903204485	10.126737488591344	14.876761048947062	0.6807084858910258	0.928417532724608
compositional_ridge	0	CBL+UBASH3B	original_test	0.03485198949558475	0.14517443615869757	11.430238158057204	18.382514428966875	0.6217994933296838	0.9491476589726253
compositional_ridge	0	CEBPB+MAPK1	original_test	0.013069656779197747	0.0881505157955919	13.523600119134517	14.763186114390509	0.916035333724629	0.9383857639440436
compositional_ridge	0	CEBPB+PTPN12	original_test	0.01762327055523145	0.10311912195601258	13.353239116127543	11.762568042988685	1.1352316150117414	0.8958533032640762
compositional_ridge	0	CEBPE+CNN1	original_test	0.015131101480138852	0.09656385554005209	11.37509752317344	11.785999114016793	0.9651364651508689	0.8877673563050613
compositional_ridge	0	CEBPE+ETS2	original_test	0.015094764467745166	0.09239166633244582	11.597978856097345	13.512880126298915	0.8582906639958444	0.9153830812595485
compositional_ridge	0	CEBPE+PTPN12	original_test	0.015259181485483138	0.09490431849401816	11.68719642255298	10.350799038465532	1.129110552636675	0.8812433976434244
compositional_ridge	0	CEBPE+SPI1	original_test	0.11119130565453467	0.25592100020677716	15.859055649075986	28.88229210106647	0.549092696437704	0.9423879504284516
compositional_ridge	0	CLDN6+KLF1	original_test	0.031862597870113495	0.13959247703284602	8.557760050356814	13.937431720630036	0.6140126977404101	0.8541821234148939
compositional_ridge	0	CNN1+ETS2	original_test	0.010759993060120716	0.08219352640829046	9.04214767998642	8.087761295217511	1.118003777551306	0.8590938981724011
compositional_ridge	0	CNN1+UBASH3A	original_test	0.09428488618535125	0.23834032640785296	7.976369468404725	20.385192726141394	0.3912825144976949	0.8936318753540483
compositional_ridge	0	COL2A1+KLF1	original_test	0.028970231645959937	0.12675504449275657	8.557566717641517	12.807126386651856	0.6681878869065105	0.8180543227320695
