view	depth	model	model_kind	metric	metric_direction	task_count	allocation_count	realizations_per_allocation	repeated_realizations	A_allocation	A_Cobs	A_Cpred	A_Cmodel	A_anchor_task_mean	B_repeated_task_mean	B_minimum_task_mean	B_maximum_task_mean	C_same_primary_mean	C_minus_B_same_primary	C_full_role_assignments_per_allocation	all_task_support
direct_state	135	additive	state	centroid_accuracy	higher	55	30	3	90	0	unused	unused	0	0.9717171717171719	0.9717171717171719	0.9717171717171719	0.9717171717171719	0.9717171717171719	0	27	True
direct_state	135	compositional_ridge	state	standardized_MSE	lower	55	30	3	90	0	unused	unused	0	0.02540393107127663	0.02540393107127664	0.02540393107127663	0.02540393107127663	0.02540393107127664	0	27	True
direct_state	135	compositional_ridge	state	raw_RMSE	lower	55	30	3	90	0	unused	unused	0	0.06642597886538054	0.06642597886538053	0.06642597886538054	0.06642597886538054	0.06642597886538053	0	27	True
direct_state	135	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	3	90	0	unused	unused	0	0.7559513028323471	0.755951302832347	0.7559513028323471	0.7559513028323471	0.755951302832347	0	27	True
direct_state	135	compositional_ridge	state	centroid_accuracy	higher	55	30	3	90	0	unused	unused	0	0.88989898989899	0.8898989898989901	0.88989898989899	0.88989898989899	0.8898989898989901	0	27	True
direct_state	135	NC_native_effect	native_effect	standardized_MSE	lower	55	30	3	90	0	unused	unused	0	0.1030066224020455	0.1030066224020455	0.1030066224020455	0.1030066224020455	0.1030066224020455	0	27	True
direct_state	135	NC_native_effect	native_effect	raw_RMSE	lower	55	30	3	90	0	unused	unused	0	0.1403132029464746	0.1403132029464746	0.1403132029464746	0.1403132029464746	0.1403132029464746	0	27	True
direct_state	135	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	3	90	0	unused	unused	0	-0.2492367657317343	-0.2492367657317343	-0.2492367657317343	-0.2492367657317343	-0.2492367657317343	0	27	True
direct_state	135	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	3	90	0	unused	unused	0	0.4999999999999998	0.4999999999999999	0.4999999999999998	0.4999999999999998	0.4999999999999999	0	27	True
direct_state	135	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	3	90	0	unused	unused	0	0.0210638960462991	0.0210638960462991	0.0210638960462991	0.0210638960462991	0.0210638960462991	0	27	True
direct_state	135	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	3	90	0	unused	unused	0	0.06113431200647815	0.06113431200647815	0.06113431200647815	0.06113431200647815	0.06113431200647815	0	27	True
direct_state	135	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	3	90	0	unused	unused	0	0.7920092797151159	0.792009279715116	0.7920092797151159	0.7920092797151159	0.792009279715116	0	27	True
direct_state	135	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	3	90	0	unused	unused	0	0.9636363636363636	0.9636363636363637	0.9636363636363636	0.9636363636363636	0.9636363636363637	0	27	True
reference_effect_O	8	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1034373938202656	0.1032559906456333	0.0887102362576204	0.1234130599052967	0.1032559906456333	0	27	True
reference_effect_O	8	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1409190117618961	0.14040518808234	0.1302343621111217	0.1536991981525152	0.14040518808234	0	27	True
reference_effect_O	8	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.05799355664687515	0.06233420962952282	0.01281901749855692	0.1102701941382758	0.06233420962952282	0	27	True
reference_effect_O	8	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.562962962962963	0.5609857837635615	0.5471380471380471	0.5781144781144781	0.5609857837635615	0	27	True
reference_effect_O	8	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.120334446961451	0.123523719639758	0.09787431165955636	0.1560395722404476	0.123523719639758	0	27	True
reference_effect_O	8	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1526086455310174	0.153843807715746	0.1373414017214326	0.1734885749287748	0.153843807715746	0	27	True
reference_effect_O	8	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.0652719449594342	-0.05489765706605905	-0.1026594912566086	0.008352616651086039	-0.05489765706605905	0	27	True
reference_effect_O	8	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5272727272727272	0.5283819678264122	0.5205387205387206	0.5434343434343433	0.5283819678264122	0	27	True
reference_effect_O	8	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.05377851556130527	0.05696626371774668	0.052483037768538	0.06813921873777004	0.05696626371774668	0	27	True
reference_effect_O	8	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1010642586096316	0.10390274321365	0.09951330842701429	0.1140072487732398	0.10390274321365	0	27	True
reference_effect_O	8	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.6377469438319446	0.6358991436104189	0.6121544863795773	0.6508579981693788	0.6358991436104189	0	27	True
reference_effect_O	8	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9700336700336701	0.969435091657314	0.9468013468013469	0.9797979797979796	0.969435091657314	0	27	True
reference_effect_O	8	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.05340647963089744	0.05617502765282138	0.0508284995786081	0.06712823460395688	0.05617502765282138	0	27	True
reference_effect_O	8	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1006907332673623	0.1026924135707158	0.09785729654090661	0.1120698051851825	0.1026924135707158	0	27	True
reference_effect_O	8	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.4927940244915096	0.4900891703108177	0.4331165660384138	0.5214935494226102	0.4900891703108177	0	27	True
reference_effect_O	8	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8993265993265993	0.8847456041900488	0.8158249158249158	0.9175084175084175	0.8847456041900488	0	27	True
reference_effect_O	8	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1185014178648212	0.1182085068606603	0.1037024375584157	0.1383761313221161	0.1182085068606603	0	27	True
reference_effect_O	8	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1518028771486502	0.1512482930663931	0.1413301575730238	0.1638056742658392	0.1512482930663931	0	27	True
reference_effect_O	8	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.1918448011902632	-0.1827718971393019	-0.2059040897419991	-0.1585250133752429	-0.1827718971393019	0	27	True
reference_effect_O	8	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.5	0.4999999999999998	0	27	True
reference_effect_O	8	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.03463179838058005	0.03676121812602001	0.0345793592357804	0.04041262293443124	0.03676121812602001	0	27	True
reference_effect_O	8	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.08021999948835262	0.08286401546341422	0.07995971322654181	0.08728937097673276	0.08286401546341422	0	27	True
reference_effect_O	8	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.6833631731323411	0.6745396829797262	0.6608394138413155	0.6875363800639476	0.6745396829797262	0	27	True
reference_effect_O	8	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9629629629629629	0.9630976430976429	0.9552188552188551	0.9690235690235688	0.9630976430976429	0	27	True
reference_effect_O	16	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.08647457802793791	0.0888599776350702	0.07780063202196044	0.09848997835619747	0.0888599776350702	0	27	True
reference_effect_O	16	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1278566198026075	0.1297104519689106	0.1213692767482439	0.1365688351340809	0.1297104519689106	0	27	True
reference_effect_O	16	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.08365360900589243	0.07656809640700316	0.03963538363028966	0.1169780754647711	0.07656809640700316	0	27	True
reference_effect_O	16	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.561952861952862	0.5607182940516273	0.5518518518518519	0.5723905723905723	0.5607182940516273	0	27	True
reference_effect_O	16	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1036542471339372	0.1080934457543309	0.08985342145216281	0.1294560986177632	0.1080934457543309	0	27	True
reference_effect_O	16	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1407475854557783	0.1432993312621407	0.1308015768318676	0.157073799465706	0.1432993312621407	0	27	True
reference_effect_O	16	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.07429175575305826	-0.06828640828556022	-0.106602265542939	-0.02318841062946022	-0.06828640828556022	0	27	True
reference_effect_O	16	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5265993265993266	0.5279985035540591	0.5212121212121211	0.5367003367003366	0.5279985035540591	0	27	True
reference_effect_O	16	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.04064739169191607	0.04153598983231958	0.03856525631485714	0.04701343399913989	0.04153598983231958	0	27	True
reference_effect_O	16	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.08743851082570288	0.08839381629545058	0.08510577545204699	0.09442601670674576	0.08839381629545058	0	27	True
reference_effect_O	16	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.700267408721986	0.7003275096107365	0.6869347730289729	0.7124239267166655	0.7003275096107365	0	27	True
reference_effect_O	16	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9713804713804713	0.9705200149644595	0.9592592592592591	0.9777777777777776	0.9705200149644595	0	27	True
reference_effect_O	16	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.03878353571205866	0.04074475376739427	0.03710375389615174	0.04699497425695591	0.04074475376739427	0	27	True
reference_effect_O	16	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.08502253500755567	0.08678717283343196	0.08297943566700997	0.09286474950829715	0.08678717283343196	0	27	True
reference_effect_O	16	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.5857509337671485	0.5782392966468884	0.5390822761435008	0.6064571508899179	0.5782392966468884	0	27	True
reference_effect_O	16	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8989898989898991	0.8874541713430599	0.8474747474747474	0.9094276094276095	0.8874541713430599	0	27	True
reference_effect_O	16	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1088033359077886	0.1107653690332752	0.09903980741790075	0.1210371307939354	0.1107653690332752	0	27	True
reference_effect_O	16	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1447000042736557	0.146045743109557	0.1381869219365058	0.1531083041274007	0.146045743109557	0	27	True
reference_effect_O	16	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.2137716703012786	-0.2103975722972128	-0.2239360629595595	-0.1923844289079544	-0.2103975722972128	0	27	True
reference_effect_O	16	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.4999999999999999	0.4999999999999998	0	27	True
reference_effect_O	16	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02818314637773773	0.02901659703416725	0.02815782734444857	0.03080842628028203	0.02901659703416725	0	27	True
reference_effect_O	16	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07197735519081597	0.0731066997061068	0.07183029654351179	0.07572936705147415	0.0731066997061068	0	27	True
reference_effect_O	16	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7275034725157946	0.723584461005209	0.7169636403282048	0.7290149622103086	0.723584461005209	0	27	True
reference_effect_O	16	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9646464646464646	0.9638720538720539	0.9595959595959594	0.9686868686868688	0.9638720538720539	0	27	True
reference_effect_O	32	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.08011657160054875	0.08105901987340858	0.0720341943531136	0.08796130400356915	0.08105901987340858	0	27	True
reference_effect_O	32	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1226172892437221	0.1234545527526351	0.1165952498143746	0.1288025090833927	0.1234545527526351	0	27	True
reference_effect_O	32	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.1007120322859637	0.09053402087555587	0.05761025222363694	0.1284065810479585	0.09053402087555587	0	27	True
reference_effect_O	32	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5639730639730639	0.5610793116348672	0.5531986531986532	0.5693602693602694	0.5610793116348672	0	27	True
reference_effect_O	32	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.09895405700197674	0.1004866336211978	0.08769849614844449	0.1164345624295876	0.1004866336211978	0	27	True
reference_effect_O	32	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.13681614972212	0.1376918173850179	0.128373053602594	0.1481593537288441	0.1376918173850179	0	27	True
reference_effect_O	32	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.08319034486489829	-0.07977519915811375	-0.1037707828848597	-0.05005161981606789	-0.07977519915811375	0	27	True
reference_effect_O	32	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5272727272727272	0.5277646838757949	0.5225589225589224	0.5340067340067339	0.5277646838757949	0	27	True
reference_effect_O	32	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.03300675904475758	0.0339291776991865	0.03219680726468925	0.03843330318843863	0.0339291776991865	0	27	True
reference_effect_O	32	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07837825173434398	0.07951162816166175	0.07717334134626726	0.08476548340974489	0.07951162816166175	0	27	True
reference_effect_O	32	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7450496938694776	0.7420091836145162	0.731128799675075	0.7489725918817514	0.7420091836145162	0	27	True
reference_effect_O	32	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9717171717171716	0.9712364384586607	0.9646464646464645	0.9767676767676767	0.9712364384586607	0	27	True
reference_effect_O	32	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.03211186249694688	0.03313794163426118	0.0307108740789646	0.03766384928831149	0.03313794163426118	0	27	True
reference_effect_O	32	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07638856138325613	0.07757325161880745	0.07489442524403567	0.0824220059985501	0.07757325161880745	0	27	True
reference_effect_O	32	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.6548989825463629	0.6462208896226908	0.6221459017420885	0.6650920937718158	0.6462208896226908	0	27	True
reference_effect_O	32	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8912457912457912	0.8889749345304901	0.8626262626262625	0.9074074074074072	0.8889749345304901	0	27	True
reference_effect_O	32	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1047181886867455	0.1063217539165253	0.09716411184818781	0.1139188478696608	0.1063217539165253	0	27	True
reference_effect_O	32	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1416558035574725	0.1428677959960616	0.1369021785757228	0.1479412443183289	0.1428677959960616	0	27	True
reference_effect_O	32	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.2253574435614188	-0.2276909981274523	-0.2364024271554765	-0.2115804002088648	-0.2276909981274523	0	27	True
reference_effect_O	32	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.4999999999999999	0.4999999999999998	0	27	True
reference_effect_O	32	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02504719550760482	0.02527927915981806	0.02462198277747225	0.02683599583463052	0.02527927915981806	0	27	True
reference_effect_O	32	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06755035763366431	0.06782854403821285	0.06677872816856523	0.0702140082780681	0.06782854403821285	0	27	True
reference_effect_O	32	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7539766912187089	0.7529937377615149	0.7475014342686348	0.757488888443111	0.7529937377615149	0	27	True
reference_effect_O	32	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9653198653198652	0.9643284698840253	0.9609427609427608	0.967003367003367	0.9643284698840253	0	27	True
reference_effect_O	64	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.07657171526417324	0.0773097277153683	0.07220509775588375	0.08355707211220026	0.0773097277153683	0	27	True
reference_effect_O	64	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1195598054849039	0.12028928887866	0.1163329159088794	0.1249122896158128	0.12028928887866	0	27	True
reference_effect_O	64	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.1096369877933874	0.1014053855518328	0.06898175994070969	0.1240801212421725	0.1014053855518328	0	27	True
reference_effect_O	64	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5619528619528619	0.5611541339319117	0.5545454545454545	0.5666666666666667	0.5611541339319117	0	27	True
reference_effect_O	64	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.09518672892724393	0.09659161864261595	0.0870133285409229	0.1071319741511269	0.09659161864261595	0	27	True
reference_effect_O	64	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1334322779703393	0.1346596317035724	0.1280558021621051	0.141673940940187	0.1346596317035724	0	27	True
reference_effect_O	64	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.0869670630229063	-0.0882761732984039	-0.1066056813377649	-0.06463591014323591	-0.0882761732984039	0	27	True
reference_effect_O	64	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5272727272727271	0.5277197904975682	0.5235690235690235	0.5329966329966328	0.5277197904975682	0	27	True
reference_effect_O	64	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02955757020420897	0.03003416272060467	0.02894443534968013	0.0325839958301054	0.03003416272060467	0	27	True
reference_effect_O	64	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.0737652212323013	0.07444963728678092	0.0728788565518564	0.07789113400313655	0.07444963728678092	0	27	True
reference_effect_O	64	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7705642741274271	0.767267965443999	0.7584404548727907	0.7729845776852765	0.767267965443999	0	27	True
reference_effect_O	64	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9717171717171719	0.9713860830527498	0.967003367003367	0.9764309764309764	0.9713860830527498	0	27	True
reference_effect_O	64	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02859461235598771	0.02924292665567935	0.02737181429009995	0.03207610442807667	0.02924292665567935	0	27	True
reference_effect_O	64	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07130965796655407	0.07225825118771655	0.07018834024987823	0.07517221726040438	0.07225825118771655	0	27	True
reference_effect_O	64	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7009445616130912	0.6936232851607897	0.6735968260876791	0.7078850932014101	0.6936232851607897	0	27	True
reference_effect_O	64	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8905723905723906	0.8898017209128318	0.8703703703703703	0.9043771043771043	0.8898017209128318	0	27	True
reference_effect_O	64	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1033839077399667	0.1041656699807409	0.09837536911893772	0.112372632721501	0.1041656699807409	0	27	True
reference_effect_O	64	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1403558495702081	0.1412667806279955	0.1374142804396711	0.1466733523607604	0.1412667806279955	0	27	True
reference_effect_O	64	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.236202283410127	-0.238241063888699	-0.2427559919686038	-0.2279744085730086	-0.238241063888699	0	27	True
reference_effect_O	64	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.4999999999999999	0.4999999999999998	0	27	True
reference_effect_O	64	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02329891832189694	0.02335250030810752	0.02300365487777341	0.02405873128795942	0.02335250030810752	0	27	True
reference_effect_O	64	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06489089611148323	0.06490184633939293	0.06430722496558011	0.0660858633829173	0.06490184633939293	0	27	True
reference_effect_O	64	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7692206051625059	0.7696661675857175	0.7662821083492571	0.7721870718875909	0.7696661675857175	0	27	True
reference_effect_O	64	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9656565656565655	0.9647736625514404	0.9622895622895621	0.967003367003367	0.9647736625514404	0	27	True
reference_effect_O	128	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.07514061972608668	0.07563260777267956	0.07231427157332304	0.0795999886715292	0.07563260777267956	0	27	True
reference_effect_O	128	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1183473212481397	0.1188052199989458	0.116411888578456	0.1220571399214102	0.1188052199989458	0	27	True
reference_effect_O	128	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.1153068591221159	0.1075874077753792	0.08815358978834098	0.1274068175224793	0.1075874077753792	0	27	True
reference_effect_O	128	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5616161616161616	0.5610811821922932	0.5562289562289562	0.564983164983165	0.5610811821922932	0	27	True
reference_effect_O	128	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.0960480803464946	0.09467002071740656	0.0875191921687226	0.1024471793767623	0.09467002071740656	0	27	True
reference_effect_O	128	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1339346217909227	0.1331081837221862	0.1278094905274555	0.1387144186959924	0.1331081837221862	0	27	True
reference_effect_O	128	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.09142130029024839	-0.09356812677500691	-0.1093405169879253	-0.07531591647482808	-0.09356812677500691	0	27	True
reference_effect_O	128	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5272727272727271	0.5277010849233071	0.5249158249158249	0.5306397306397306	0.5277010849233071	0	27	True
reference_effect_O	128	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02772281228445081	0.02811256479539526	0.02712131449057914	0.02946030849543496	0.02811256479539526	0	27	True
reference_effect_O	128	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07119584448032919	0.07177179325048801	0.07030302525250934	0.07374479168506277	0.07177179325048801	0	27	True
reference_effect_O	128	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7836003516414562	0.7811513335804642	0.7754326490210114	0.7847190911025423	0.7811513335804642	0	27	True
reference_effect_O	128	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9707070707070707	0.971389824167602	0.967003367003367	0.9754208754208752	0.971389824167602	0	27	True
reference_effect_O	128	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02751870393305353	0.02732132873046995	0.02594032362928224	0.02932866394232943	0.02732132873046995	0	27	True
reference_effect_O	128	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06948716868864388	0.06942250151867625	0.06786444472486106	0.07172168367013847	0.06942250151867625	0	27	True
reference_effect_O	128	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7239805883375107	0.7223137233259779	0.7102949019916662	0.7311002669882269	0.7223137233259779	0	27	True
reference_effect_O	128	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8872053872053872	0.8900635989524879	0.8767676767676766	0.8993265993265991	0.8900635989524879	0	27	True
reference_effect_O	128	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1025322350485216	0.1033729380540087	0.09967590927211453	0.1073440838360496	0.1033729380540087	0	27	True
reference_effect_O	128	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1398621910684012	0.1406392002983417	0.1380874549418777	0.1434889168356651	0.1406392002983417	0	27	True
reference_effect_O	128	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.2419086400664745	-0.2442598569610574	-0.2477342302640543	-0.2383307628329611	-0.2442598569610574	0	27	True
reference_effect_O	128	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.4999999999999999	0.4999999999999998	0	27	True
reference_effect_O	128	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02239909041813777	0.02238042484542163	0.02219847294271849	0.02266246368466887	0.02238042484542163	0	27	True
reference_effect_O	128	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06341169533099693	0.06334932907153991	0.06299310157208839	0.06386076796072879	0.06334932907153991	0	27	True
reference_effect_O	128	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7782657978983599	0.7785967578264336	0.7768377916699504	0.7804062283514279	0.7785967578264336	0	27	True
reference_effect_O	128	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9653198653198654	0.964784885895997	0.9636363636363636	0.9666666666666667	0.964784885895997	0	27	True
reference_effect_O	135	selected_CPA	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.07525702499451885	0.0754596636521169	0.07242525438888391	0.07967300071253261	0.0754596636521169	0	27	True
reference_effect_O	135	selected_CPA	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1184354984881703	0.1186628144641638	0.1163386509130835	0.1219167131003722	0.1186628144641638	0	27	True
reference_effect_O	135	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.1138073883040039	0.1083461688144885	0.0876211278755771	0.1274732012224709	0.1083461688144885	0	27	True
reference_effect_O	135	selected_CPA	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5612794612794613	0.5612289562289561	0.5562289562289562	0.5653198653198653	0.5612289562289561	0	27	True
reference_effect_O	135	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.09634037996256026	0.09457411778045276	0.08730934287012576	0.1023345022824675	0.09457411778045276	0	27	True
