view	pattern	depth	control_cells_per_block	controls_available	model	model_kind	metric	metric_direction	task_count	allocation_count	tuples_per_allocation	mean_score	undefined_values
reference_effect	S	128	1024	3072	original_CPA_fixed	state	standardized_MSE	lower	55	30	3	0.09275262305821323	0
reference_effect	S	128	1024	3072	original_CPA_fixed	state	raw_RMSE	lower	55	30	3	0.1315293332522501	0
reference_effect	S	128	1024	3072	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	3	-0.09991128464033494	0
reference_effect	S	128	1024	3072	original_CPA_fixed	state	centroid_accuracy	higher	55	30	3	0.5279461279461278	0
reference_effect	S	128	1024	3072	additive	state	standardized_MSE	lower	55	30	3	0.02619516713620195	0
reference_effect	S	128	1024	3072	additive	state	raw_RMSE	lower	55	30	3	0.0689669535513437	0
reference_effect	S	128	1024	3072	additive	state	perturbation_centred_Pearson	higher	55	30	3	0.7960862159356359	0
reference_effect	S	128	1024	3072	additive	state	centroid_accuracy	higher	55	30	3	0.9717171717171719	0
reference_effect	S	128	1024	3072	compositional_ridge	state	standardized_MSE	lower	55	30	3	0.02540393107127663	0
reference_effect	S	128	1024	3072	compositional_ridge	state	raw_RMSE	lower	55	30	3	0.06642597886538056	0
reference_effect	S	128	1024	3072	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	3	0.7559513028323471	0
reference_effect	S	128	1024	3072	compositional_ridge	state	centroid_accuracy	higher	55	30	3	0.8898989898989899	0
reference_effect	S	128	1024	3072	NC_native_effect	native_effect	standardized_MSE	lower	55	30	3	0.1033729380540087	0
reference_effect	S	128	1024	3072	NC_native_effect	native_effect	raw_RMSE	lower	55	30	3	0.1406392002983416	0
reference_effect	S	128	1024	3072	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	3	-0.2442598569610574	0
reference_effect	S	128	1024	3072	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	3	0.4999999999999999	0
reference_effect	S	128	1024	3072	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	3	0.02238042484542164	0
reference_effect	S	128	1024	3072	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	3	0.06334932907153989	0
reference_effect	S	128	1024	3072	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	3	0.7785967578264332	0
reference_effect	S	128	1024	3072	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	3	0.9647848858959969	0
reference_effect	S	135	1080	3240	selected_CPA	state	standardized_MSE	lower	55	30	3	0.07382567249426684	0
reference_effect	S	135	1080	3240	selected_CPA	state	raw_RMSE	lower	55	30	3	0.1171938231589002	0
reference_effect	S	135	1080	3240	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	3	0.1152871350215326	0
reference_effect	S	135	1080	3240	selected_CPA	state	centroid_accuracy	higher	55	30	3	0.5609988776655441	0
reference_effect	S	135	1080	3240	original_CPA_fixed	state	standardized_MSE	lower	55	30	3	0.09275262305821323	0
reference_effect	S	135	1080	3240	original_CPA_fixed	state	raw_RMSE	lower	55	30	3	0.1315293332522501	0
reference_effect	S	135	1080	3240	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	3	-0.09991128464033494	0
reference_effect	S	135	1080	3240	original_CPA_fixed	state	centroid_accuracy	higher	55	30	3	0.5279461279461278	0
reference_effect	S	135	1080	3240	additive	state	standardized_MSE	lower	55	30	3	0.02619516713620195	0
reference_effect	S	135	1080	3240	additive	state	raw_RMSE	lower	55	30	3	0.0689669535513437	0
reference_effect	S	135	1080	3240	additive	state	perturbation_centred_Pearson	higher	55	30	3	0.7960862159356359	0
reference_effect	S	135	1080	3240	additive	state	centroid_accuracy	higher	55	30	3	0.9717171717171719	0
reference_effect	S	135	1080	3240	compositional_ridge	state	standardized_MSE	lower	55	30	3	0.02540393107127663	0
reference_effect	S	135	1080	3240	compositional_ridge	state	raw_RMSE	lower	55	30	3	0.06642597886538056	0
reference_effect	S	135	1080	3240	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	3	0.7559513028323471	0
reference_effect	S	135	1080	3240	compositional_ridge	state	centroid_accuracy	higher	55	30	3	0.8898989898989899	0
reference_effect	S	135	1080	3240	NC_native_effect	native_effect	standardized_MSE	lower	55	30	3	0.1032116905155744	0
reference_effect	S	135	1080	3240	NC_native_effect	native_effect	raw_RMSE	lower	55	30	3	0.1405270906979523	0
reference_effect	S	135	1080	3240	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	3	-0.2446178549604308	0
reference_effect	S	135	1080	3240	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	3	0.4999999999999999	0
reference_effect	S	135	1080	3240	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	3	0.02233448706127499	0
reference_effect	S	135	1080	3240	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	3	0.06327605072766451	0
reference_effect	S	135	1080	3240	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	3	0.7790387360723159	0
reference_effect	S	135	1080	3240	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	3	0.9647661803217358	0
reference_effect	M	8	64	192	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07576020392300925	0
reference_effect	M	8	64	192	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1188816706283087	0
reference_effect	M	8	64	192	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1094665347402726	0
reference_effect	M	8	64	192	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5609689487467264	0
reference_effect	M	8	64	192	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	8	64	192	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	8	64	192	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	8	64	192	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	8	64	192	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	8	64	192	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	8	64	192	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	8	64	192	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	8	64	192	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	8	64	192	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	8	64	192	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	8	64	192	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	8	64	192	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1182085068606604	0
reference_effect	M	8	64	192	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1512482930663931	0
reference_effect	M	8	64	192	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.182771897139302	0
reference_effect	M	8	64	192	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5000000000000001	0
reference_effect	M	8	64	192	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.03676121812602002	0
reference_effect	M	8	64	192	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.08286401546341425	0
reference_effect	M	8	64	192	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.6745396829797263	0
reference_effect	M	8	64	192	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9630976430976432	0
reference_effect	M	16	128	384	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07512885011887463	0
reference_effect	M	16	128	384	selected_CPA	state	raw_RMSE	lower	55	30	6	0.118273241334605	0
reference_effect	M	16	128	384	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1101149373473323	0
reference_effect	M	16	128	384	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5605462027684249	0
reference_effect	M	16	128	384	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	16	128	384	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	16	128	384	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	16	128	384	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	16	128	384	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	16	128	384	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	16	128	384	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	16	128	384	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	16	128	384	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	16	128	384	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	16	128	384	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	16	128	384	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	16	128	384	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1107653690332751	0
reference_effect	M	16	128	384	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.146045743109557	0
reference_effect	M	16	128	384	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2103975722972128	0
reference_effect	M	16	128	384	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5	0
reference_effect	M	16	128	384	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02901659703416727	0
reference_effect	M	16	128	384	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.07310669970610681	0
reference_effect	M	16	128	384	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.723584461005209	0
reference_effect	M	16	128	384	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9638720538720541	0
reference_effect	M	32	256	768	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07415174351439684	0
reference_effect	M	32	256	768	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1174470223397251	0
reference_effect	M	32	256	768	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1128228286677297	0
reference_effect	M	32	256	768	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5610063598952488	0
reference_effect	M	32	256	768	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	32	256	768	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	32	256	768	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	32	256	768	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	32	256	768	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	32	256	768	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	32	256	768	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	32	256	768	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	32	256	768	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	32	256	768	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	32	256	768	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	32	256	768	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	32	256	768	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1063217539165254	0
reference_effect	M	32	256	768	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1428677959960617	0
reference_effect	M	32	256	768	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2276909981274524	0
reference_effect	M	32	256	768	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	M	32	256	768	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02527927915981806	0
reference_effect	M	32	256	768	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06782854403821284	0
reference_effect	M	32	256	768	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7529937377615149	0
reference_effect	M	32	256	768	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9643284698840255	0
reference_effect	M	64	512	1536	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07386127081926258	0
reference_effect	M	64	512	1536	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1172198732261202	0
reference_effect	M	64	512	1536	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1146283221624346	0
reference_effect	M	64	512	1536	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5610549943883276	0
reference_effect	M	64	512	1536	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	64	512	1536	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	64	512	1536	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	64	512	1536	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	64	512	1536	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	64	512	1536	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	64	512	1536	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	64	512	1536	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	64	512	1536	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	64	512	1536	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	64	512	1536	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	64	512	1536	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	64	512	1536	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.104165669980741	0
reference_effect	M	64	512	1536	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1412667806279955	0
reference_effect	M	64	512	1536	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2382410638886991	0
reference_effect	M	64	512	1536	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	M	64	512	1536	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02335250030810753	0
reference_effect	M	64	512	1536	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06490184633939293	0
reference_effect	M	64	512	1536	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7696661675857175	0
reference_effect	M	64	512	1536	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647736625514404	0
reference_effect	M	128	1024	3072	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07390979488926193	0
reference_effect	M	128	1024	3072	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1172583457492626	0
reference_effect	M	128	1024	3072	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1148142501978335	0
reference_effect	M	128	1024	3072	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5609652076318741	0
reference_effect	M	128	1024	3072	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	128	1024	3072	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	128	1024	3072	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	128	1024	3072	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	128	1024	3072	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	128	1024	3072	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	128	1024	3072	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	128	1024	3072	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	128	1024	3072	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	128	1024	3072	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	128	1024	3072	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	128	1024	3072	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	128	1024	3072	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1033729380540087	0
reference_effect	M	128	1024	3072	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1406392002983416	0
reference_effect	M	128	1024	3072	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2442598569610574	0
reference_effect	M	128	1024	3072	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	M	128	1024	3072	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02238042484542163	0
reference_effect	M	128	1024	3072	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06334932907153989	0
reference_effect	M	128	1024	3072	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7785967578264332	0
reference_effect	M	128	1024	3072	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647848858959969	0
reference_effect	M	135	1080	3240	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07382567249426684	0
reference_effect	M	135	1080	3240	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1171938231589002	0
reference_effect	M	135	1080	3240	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1152871350215327	0
reference_effect	M	135	1080	3240	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5609988776655441	0
reference_effect	M	135	1080	3240	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09275262305821323	0
reference_effect	M	135	1080	3240	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1315293332522501	0
reference_effect	M	135	1080	3240	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09991128464033494	0
reference_effect	M	135	1080	3240	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279461279461278	0
reference_effect	M	135	1080	3240	additive	state	standardized_MSE	lower	55	30	6	0.02619516713620195	0
reference_effect	M	135	1080	3240	additive	state	raw_RMSE	lower	55	30	6	0.0689669535513437	0
reference_effect	M	135	1080	3240	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7960862159356358	0
reference_effect	M	135	1080	3240	additive	state	centroid_accuracy	higher	55	30	6	0.9717171717171719	0
reference_effect	M	135	1080	3240	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02540393107127663	0
reference_effect	M	135	1080	3240	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06642597886538056	0
reference_effect	M	135	1080	3240	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7559513028323471	0
reference_effect	M	135	1080	3240	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898989898989899	0
reference_effect	M	135	1080	3240	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1032116905155744	0
reference_effect	M	135	1080	3240	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1405270906979523	0
reference_effect	M	135	1080	3240	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2446178549604308	0
reference_effect	M	135	1080	3240	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	M	135	1080	3240	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02233448706127499	0
reference_effect	M	135	1080	3240	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06327605072766451	0
reference_effect	M	135	1080	3240	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7790387360723159	0
reference_effect	M	135	1080	3240	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647661803217358	0
reference_effect	P	8	64	192	selected_CPA	state	standardized_MSE	lower	55	30	6	0.1098066103634747	0
reference_effect	P	8	64	192	selected_CPA	state	raw_RMSE	lower	55	30	6	0.145026778120015	0
reference_effect	P	8	64	192	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.05947373011547607	0
reference_effect	P	8	64	192	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5610063598952488	0
reference_effect	P	8	64	192	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1235237196397579	0
reference_effect	P	8	64	192	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.153843807715746	0
reference_effect	P	8	64	192	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.05489765706605904	0
reference_effect	P	8	64	192	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5283819678264121	0
reference_effect	P	8	64	192	additive	state	standardized_MSE	lower	55	30	6	0.05696626371774667	0
reference_effect	P	8	64	192	additive	state	raw_RMSE	lower	55	30	6	0.10390274321365	0
reference_effect	P	8	64	192	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.6358991436104191	0
reference_effect	P	8	64	192	additive	state	centroid_accuracy	higher	55	30	6	0.9694350916573137	0
reference_effect	P	8	64	192	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.05617502765282138	0
reference_effect	P	8	64	192	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.1026924135707159	0
reference_effect	P	8	64	192	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.4900891703108177	0
reference_effect	P	8	64	192	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8847456041900486	0
reference_effect	P	8	64	192	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1182085068606604	0
reference_effect	P	8	64	192	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1512482930663931	0
reference_effect	P	8	64	192	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.182771897139302	0
reference_effect	P	8	64	192	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5000000000000001	0
reference_effect	P	8	64	192	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.03676121812602002	0
reference_effect	P	8	64	192	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.08286401546341425	0
reference_effect	P	8	64	192	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.6745396829797263	0
reference_effect	P	8	64	192	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9630976430976432	0
reference_effect	P	16	128	384	selected_CPA	state	standardized_MSE	lower	55	30	6	0.0920793679949144	0
reference_effect	P	16	128	384	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1322080971786256	0
reference_effect	P	16	128	384	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.07425468285935694	0
reference_effect	P	16	128	384	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5607033295922184	0
reference_effect	P	16	128	384	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1080934457543309	0
reference_effect	P	16	128	384	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1432993312621406	0
reference_effect	P	16	128	384	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.06828640828556022	0
reference_effect	P	16	128	384	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279985035540592	0
reference_effect	P	16	128	384	additive	state	standardized_MSE	lower	55	30	6	0.04153598983231958	0
reference_effect	P	16	128	384	additive	state	raw_RMSE	lower	55	30	6	0.08839381629545057	0
reference_effect	P	16	128	384	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7003275096107365	0
reference_effect	P	16	128	384	additive	state	centroid_accuracy	higher	55	30	6	0.9705200149644594	0
reference_effect	P	16	128	384	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.04074475376739425	0
reference_effect	P	16	128	384	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.08678717283343194	0
reference_effect	P	16	128	384	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.5782392966468884	0
reference_effect	P	16	128	384	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8874541713430598	0
reference_effect	P	16	128	384	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1107653690332751	0
reference_effect	P	16	128	384	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.146045743109557	0
reference_effect	P	16	128	384	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2103975722972128	0
reference_effect	P	16	128	384	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5	0
reference_effect	P	16	128	384	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02901659703416727	0
reference_effect	P	16	128	384	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.07310669970610681	0
reference_effect	P	16	128	384	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.723584461005209	0
reference_effect	P	16	128	384	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9638720538720541	0
reference_effect	P	32	256	768	selected_CPA	state	standardized_MSE	lower	55	30	6	0.0827124882813542	0
reference_effect	P	32	256	768	selected_CPA	state	raw_RMSE	lower	55	30	6	0.124839706633519	0
reference_effect	P	32	256	768	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.08854270229459617	0
reference_effect	P	32	256	768	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5611878039655817	0
reference_effect	P	32	256	768	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1004866336211978	0
reference_effect	P	32	256	768	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1376918173850178	0
reference_effect	P	32	256	768	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.07977519915811375	0
reference_effect	P	32	256	768	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277646838757949	0
reference_effect	P	32	256	768	additive	state	standardized_MSE	lower	55	30	6	0.0339291776991865	0
reference_effect	P	32	256	768	additive	state	raw_RMSE	lower	55	30	6	0.07951162816166177	0
reference_effect	P	32	256	768	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7420091836145162	0
reference_effect	P	32	256	768	additive	state	centroid_accuracy	higher	55	30	6	0.9712364384586605	0
reference_effect	P	32	256	768	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.03313794163426118	0
reference_effect	P	32	256	768	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07757325161880745	0
reference_effect	P	32	256	768	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6462208896226905	0
reference_effect	P	32	256	768	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8889749345304896	0
reference_effect	P	32	256	768	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1063217539165254	0
reference_effect	P	32	256	768	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1428677959960617	0
