dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	CellOT	raw_state	8	29	1	5	0.10765698826394729
gse162632	original8	CellOT	raw_state	8	29	2	5	0.10308618494111801
gse162632	original8	CellOT	raw_state	8	29	3	5	0.10708055310855678
gse162632	original8	CellOT	raw_state	8	29	4	5	0.100655765497861
gse162632	original8	CellOT	raw_state	8	29	5	5	0.09715002077799341
gse162632	original8	CellOT	raw_state	8	29	6	5	0.09706426929107642
gse162632	original8	CellOT	raw_state	8	29	7	5	0.10878862681777296
gse162632	original8	CellOT	raw_state	8	43	0	5	0.10762952306906072
gse162632	original8	CellOT	raw_state	8	43	1	5	0.10385066615424973
gse162632	original8	CellOT	raw_state	8	43	2	5	0.10207343276084875
gse162632	original8	CellOT	raw_state	8	43	3	5	0.1047873201802874
gse162632	original8	CellOT	raw_state	8	43	4	5	0.09761230493054873
gse162632	original8	CellOT	raw_state	8	43	5	5	0.09324739265116926
gse162632	original8	CellOT	raw_state	8	43	6	5	0.09385756244514276
gse162632	original8	CellOT	raw_state	8	43	7	5	0.10401285596387176
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	0	5	0.6909944909676106
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	1	5	0.6671746482219988
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	2	5	0.6532741184372743
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	3	5	0.652988676733324
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	4	5	0.6623914871290514
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	5	5	0.6842946634132406
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	6	5	0.7125274252778818
gse162632	original8	CellOT	input_centered_effect	4	mean_of_squared_seed_displacements	7	5	0.6834787910337984
gse162632	original8	CellOT	input_centered_effect	4	17	0	5	0.6915530794685889
gse162632	original8	CellOT	input_centered_effect	4	17	1	5	0.6679652542151542
gse162632	original8	CellOT	input_centered_effect	4	17	2	5	0.6538284147754901
gse162632	original8	CellOT	input_centered_effect	4	17	3	5	0.6537074273489877
gse162632	original8	CellOT	input_centered_effect	4	17	4	5	0.6630153637833304
gse162632	original8	CellOT	input_centered_effect	4	17	5	5	0.6850343594856595
gse162632	original8	CellOT	input_centered_effect	4	17	6	5	0.7139753911723831
gse162632	original8	CellOT	input_centered_effect	4	17	7	5	0.6840192551731857
gse162632	original8	CellOT	input_centered_effect	4	29	0	5	0.6904201337076717
gse162632	original8	CellOT	input_centered_effect	4	29	1	5	0.6666150717023703
gse162632	original8	CellOT	input_centered_effect	4	29	2	5	0.6527541428899342
gse162632	original8	CellOT	input_centered_effect	4	29	3	5	0.6526195744344504
gse162632	original8	CellOT	input_centered_effect	4	29	4	5	0.6622062153273083
gse162632	original8	CellOT	input_centered_effect	4	29	5	5	0.6838049514406687
gse162632	original8	CellOT	input_centered_effect	4	29	6	5	0.7117415465500744
gse162632	original8	CellOT	input_centered_effect	4	29	7	5	0.6830802595787298
gse162632	original8	CellOT	input_centered_effect	4	43	0	5	0.6910097950762771
gse162632	original8	CellOT	input_centered_effect	4	43	1	5	0.6669428753881183
gse162632	original8	CellOT	input_centered_effect	4	43	2	5	0.6532393546259988
gse162632	original8	CellOT	input_centered_effect	4	43	3	5	0.6526384346018678
gse162632	original8	CellOT	input_centered_effect	4	43	4	5	0.6619524170454012
gse162632	original8	CellOT	input_centered_effect	4	43	5	5	0.6840440584032744
gse162632	original8	CellOT	input_centered_effect	4	43	6	5	0.7118631238055055
gse162632	original8	CellOT	input_centered_effect	4	43	7	5	0.6833365136631029
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	0	5	0.5641746969815653
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	1	5	0.544675410933648
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	2	5	0.5333484070634587
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	3	5	0.53303133434164
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	4	5	0.5410453002306153
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	5	5	0.5587171167842441
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	6	5	0.581862146151146
gse162632	original8	CellOT	input_centered_effect	6	mean_of_squared_seed_displacements	7	5	0.5579400767765386
gse162632	original8	CellOT	input_centered_effect	6	17	0	5	0.5646458578555296
gse162632	original8	CellOT	input_centered_effect	6	17	1	5	0.5453435711861417
gse162632	original8	CellOT	input_centered_effect	6	17	2	5	0.533808288846099
gse162632	original8	CellOT	input_centered_effect	6	17	3	5	0.5336394433220347
gse162632	original8	CellOT	input_centered_effect	6	17	4	5	0.5415665278446958
gse162632	original8	CellOT	input_centered_effect	6	17	5	5	0.5593191232860959
gse162632	original8	CellOT	input_centered_effect	6	17	6	5	0.5830483321125329
gse162632	original8	CellOT	input_centered_effect	6	17	7	5	0.5583785830618836
gse162632	original8	CellOT	input_centered_effect	6	29	0	5	0.5636907218702634
gse162632	original8	CellOT	input_centered_effect	6	29	1	5	0.5441966208475114
gse162632	original8	CellOT	input_centered_effect	6	29	2	5	0.5329281825865129
gse162632	original8	CellOT	input_centered_effect	6	29	3	5	0.5327103510631711
gse162632	original8	CellOT	input_centered_effect	6	29	4	5	0.5408830079092097
gse162632	original8	CellOT	input_centered_effect	6	29	5	5	0.55831810660032
gse162632	original8	CellOT	input_centered_effect	6	29	6	5	0.5812210128649627
gse162632	original8	CellOT	input_centered_effect	6	29	7	5	0.5576220861871257
gse162632	original8	CellOT	input_centered_effect	6	43	0	5	0.5641871067533322
gse162632	original8	CellOT	input_centered_effect	6	43	1	5	0.5444853873625168
gse162632	original8	CellOT	input_centered_effect	6	43	2	5	0.5333083844415207
gse162632	original8	CellOT	input_centered_effect	6	43	3	5	0.5327436875000835
gse162632	original8	CellOT	input_centered_effect	6	43	4	5	0.5406859702065856
gse162632	original8	CellOT	input_centered_effect	6	43	5	5	0.5585136166037503
gse162632	original8	CellOT	input_centered_effect	6	43	6	5	0.581315274180777
gse162632	original8	CellOT	input_centered_effect	6	43	7	5	0.557819285068515
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	0	5	0.48871496535241327
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	1	5	0.47165104421564363
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	2	5	0.4617605137791129
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	3	5	0.4615980204627218
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	4	5	0.4687294210687467
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	5	5	0.48388902583148974
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	6	5	0.5038851223646003
gse162632	original8	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	7	5	0.48323775631766097
gse162632	original8	CellOT	input_centered_effect	8	17	0	5	0.48911235890799876
gse162632	original8	CellOT	input_centered_effect	8	17	1	5	0.47222810623456846
gse162632	original8	CellOT	input_centered_effect	8	17	2	5	0.46215337954319063
gse162632	original8	CellOT	input_centered_effect	8	17	3	5	0.4621192269026558
gse162632	original8	CellOT	input_centered_effect	8	17	4	5	0.4691818949023674
gse162632	original8	CellOT	input_centered_effect	8	17	5	5	0.4844069231013627
gse162632	original8	CellOT	input_centered_effect	8	17	6	5	0.5048752488630931
gse162632	original8	CellOT	input_centered_effect	8	17	7	5	0.48361501155770514
gse162632	original8	CellOT	input_centered_effect	8	29	0	5	0.48831030669531705
gse162632	original8	CellOT	input_centered_effect	8	29	1	5	0.4712472613111124
