task_index	task	depth	allocation	model	view	Cobs	Cpred	Cmodel	standardized_MSE	raw_RMSE	perturbation_centred_Pearson	centroid_accuracy
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	1	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	1	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	1	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	2	0	0.007770614998036348	0.038886357598359636	0.9257064234195977	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	2	1	0.007770614998036348	0.038886357598359636	0.9257064234195977	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	1	2	2	0.007770614998036348	0.038886357598359636	0.9257064234195977	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	0	0	0.007846130599764268	0.0394772881909773	0.9197591267866798	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	0	1	0.007846130599764268	0.0394772881909773	0.9197591267866798	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	0	2	0.007846130599764268	0.0394772881909773	0.9197591267866798	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	1	0	0.0077955712053448655	0.0395309715536003	0.9204714155254471	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	1	1	0.0077955712053448655	0.0395309715536003	0.9204714155254471	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	1	2	0.0077955712053448655	0.0395309715536003	0.9204714155254471	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	2	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	2	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	roles	2	2	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	direct_state	unused	unused	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	direct_state	unused	unused	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	compositional_ridge	direct_state	unused	unused	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	0	0	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	0	1	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	0	2	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	1	0	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	1	1	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	1	2	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	2	0	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	2	1	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	0	2	2	0.034034605497435665	0.08999914195458279	0.48679034047102665	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	0	0	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	0	1	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	0	2	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	1	0	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	1	1	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	1	2	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	2	0	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	2	1	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	1	2	2	0.03252591215195196	0.08804096512347562	0.5110967068626776	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	0	0	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	0	1	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	0	2	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	1	0	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	1	1	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	1	2	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	2	0	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	2	1	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	roles	2	2	2	0.03251684791608141	0.08862566731700534	0.5006223457521379	0.8703703703703703
0	BAK1+KLF1	135	0	NC_native_effect	direct_state	unused	unused	0	0.03251206408928043	0.08857144230455566	0.5032039779519699	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	direct_state	unused	unused	1	0.03251206408928043	0.08857144230455566	0.5032039779519699	0.8518518518518519
0	BAK1+KLF1	135	0	NC_native_effect	direct_state	unused	unused	2	0.03251206408928043	0.08857144230455566	0.5032039779519699	0.8518518518518519
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	0	0	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	0	1	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	0	2	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	1	0	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	1	1	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	1	2	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	2	0	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	2	1	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	0	2	2	0.007400446645618502	0.03751848885414635	0.929339066940276	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	0	0	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	0	1	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	0	2	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	1	0	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	1	1	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	1	2	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	2	0	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	2	1	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	1	2	2	0.0078684951882339	0.038693605951417236	0.9267599440901619	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	0	0	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	0	1	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	0	2	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	1	0	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	1	1	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	1	2	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	2	0	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	2	1	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	roles	2	2	2	0.008073817422545608	0.039356752224302086	0.9254489396752004	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	direct_state	unused	unused	0	0.006532478581377718	0.03542818799733687	0.9377512466057497	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	direct_state	unused	unused	1	0.006532478581377718	0.03542818799733687	0.9377512466057497	1.0
0	BAK1+KLF1	135	0	native_effect_ridge	direct_state	unused	unused	2	0.006532478581377718	0.03542818799733687	0.9377512466057497	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	0	0	0.020186361284900853	0.06373724241465455	0.8313467390837525	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	0	1	0.021609646815305673	0.0661694494361349	0.8267724267402019	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	0	0	2	0.02232551824648221	0.0670744971105035	0.8156192010208804	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	0	1	0	0.02111890341271259	0.06491590554661272	0.7898431035627866	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	1	1	0.021725683363435215	0.06599383157866559	0.7977912389495152	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	1	2	0.022716351895437036	0.06732721876530992	0.7813150037175921	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	2	0	0.020239234510436886	0.06367735492263676	0.8016142847341279	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	2	1	0.021074648691294853	0.06516126094677199	0.8037455791915156	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	0	2	2	0.021800429318656753	0.06610598533208663	0.793181725435914	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	1	0	0	0.023118949338377846	0.06817958998091579	0.7869697686578833	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	1	0	1	0.02535874044846486	0.07168867004333954	0.7600930892666704	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	1	0	2	0.025799814778816117	0.07212961306034885	0.7575998678586495	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	1	1	0	0.020186361284900853	0.06373724241465455	0.8313467390837525	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	1	1	1	0.021609646815305673	0.0661694494361349	0.8267724267402019	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	1	1	2	0.02232551824648221	0.0670744971105035	0.8156192010208804	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	1	2	0	0.021012943903332554	0.06500921542262901	0.8035396903459635	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	1	2	1	0.022664863663872707	0.06776600506637445	0.7889511587545034	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	1	2	2	0.023115847190409326	0.06825735385228271	0.7853987655447241	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	2	0	0	0.023914124625072097	0.06918136128732517	0.7782419617392577	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	2	0	1	0.025925281505023774	0.07229658558639614	0.7583737521292452	0.9444444444444444
0	BAK1+KLF1	135	29	selected_CPA	roles	2	0	2	0.026631243740014944	0.07310245663990932	0.7492719693109758	0.9444444444444444
0	BAK1+KLF1	135	29	selected_CPA	roles	2	1	0	0.022687788092302506	0.0672537851162349	0.7826230365831701	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	2	1	1	0.023882439392571994	0.06920229906429515	0.7812097939946244	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	2	1	2	0.02486319872838844	0.0704507454283896	0.7648815798932441	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	roles	2	2	0	0.020186361284900853	0.06373724241465455	0.8313467390837525	1.0
0	BAK1+KLF1	135	29	selected_CPA	roles	2	2	1	0.021609646815305673	0.0661694494361349	0.8267724267402019	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	roles	2	2	2	0.02232551824648221	0.0670744971105035	0.8156192010208804	0.9629629629629629
0	BAK1+KLF1	135	29	selected_CPA	direct_state	unused	unused	0	0.020186361284900853	0.06373724241465455	0.8313467390837525	1.0
0	BAK1+KLF1	135	29	selected_CPA	direct_state	unused	unused	1	0.021609646815305673	0.0661694494361349	0.8267724267402019	0.9814814814814815
0	BAK1+KLF1	135	29	selected_CPA	direct_state	unused	unused	2	0.02232551824648221	0.0670744971105035	0.8156192010208804	0.9629629629629629
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	0	0	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	0	1	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	0	2	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	1	0	0.02070747867212994	0.06787412313545876	0.7700904059212336	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	1	1	0.02070747867212994	0.06787412313545876	0.7700904059212336	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	1	2	0.02070747867212994	0.06787412313545876	0.7700904059212336	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	2	0	0.020448460840596486	0.06766343811615162	0.7676524046704395	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	2	1	0.020448460840596486	0.06766343811615162	0.7676524046704395	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	0	2	2	0.020448460840596486	0.06766343811615162	0.7676524046704395	0.9444444444444444
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	0	0	0.024373055682505213	0.0732356477351479	0.7331949275204919	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	0	1	0.024373055682505213	0.0732356477351479	0.7331949275204919	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	0	2	0.024373055682505213	0.0732356477351479	0.7331949275204919	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	1	0	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	1	1	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	1	2	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	2	0	0.022054935775847155	0.07007727394095546	0.7525765951524784	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	2	1	0.022054935775847155	0.07007727394095546	0.7525765951524784	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	1	2	2	0.022054935775847155	0.07007727394095546	0.7525765951524784	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	0	0	0.024547579898457222	0.07328267755414061	0.7405037952754318	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	0	1	0.024547579898457222	0.07328267755414061	0.7405037952754318	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	0	2	0.024547579898457222	0.07328267755414061	0.7405037952754318	0.9074074074074074
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	1	0	0.022488477823332624	0.07032972904129749	0.7624280990502522	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	1	1	0.022488477823332624	0.07032972904129749	0.7624280990502522	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	1	2	0.022488477823332624	0.07032972904129749	0.7624280990502522	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	2	0	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	2	1	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	roles	2	2	2	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	direct_state	unused	unused	0	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	direct_state	unused	unused	1	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	original_CPA_fixed	direct_state	unused	unused	2	0.02060770208667321	0.06794371769685714	0.795187953542578	0.9259259259259259
0	BAK1+KLF1	135	29	additive	roles	0	0	0	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	0	0	1	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	0	0	2	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	0	1	0	0.008445609623076101	0.04045449393085827	0.9378181729343206	1.0
0	BAK1+KLF1	135	29	additive	roles	0	1	1	0.008445609623076101	0.04045449393085827	0.9378181729343206	1.0
0	BAK1+KLF1	135	29	additive	roles	0	1	2	0.008445609623076101	0.04045449393085827	0.9378181729343206	1.0
0	BAK1+KLF1	135	29	additive	roles	0	2	0	0.008381381391644706	0.04023625282823997	0.9398716693510697	1.0
0	BAK1+KLF1	135	29	additive	roles	0	2	1	0.008381381391644706	0.04023625282823997	0.9398716693510697	1.0
0	BAK1+KLF1	135	29	additive	roles	0	2	2	0.008381381391644706	0.04023625282823997	0.9398716693510697	1.0
0	BAK1+KLF1	135	29	additive	roles	1	0	0	0.007080444303556937	0.036962843402654814	0.9398195514996786	1.0
0	BAK1+KLF1	135	29	additive	roles	1	0	1	0.007080444303556937	0.036962843402654814	0.9398195514996786	1.0
0	BAK1+KLF1	135	29	additive	roles	1	0	2	0.007080444303556937	0.036962843402654814	0.9398195514996786	1.0
0	BAK1+KLF1	135	29	additive	roles	1	1	0	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	1	1	1	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	1	1	2	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	1	2	0	0.0074724851619481615	0.03792097849040191	0.941730997535467	1.0
0	BAK1+KLF1	135	29	additive	roles	1	2	1	0.0074724851619481615	0.03792097849040191	0.941730997535467	1.0
0	BAK1+KLF1	135	29	additive	roles	1	2	2	0.0074724851619481615	0.03792097849040191	0.941730997535467	1.0
0	BAK1+KLF1	135	29	additive	roles	2	0	0	0.007060178919406884	0.036907950722863375	0.9392744813008559	1.0
0	BAK1+KLF1	135	29	additive	roles	2	0	1	0.007060178919406884	0.036907950722863375	0.9392744813008559	1.0
0	BAK1+KLF1	135	29	additive	roles	2	0	2	0.007060178919406884	0.036907950722863375	0.9392744813008559	1.0
0	BAK1+KLF1	135	29	additive	roles	2	1	0	0.007516448009229501	0.03809928715035824	0.939068830858369	1.0
0	BAK1+KLF1	135	29	additive	roles	2	1	1	0.007516448009229501	0.03809928715035824	0.939068830858369	1.0
0	BAK1+KLF1	135	29	additive	roles	2	1	2	0.007516448009229501	0.03809928715035824	0.939068830858369	1.0
0	BAK1+KLF1	135	29	additive	roles	2	2	0	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	2	2	1	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	roles	2	2	2	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	direct_state	unused	unused	0	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	direct_state	unused	unused	1	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	additive	direct_state	unused	unused	2	0.0058304618726721545	0.03365381649945048	0.9526325484441007	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	0	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	0	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	0	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	1	0	0.007901553900962715	0.039537768089424725	0.9194548031461437	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	1	1	0.007901553900962715	0.039537768089424725	0.9194548031461437	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	1	2	0.007901553900962715	0.039537768089424725	0.9194548031461437	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	2	0	0.007615317450106863	0.03881476537207246	0.9225174315469833	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	2	1	0.007615317450106863	0.03881476537207246	0.9225174315469833	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	0	2	2	0.007615317450106863	0.03881476537207246	0.9225174315469833	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	0	0	0.008049879942315026	0.039909366115682604	0.92350966395952	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	0	1	0.008049879942315026	0.039909366115682604	0.92350966395952	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	0	2	0.008049879942315026	0.039909366115682604	0.92350966395952	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	1	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	1	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	1	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	2	0	0.007463166900846053	0.03841287442288164	0.9258640654772277	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	2	1	0.007463166900846053	0.03841287442288164	0.9258640654772277	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	1	2	2	0.007463166900846053	0.03841287442288164	0.9258640654772277	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	0	0	0.00825162277758943	0.040345279711113916	0.9228157217454623	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	0	1	0.00825162277758943	0.040345279711113916	0.9228157217454623	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	0	2	0.00825162277758943	0.040345279711113916	0.9228157217454623	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	1	0	0.00795114618697631	0.039587650943755145	0.921968997566151	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	1	1	0.00795114618697631	0.039587650943755145	0.921968997566151	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	1	2	0.00795114618697631	0.039587650943755145	0.921968997566151	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	2	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	2	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	roles	2	2	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	direct_state	unused	unused	0	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	direct_state	unused	unused	1	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	compositional_ridge	direct_state	unused	unused	2	0.006043151830994505	0.034773074839558445	0.9435300266021269	1.0
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	0	0	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	0	1	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	0	2	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	1	0	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	1	1	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	1	2	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	2	0	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	2	1	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	0	2	2	0.03210722939131427	0.08807038116139165	0.507685778725861	0.8703703703703703
0	BAK1+KLF1	135	29	NC_native_effect	roles	1	0	0	0.033367895762328834	0.08948819339672003	0.4908369174209347	0.8518518518518519
0	BAK1+KLF1	135	29	NC_native_effect	roles	1	0	1	0.033367895762328834	0.08948819339672003	0.4908369174209347	0.8518518518518519
0	BAK1+KLF1	135	29	NC_native_effect	roles	1	0	2	0.033367895762328834	0.08948819339672003	0.4908369174209347	0.8518518518518519
0	BAK1+KLF1	135	29	NC_native_effect	roles	1	1	0	0.033367895762328834	0.08948819339672003	0.4908369174209347	0.8518518518518519
