dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	2	5	0.45799404003163446
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	3	5	0.4576244442934302
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	4	5	0.4651643178687835
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	5	5	0.47994091377162346
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	6	5	0.5001447375818334
gse162632	cap48	CellOT	input_centered_effect	8	mean_of_squared_seed_displacements	7	5	0.47964073185380934
gse162632	cap48	CellOT	input_centered_effect	8	17	0	5	0.4853920676977062
gse162632	cap48	CellOT	input_centered_effect	8	17	1	5	0.4674225201797155
gse162632	cap48	CellOT	input_centered_effect	8	17	2	5	0.45824514107670145
gse162632	cap48	CellOT	input_centered_effect	8	17	3	5	0.4577364056613983
gse162632	cap48	CellOT	input_centered_effect	8	17	4	5	0.46523764451122374
gse162632	cap48	CellOT	input_centered_effect	8	17	5	5	0.4803846723376315
gse162632	cap48	CellOT	input_centered_effect	8	17	6	5	0.5004180650545779
gse162632	cap48	CellOT	input_centered_effect	8	17	7	5	0.4798256928677334
gse162632	cap48	CellOT	input_centered_effect	8	29	0	5	0.48491024650808
gse162632	cap48	CellOT	input_centered_effect	8	29	1	5	0.4668106621508517
gse162632	cap48	CellOT	input_centered_effect	8	29	2	5	0.4577366190862583
gse162632	cap48	CellOT	input_centered_effect	8	29	3	5	0.45728179039449734
gse162632	cap48	CellOT	input_centered_effect	8	29	4	5	0.46502003760037447
gse162632	cap48	CellOT	input_centered_effect	8	29	5	5	0.4796860383295595
gse162632	cap48	CellOT	input_centered_effect	8	29	6	5	0.499723661459856
gse162632	cap48	CellOT	input_centered_effect	8	29	7	5	0.47934685803613913
gse162632	cap48	CellOT	input_centered_effect	8	43	0	5	0.48520904105084206
gse162632	cap48	CellOT	input_centered_effect	8	43	1	5	0.4673300500224783
gse162632	cap48	CellOT	input_centered_effect	8	43	2	5	0.4580002187123621
gse162632	cap48	CellOT	input_centered_effect	8	43	3	5	0.457854936798108
gse162632	cap48	CellOT	input_centered_effect	8	43	4	5	0.4652352379332276
gse162632	cap48	CellOT	input_centered_effect	8	43	5	5	0.47975172052904663
gse162632	cap48	CellOT	input_centered_effect	8	43	6	5	0.5002922125484166
gse162632	cap48	CellOT	input_centered_effect	8	43	7	5	0.47974950663304955
