root_task_index	root_index	task	model_a	model_b	allocation	S_margin	O_margin	O_fixed_input_margin	S_direction	O_direction	O_fixed_input_direction	strict_S_O_reversal	actual_vs_fixed_input_direction_changed
46	5	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.056746077798827066	0.029808052641207478	0.025765457994798707	-1	1	1	True	False
46	5	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.056746077798827066	0.037417690218711136	0.04554469367405403	-1	1	1	True	False
46	5	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.056746077798827066	0.04379884736750214	0.04742767925763086	-1	1	1	True	False
46	5	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.056746077798827066	0.038161908339970574	0.04386499455061216	-1	1	1	True	False
46	5	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.056746077798827066	0.03685302691103595	0.03643183208788098	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.022439100142680843	0.056603977776608166	0.057474006490645047	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.022439100142680843	0.06879735208853294	0.07075153612521076	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.022439100142680843	0.06950360566079461	0.07657699385929725	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.022439100142680843	0.08176986514382714	0.083600645554298	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.022439100142680843	0.0739129953418595	0.07174165785809264	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.022439100142680843	0.07932499938334572	0.0814333338015551	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.022439100142680843	0.06508960361323858	0.06699173558455347	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.022439100142680843	0.0739044698983577	0.07289956351027413	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.022439100142680843	0.062218837921149794	0.06167169287276736	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.022439100142680843	0.08877099205131392	0.09110158500320509	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.022439100142680843	0.07391789353782241	0.07944526019117557	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.022439100142680843	0.06497838964482111	0.06093579499841234	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.022439100142680843	0.06739502716991802	0.07552203062526092	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.022439100142680843	0.0824354657285877	0.08606429761871642	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.022439100142680843	0.06863669015666676	0.07433977636730835	-1	1	1	True	False
46	5	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.022439100142680843	0.07499220040663224	0.07457100558347726	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.034785863897313384	-0.025757665987121897	-0.025757665987121897	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.034785863897313384	-0.0438140618075049	-0.0438140618075049	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.034785863897313384	-0.026104196291111506	-0.026104196291111506	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.034785863897313384	-0.04346753150351526	-0.04346753150351526	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.034785863897313384	-0.03406691964953666	-0.03406691964953666	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.034785863897313384	-0.03550480814509009	-0.03550480814509009	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.034785863897313384	-0.032333268622697156	-0.032333268622697156	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.034785863897313384	-0.03723845917192964	-0.03723845917192964	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.034785863897313384	-0.027877448827156426	-0.027877448827156426	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.034785863897313384	-0.041694278967470313	-0.041694278967470313	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.034785863897313384	-0.03895777095745248	-0.03895777095745248	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.034785863897313384	-0.030613956837174272	-0.030613956837174272	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.034785863897313384	-0.037399579155802304	-0.037399579155802304	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.034785863897313384	-0.03217214863882446	-0.03217214863882446	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.034785863897313384	-0.022132617053008646	-0.022132617053008646	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.034785863897313384	-0.047439110741618135	-0.047439110741618135	-1	-1	-1	False	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.0572417480417147	0.033827936282833954	0.04581450146814853	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.0572417480417147	0.018792986330558786	0.02602253081289091	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.0572417480417147	0.04418598823614964	0.05727506525602055	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.0572417480417147	0.018330737381840267	0.028992800819076847	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.0572417480417147	0.04992338922729564	0.05212948920814439	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.0572417480417147	0.026465732107588152	0.03290996213801464	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.0572417480417147	0.031385228719835706	0.03842379176763988	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.0572417480417147	0.036806541207133975	0.03748628015109401	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.0572417480417147	0.04914648628625777	0.06020904685661853	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.0572417480417147	0.02705978058846001	0.03226527957875869	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.0572417480417147	0.03710549037266038	0.033987562193492374	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.0572417480417147	0.032387114763780034	0.034340491211502816	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.0572417480417147	0.022586804064564148	0.03304564997552398	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.0572417480417147	0.04888836900581489	0.05418146985965511	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.0572417480417147	0.06300761478331876	0.1056890386944429	-1	1	1	True	False
47	5	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.0572417480417147	0.015694528076227704	0.06370852875350369	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.02245588414440132	0.05958560226995585	0.07157216745527042	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.02245588414440132	0.06260704813806368	0.06983659262039581	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.02245588414440132	0.07029018452726114	0.08337926154713206	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.02245588414440132	0.06179826888535553	0.07246033232259211	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.02245588414440132	0.0839903088768323	0.08619640885768105	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.02245588414440132	0.061970540252678244	0.06841477028310473	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.02245588414440132	0.06371849734253286	0.07075706039033704	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.02245588414440132	0.07404500037906361	0.07472473932302365	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.02245588414440132	0.0770239351134142	0.08808649568377495	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.02245588414440132	0.06875405955593032	0.073959558546229	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.02245588414440132	0.07606326133011286	0.07294533315094485	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.02245588414440132	0.0630010716009543	0.06495444804867709	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.02245588414440132	0.05998638322036645	0.07044522913132628	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.02245588414440132	0.08106051764463935	0.08635361849847957	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.02245588414440132	0.0851402318363274	0.12782165574745155	-1	1	1	True	False
47	5	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.02245588414440132	0.06313363881784584	0.11114763949512182	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.038895432262916835	-0.03815770775411774	-0.03815770775411774	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.038895432262916835	-0.03963315677171589	-0.03963315677171589	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.038895432262916835	-0.03684374087864632	-0.03684374087864632	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.038895432262916835	-0.04094712364718732	-0.04094712364718732	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.038895432262916835	-0.03662480987032721	-0.03662480987032721	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.038895432262916835	-0.041166054655506434	-0.041166054655506434	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.038895432262916835	-0.03834280175528525	-0.03834280175528525	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.038895432262916835	-0.03944806277054844	-0.03944806277054844	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.038895432262916835	-0.03625528622244206	-0.03625528622244206	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.038895432262916835	-0.04153557830339158	-0.04153557830339158	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.038895432262916835	-0.039285440171139815	-0.039285440171139815	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.038895432262916835	-0.03850542435469381	-0.03850542435469381	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.038895432262916835	-0.04172464858270168	-0.04172464858270168	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.038895432262916835	-0.036066215943132	-0.036066215943132	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.038895432262916835	-0.030966559178771613	-0.030966559178771613	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.038895432262916835	-0.046824305347062056	-0.046824305347062056	-1	-1	-1	False	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.032743040042687716	0.10710894355344999	0.1086321474419655	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.032743040042687716	0.09932145284322244	0.10248321387446688	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.032743040042687716	0.09638916088055458	0.09464012029353772	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.032743040042687716	0.11109193350635888	0.11995443393459737	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.032743040042687716	0.11183466681990556	0.11817888937304694	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.032743040042687716	0.09627407668229065	0.09520035131418692	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.032743040042687716	0.08831049275345934	0.08459494083243149	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.032743040042687716	0.11531234874710994	0.13824494557366335	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.032743040042687716	0.09537470007515894	0.10026604596045469	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.032743040042687716	0.09705478218274854	0.09570688471662056	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.032743040042687716	0.10703648079478192	0.10842283695938329	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.032743040042687716	0.10160945629395962	0.10622747198622046	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.032743040042687716	0.09967938885493352	0.10848909294911915	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.032743040042687716	0.10588752659787917	0.11420329524127279	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.032743040042687716	0.09270021906515921	0.10332373539086045	-1	1	1	True	False
48	6	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.032743040042687716	0.10387415458022745	0.10706397183500385	-1	1	1	True	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.006152392220229119	0.14526665130756772	0.14678985519608323	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.006152392220229119	0.13895460961493833	0.14211637064618277	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.006152392220229119	0.13323290175920088	0.13148386117218402	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.006152392220229119	0.1520390571535462	0.1609015575817847	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.006152392220229119	0.14845947669023277	0.15480369924337414	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.006152392220229119	0.1374401313377971	0.13636640596969335	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.006152392220229119	0.12665329450874457	0.12293774258771674	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.006152392220229119	0.15476041151765838	0.17769300834421178	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.006152392220229119	0.131629986297601	0.13652133218289675	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.006152392220229119	0.13859036048614012	0.13724246302001214	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.006152392220229119	0.14632192096592173	0.1477082771305231	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.006152392220229119	0.14011488064865343	0.14473289634091427	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.006152392220229119	0.1414040374376352	0.15021374153182082	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.006152392220229119	0.14195374254101117	0.1502695111844048	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.006152392220229119	0.12366677824393082	0.13429029456963207	1	1	1	False	False
48	6	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.006152392220229119	0.1506984599272895	0.1538882771820659	1	1	1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.0460960979230064	-0.04267007525426195	-0.04267007525426195	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.0460960979230064	-0.04952212059175086	-0.04952212059175086	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.0460960979230064	-0.048235730069723745	-0.048235730069723745	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.0460960979230064	-0.043956465776289075	-0.043956465776289075	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.0460960979230064	-0.0433630777039965	-0.0433630777039965	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.0460960979230064	-0.04882911814201632	-0.04882911814201632	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.0460960979230064	-0.04725638208912333	-0.04725638208912333	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.0460960979230064	-0.04493581375688946	-0.04493581375688946	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.0460960979230064	-0.04148585881509938	-0.04148585881509938	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.0460960979230064	-0.05070633703091344	-0.05070633703091344	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.0460960979230064	-0.044389595859102876	-0.044389595859102876	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.0460960979230064	-0.04780259998690996	-0.04780259998690996	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.0460960979230064	-0.052205954281534364	-0.052205954281534364	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.0460960979230064	-0.039986241564478456	-0.039986241564478456	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.0460960979230064	-0.04390951367440532	-0.04390951367440532	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.0460960979230064	-0.04828268217160746	-0.04828268217160746	-1	-1	-1	False	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.049753272037359846	0.03389259739402262	0.03501024080999213	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.049753272037359846	0.03930968984225747	0.03846554532220153	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.049753272037359846	0.048469202624442126	0.04722987163279624	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.049753272037359846	0.030604290129192968	0.033419686830901796	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.049753272037359846	0.03211140206352481	0.03399211448405698	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.049753272037359846	0.036082987530751204	0.039263953301734794	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.049753272037359846	0.05089275623141168	0.05232011535025008	-1	1	1	True	False
49	6	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.049753272037359846	0.019502389308340917	0.019417507251058508	-1	1	1	True	False
