dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	CPA	raw_state	8	29	3	5	0.09731139693024184
gse162632	original8	CPA	raw_state	8	29	4	5	0.09742195169760288
gse162632	original8	CPA	raw_state	8	29	5	5	0.0946273131100604
gse162632	original8	CPA	raw_state	8	29	6	5	0.09332751112354556
gse162632	original8	CPA	raw_state	8	29	7	5	0.09488540802298828
gse162632	original8	CPA	raw_state	8	43	0	5	0.09640664966259703
gse162632	original8	CPA	raw_state	8	43	1	5	0.10050605972557307
gse162632	original8	CPA	raw_state	8	43	2	5	0.0966521999198835
gse162632	original8	CPA	raw_state	8	43	3	5	0.09806298983999165
gse162632	original8	CPA	raw_state	8	43	4	5	0.09298329147348205
gse162632	original8	CPA	raw_state	8	43	5	5	0.09488788622851121
gse162632	original8	CPA	raw_state	8	43	6	5	0.09171285363116986
gse162632	original8	CPA	raw_state	8	43	7	5	0.09356408095442718
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	0	5	0.7003830791210081
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	1	5	0.6768176068525602
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	2	5	0.6638454428445207
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	3	5	0.6633533674228325
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	4	5	0.6718399987476675
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	5	5	0.6940845913469166
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	6	5	0.7223222904025142
gse162632	original8	CPA	input_centered_effect	4	mean_of_squared_seed_displacements	7	5	0.6923523492306646
gse162632	original8	CPA	input_centered_effect	4	17	0	5	0.7000661799533162
gse162632	original8	CPA	input_centered_effect	4	17	1	5	0.6768344955570677
gse162632	original8	CPA	input_centered_effect	4	17	2	5	0.6630404769988367
gse162632	original8	CPA	input_centered_effect	4	17	3	5	0.6633444981428415
gse162632	original8	CPA	input_centered_effect	4	17	4	5	0.6714911339162339
gse162632	original8	CPA	input_centered_effect	4	17	5	5	0.6935289832142013
gse162632	original8	CPA	input_centered_effect	4	17	6	5	0.7219575807306412
gse162632	original8	CPA	input_centered_effect	4	17	7	5	0.6916786981478111
gse162632	original8	CPA	input_centered_effect	4	29	0	5	0.7006121286570866
gse162632	original8	CPA	input_centered_effect	4	29	1	5	0.6766467104591782
gse162632	original8	CPA	input_centered_effect	4	29	2	5	0.6639357951970303
gse162632	original8	CPA	input_centered_effect	4	29	3	5	0.6633859433165193
gse162632	original8	CPA	input_centered_effect	4	29	4	5	0.6721693437509254
gse162632	original8	CPA	input_centered_effect	4	29	5	5	0.6945513608018666
gse162632	original8	CPA	input_centered_effect	4	29	6	5	0.7225408598511575
gse162632	original8	CPA	input_centered_effect	4	29	7	5	0.692990178314165
gse162632	original8	CPA	input_centered_effect	4	43	0	5	0.7004708141109304
gse162632	original8	CPA	input_centered_effect	4	43	1	5	0.6769715752420218
gse162632	original8	CPA	input_centered_effect	4	43	2	5	0.6645591784585907
gse162632	original8	CPA	input_centered_effect	4	43	3	5	0.6633296595263231
gse162632	original8	CPA	input_centered_effect	4	43	4	5	0.6718593469954403
gse162632	original8	CPA	input_centered_effect	4	43	5	5	0.6941730450585083
gse162632	original8	CPA	input_centered_effect	4	43	6	5	0.722468290728464
gse162632	original8	CPA	input_centered_effect	4	43	7	5	0.69238754880797
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	0	5	0.5717804407835541
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	1	5	0.552607382869167
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	2	5	0.5419592992023523
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	3	5	0.5415018015559163
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	4	5	0.5488042107549873
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	5	5	0.5667021055140852
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	6	5	0.5898232230268357
gse162632	original8	CPA	input_centered_effect	6	mean_of_squared_seed_displacements	7	5	0.5651974428687542
gse162632	original8	CPA	input_centered_effect	6	17	0	5	0.571598135331652
gse162632	original8	CPA	input_centered_effect	6	17	1	5	0.552665657995264
gse162632	original8	CPA	input_centered_effect	6	17	2	5	0.5413134614042374
gse162632	original8	CPA	input_centered_effect	6	17	3	5	0.5414987222162277
gse162632	original8	CPA	input_centered_effect	6	17	4	5	0.5485115681657428
gse162632	original8	CPA	input_centered_effect	6	17	5	5	0.5662652813760672
gse162632	original8	CPA	input_centered_effect	6	17	6	5	0.5895647349740876
gse162632	original8	CPA	input_centered_effect	6	17	7	5	0.5646764485327503
gse162632	original8	CPA	input_centered_effect	6	29	0	5	0.5719213500974426
gse162632	original8	CPA	input_centered_effect	6	29	1	5	0.5524284154056969
gse162632	original8	CPA	input_centered_effect	6	29	2	5	0.5420352053970174
gse162632	original8	CPA	input_centered_effect	6	29	3	5	0.5415000981193263
gse162632	original8	CPA	input_centered_effect	6	29	4	5	0.5490830818475811
gse162632	original8	CPA	input_centered_effect	6	29	5	5	0.5670808942999359
gse162632	original8	CPA	input_centered_effect	6	29	6	5	0.5899684804627464
gse162632	original8	CPA	input_centered_effect	6	29	7	5	0.5656902507662459
gse162632	original8	CPA	input_centered_effect	6	43	0	5	0.5718217890007357
gse162632	original8	CPA	input_centered_effect	6	43	1	5	0.5527280299835914
gse162632	original8	CPA	input_centered_effect	6	43	2	5	0.5425285417270588
gse162632	original8	CPA	input_centered_effect	6	43	3	5	0.5415065842996416
gse162632	original8	CPA	input_centered_effect	6	43	4	5	0.5488178332054563
gse162632	original8	CPA	input_centered_effect	6	43	5	5	0.5667598429761581
gse162632	original8	CPA	input_centered_effect	6	43	6	5	0.589936368264158
gse162632	original8	CPA	input_centered_effect	6	43	7	5	0.565225173657897
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	0	5	0.49531904344522903
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	1	5	0.4785544917555346
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	2	5	0.46925965276190096
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	3	5	0.4689318579544633
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	4	5	0.47547196144135745
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	5	5	0.49077655208074394
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	6	5	0.5108186859549806
gse162632	original8	CPA	input_centered_effect	8	mean_of_squared_seed_displacements	7	5	0.48951140002676913
gse162632	original8	CPA	input_centered_effect	8	17	0	5	0.4951121023244548
gse162632	original8	CPA	input_centered_effect	8	17	1	5	0.4785832216768014
gse162632	original8	CPA	input_centered_effect	8	17	2	5	0.46868453907302954
gse162632	original8	CPA	input_centered_effect	8	17	3	5	0.468932532166671
gse162632	original8	CPA	input_centered_effect	8	17	4	5	0.4752215855120919
gse162632	original8	CPA	input_centered_effect	8	17	5	5	0.49040191000219663
gse162632	original8	CPA	input_centered_effect	8	17	6	5	0.510594588330379
gse162632	original8	CPA	input_centered_effect	8	17	7	5	0.4890464984617529
gse162632	original8	CPA	input_centered_effect	8	29	0	5	0.4954791583946095
gse162632	original8	CPA	input_centered_effect	8	29	1	5	0.4783951135434945
gse162632	original8	CPA	input_centered_effect	8	29	2	5	0.4693274069545462
gse162632	original8	CPA	input_centered_effect	8	29	3	5	0.46894460286496625
gse162632	original8	CPA	input_centered_effect	8	29	4	5	0.47569573575908564
gse162632	original8	CPA	input_centered_effect	8	29	5	5	0.4911144345205744
gse162632	original8	CPA	input_centered_effect	8	29	6	5	0.5109481039408641
gse162632	original8	CPA	input_centered_effect	8	29	7	5	0.48994289646744604
gse162632	original8	CPA	input_centered_effect	8	43	0	5	0.4953657983015358
gse162632	original8	CPA	input_centered_effect	8	43	1	5	0.47868509482263455
gse162632	original8	CPA	input_centered_effect	8	43	2	5	0.46976638134915766
gse162632	original8	CPA	input_centered_effect	8	43	3	5	0.46891843846605913
gse162632	original8	CPA	input_centered_effect	8	43	4	5	0.47549844373527694
gse162632	original8	CPA	input_centered_effect	8	43	5	5	0.49081305105765666
gse162632	original8	CPA	input_centered_effect	8	43	6	5	0.510913291282668
gse162632	original8	CPA	input_centered_effect	8	43	7	5	0.4895443930961621
