allocation	depth_per_gemgroup	cells_per_role	effect_model	state_model	d_S	V	d_D	n_tasks	crossing_unit_count	d_D_predicted	identity_residual	condition_strict_raw	expected_crossing	observed_crossing	S_tie	D_tie	classification
8	16	128	direct_effect_ridge	additive	-0.0024009702416314125	0.014340246879818391	0.011939276638186983	55	38	0.011939276638186978	5.204170427930421e-18	True	True	True	False	False	state_to_effect
8	16	128	direct_effect_ridge	compositional_ridge	-0.00319220630655673	0.014340246879818391	0.011148040573261664	55	34	0.011148040573261662	1.734723475976807e-18	True	True	True	False	False	state_to_effect
8	16	128	direct_effect_ridge	CPA_0.8.8	0.06798897211745486	0.014340246879818391	0.08232921899727326	55	2	0.08232921899727325	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
8	32	256	direct_effect_ridge	additive	0.001021030927482883	0.00777268450502393	0.008793715432506814	55	17	0.008793715432506812	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
8	32	256	direct_effect_ridge	compositional_ridge	0.0002297948625575657	0.00777268450502393	0.008002479367581495	55	29	0.008002479367581496	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
8	32	256	direct_effect_ridge	CPA_0.8.8	0.07034009265049579	0.00777268450502393	0.07811277715551972	55	1	0.07811277715551972	0.0	False	False	False	False	False	effect_preferred_both
8	64	512	direct_effect_ridge	additive	0.002779908963094192	0.003982583669743466	0.006762492632837657	55	8	0.006762492632837657	0.0	False	False	False	False	False	effect_preferred_both
8	64	512	direct_effect_ridge	compositional_ridge	0.0019886728981688747	0.003982583669743466	0.005971256567912339	55	14	0.005971256567912341	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
8	64	512	direct_effect_ridge	CPA_0.8.8	0.06763383453078455	0.003982583669743466	0.071616418200528	55	0	0.07161641820052801	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
8	128	1024	direct_effect_ridge	additive	0.003825567942461096	0.0018513290969469221	0.00567689703940802	55	4	0.005676897039408018	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
8	128	1024	direct_effect_ridge	compositional_ridge	0.0030343318775357788	0.0018513290969469221	0.004885660974482699	55	10	0.004885660974482701	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
8	128	1024	direct_effect_ridge	CPA_0.8.8	0.06975199791808703	0.0018513290969469221	0.07160332701503395	55	0	0.07160332701503395	0.0	False	False	False	False	False	effect_preferred_both
8	135	1080	direct_effect_ridge	additive	0.003871208242017599	0.0017567879411202897	0.005627996183137888	55	4	0.005627996183137888	0.0	False	False	False	False	False	effect_preferred_both
8	135	1080	direct_effect_ridge	compositional_ridge	0.003079972177092281	0.0017567879411202897	0.004836760118212571	55	10	0.004836760118212571	0.0	False	False	False	False	False	effect_preferred_both
8	135	1080	direct_effect_ridge	CPA_0.8.8	0.06976701671975527	0.0017567879411202897	0.07152380466087557	55	0	0.07152380466087556	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
9	8	64	direct_effect_ridge	additive	-0.01088926030400752	0.030125341828959176	0.019236081524951657	55	44	0.019236081524951654	3.469446951953614e-18	True	True	True	False	False	state_to_effect
9	8	64	direct_effect_ridge	compositional_ridge	-0.011680496368932836	0.030125341828959176	0.018444845460026338	55	41	0.018444845460026338	0.0	True	True	True	False	False	state_to_effect
9	8	64	direct_effect_ridge	CPA_0.8.8	0.053380967962046	0.030125341828959176	0.08350630979100518	55	6	0.08350630979100518	0.0	False	False	False	False	False	effect_preferred_both
9	16	128	direct_effect_ridge	additive	-0.0030365195559899855	0.015587773686501516	0.012551254130511537	55	36	0.01255125413051153	6.938893903907228e-18	True	True	True	False	False	state_to_effect
9	16	128	direct_effect_ridge	compositional_ridge	-0.003827755620915303	0.015587773686501516	0.011760018065586218	55	33	0.011760018065586214	3.469446951953614e-18	True	True	True	False	False	state_to_effect
9	16	128	direct_effect_ridge	CPA_0.8.8	0.059767228036586316	0.015587773686501516	0.07535500172308783	55	2	0.07535500172308783	0.0	False	False	False	False	False	effect_preferred_both
9	32	256	direct_effect_ridge	additive	0.0007000534855224745	0.008007338068667824	0.0087073915541903	55	20	0.008707391554190298	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
9	32	256	direct_effect_ridge	compositional_ridge	-9.118257940284257e-05	0.008007338068667824	0.007916155489264982	55	26	0.007916155489264982	0.0	True	True	True	False	False	state_to_effect
9	32	256	direct_effect_ridge	CPA_0.8.8	0.06439631284659596	0.008007338068667824	0.07240365091526378	55	2	0.07240365091526378	0.0	False	False	False	False	False	effect_preferred_both
9	64	512	direct_effect_ridge	additive	0.0027544529826754554	0.004032523732000433	0.006786976714675889	55	10	0.006786976714675888	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
9	64	512	direct_effect_ridge	compositional_ridge	0.0019632169177501383	0.004032523732000433	0.0059957406497505705	55	16	0.005995740649750571	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
9	64	512	direct_effect_ridge	CPA_0.8.8	0.06872804697035304	0.004032523732000433	0.07276057070235346	55	0	0.07276057070235346	0.0	False	False	False	False	False	effect_preferred_both
9	128	1024	direct_effect_ridge	additive	0.003818374905240643	0.0019261661200772981	0.005744541025317941	55	5	0.005744541025317941	0.0	False	False	False	False	False	effect_preferred_both
9	128	1024	direct_effect_ridge	compositional_ridge	0.003027138840315326	0.0019261661200772981	0.004953304960392623	55	12	0.004953304960392624	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
9	128	1024	direct_effect_ridge	CPA_0.8.8	0.070057138066168	0.0019261661200772981	0.0719833041862453	55	0	0.07198330418624531	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
9	135	1080	direct_effect_ridge	additive	0.003860049555501318	0.001836719951002603	0.005696769506503922	55	3	0.005696769506503921	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
9	135	1080	direct_effect_ridge	compositional_ridge	0.0030688134905760005	0.001836719951002603	0.004905533441578602	55	11	0.004905533441578604	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
9	135	1080	direct_effect_ridge	CPA_0.8.8	0.07011141750702322	0.001836719951002603	0.07194813745802583	55	0	0.07194813745802582	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
10	8	64	direct_effect_ridge	additive	-0.010873535307069837	0.03256304360563964	0.021689508298569818	55	44	0.021689508298569804	1.3877787807814457e-17	True	True	True	False	False	state_to_effect
10	8	64	direct_effect_ridge	compositional_ridge	-0.011664771371995153	0.03256304360563964	0.0208982722336445	55	43	0.020898272233644488	1.0408340855860843e-17	True	True	True	False	False	state_to_effect
10	8	64	direct_effect_ridge	CPA_0.8.8	0.058242334224339824	0.03256304360563964	0.09080537782997947	55	6	0.09080537782997947	0.0	False	False	False	False	False	effect_preferred_both
10	16	128	direct_effect_ridge	additive	-0.002842255641033218	0.015552204897471812	0.012709949256438596	55	37	0.012709949256438594	1.734723475976807e-18	True	True	True	False	False	state_to_effect
10	16	128	direct_effect_ridge	compositional_ridge	-0.0036334917059585347	0.015552204897471812	0.011918713191513277	55	33	0.011918713191513278	-1.734723475976807e-18	True	True	True	False	False	state_to_effect
10	16	128	direct_effect_ridge	CPA_0.8.8	0.06299229639934315	0.015552204897471812	0.07854450129681495	55	2	0.07854450129681495	0.0	False	False	False	False	False	effect_preferred_both
10	32	256	direct_effect_ridge	additive	0.0006007159825700231	0.007932557287801926	0.008533273270371951	55	20	0.00853327327037195	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
10	32	256	direct_effect_ridge	compositional_ridge	-0.00019052008235529387	0.007932557287801926	0.007742037205446632	55	26	0.007742037205446632	0.0	True	True	True	False	False	state_to_effect
10	32	256	direct_effect_ridge	CPA_0.8.8	0.06424288833480922	0.007932557287801926	0.07217544562261115	55	1	0.07217544562261115	0.0	False	False	False	False	False	effect_preferred_both
10	64	512	direct_effect_ridge	additive	0.00277253740664929	0.004164669936030264	0.006937207342679555	55	9	0.006937207342679554	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
10	64	512	direct_effect_ridge	compositional_ridge	0.0019813013417239733	0.004164669936030264	0.006145971277754237	55	15	0.006145971277754237	0.0	False	False	False	False	False	effect_preferred_both
10	64	512	direct_effect_ridge	CPA_0.8.8	0.06744465827783461	0.004164669936030264	0.07160932821386487	55	0	0.07160932821386487	0.0	False	False	False	False	False	effect_preferred_both
10	128	1024	direct_effect_ridge	additive	0.0037480422867050204	0.002056481412466666	0.005804523699171686	55	5	0.0058045236991716865	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
10	128	1024	direct_effect_ridge	compositional_ridge	0.0029568062217797033	0.002056481412466666	0.005013287634246368	55	11	0.005013287634246369	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
10	128	1024	direct_effect_ridge	CPA_0.8.8	0.06951693054276518	0.002056481412466666	0.07157341195523186	55	0	0.07157341195523186	0.0	False	False	False	False	False	effect_preferred_both
10	135	1080	direct_effect_ridge	additive	0.003838830554066071	0.0018926722601792492	0.00573150281424532	55	3	0.00573150281424532	0.0	False	False	False	False	False	effect_preferred_both
10	135	1080	direct_effect_ridge	compositional_ridge	0.003047594489140754	0.0018926722601792492	0.0049402667493200015	55	11	0.004940266749320003	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
10	135	1080	direct_effect_ridge	CPA_0.8.8	0.0698894383425588	0.0018926722601792492	0.07178211060273805	55	0	0.07178211060273805	0.0	False	False	False	False	False	effect_preferred_both
11	8	64	direct_effect_ridge	additive	-0.011453526829674583	0.034029377054218685	0.022575850224544104	55	45	0.0225758502245441	3.469446951953614e-18	True	True	True	False	False	state_to_effect
11	8	64	direct_effect_ridge	compositional_ridge	-0.012244762894599899	0.034029377054218685	0.021784614159618788	55	45	0.021784614159618784	3.469446951953614e-18	True	True	True	False	False	state_to_effect
11	8	64	direct_effect_ridge	CPA_0.8.8	0.061222241149632546	0.034029377054218685	0.09525161820385124	55	7	0.09525161820385122	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
11	16	128	direct_effect_ridge	additive	-0.003194569724971595	0.016182330104930625	0.012987760379959032	55	38	0.01298776037995903	1.734723475976807e-18	True	True	True	False	False	state_to_effect
11	16	128	direct_effect_ridge	compositional_ridge	-0.003985805789896912	0.016182330104930625	0.012196524315033716	55	33	0.012196524315033713	3.469446951953614e-18	True	True	True	False	False	state_to_effect
11	16	128	direct_effect_ridge	CPA_0.8.8	0.06473014569539184	0.016182330104930625	0.08091247580032247	55	2	0.08091247580032247	0.0	False	False	False	False	False	effect_preferred_both
11	32	256	direct_effect_ridge	additive	0.0008226862521974371	0.007878032136155426	0.008700718388352863	55	19	0.008700718388352863	0.0	False	False	False	False	False	effect_preferred_both
11	32	256	direct_effect_ridge	compositional_ridge	3.145018727212004e-05	0.007878032136155426	0.007909482323427546	55	27	0.007909482323427546	0.0	False	False	False	False	False	effect_preferred_both
11	32	256	direct_effect_ridge	CPA_0.8.8	0.06658856552915116	0.007878032136155426	0.07446659766530658	55	2	0.07446659766530658	0.0	False	False	False	False	False	effect_preferred_both
11	64	512	direct_effect_ridge	additive	0.0028661780929512314	0.003976549528255105	0.006842727621206338	55	9	0.006842727621206336	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
11	64	512	direct_effect_ridge	compositional_ridge	0.0020749420280259147	0.003976549528255105	0.00605149155628102	55	16	0.0060514915562810195	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
11	64	512	direct_effect_ridge	CPA_0.8.8	0.0684326695950236	0.003976549528255105	0.07240921912327872	55	0	0.0724092191232787	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
11	128	1024	direct_effect_ridge	additive	0.003788736987720537	0.002016705164263922	0.005805442151984458	55	5	0.005805442151984459	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
11	128	1024	direct_effect_ridge	compositional_ridge	0.0029975009227952193	0.002016705164263922	0.0050142060870591405	55	11	0.005014206087059141	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
11	128	1024	direct_effect_ridge	CPA_0.8.8	0.06970115557464976	0.002016705164263922	0.07171786073891367	55	0	0.07171786073891367	0.0	False	False	False	False	False	effect_preferred_both
11	135	1080	direct_effect_ridge	additive	0.0038239277374169526	0.0019339364534961517	0.005757864190913104	55	5	0.0057578641909131045	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
11	135	1080	direct_effect_ridge	compositional_ridge	0.003032691672491635	0.0019339364534961517	0.004966628125987785	55	11	0.004966628125987787	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
11	135	1080	direct_effect_ridge	CPA_0.8.8	0.06963133697666717	0.0019339364534961517	0.0715652734301633	55	0	0.07156527343016332	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
12	8	64	direct_effect_ridge	additive	-0.010200325681056655	0.03009214798847773	0.019891822307421078	55	42	0.019891822307421075	3.469446951953614e-18	True	True	True	False	False	state_to_effect
12	8	64	direct_effect_ridge	compositional_ridge	-0.010991561745981973	0.03009214798847773	0.01910058624249576	55	40	0.019100586242495755	3.469446951953614e-18	True	True	True	False	False	state_to_effect
12	8	64	direct_effect_ridge	CPA_0.8.8	0.054850465141917444	0.03009214798847773	0.08494261313039518	55	5	0.08494261313039517	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
12	16	128	direct_effect_ridge	additive	-0.002714551687725472	0.015086770161794954	0.012372218474069486	55	38	0.012372218474069482	3.469446951953614e-18	True	True	True	False	False	state_to_effect
12	16	128	direct_effect_ridge	compositional_ridge	-0.003505787752650789	0.015086770161794954	0.011580982409144167	55	33	0.011580982409144165	1.734723475976807e-18	True	True	True	False	False	state_to_effect
12	16	128	direct_effect_ridge	CPA_0.8.8	0.06643817029180168	0.015086770161794954	0.08152494045359664	55	2	0.08152494045359664	0.0	False	False	False	False	False	effect_preferred_both
12	32	256	direct_effect_ridge	additive	0.0009599033006698373	0.007490235350021068	0.008450138650690907	55	19	0.008450138650690905	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
12	32	256	direct_effect_ridge	compositional_ridge	0.00016866723574452005	0.007490235350021068	0.007658902585765589	55	26	0.007658902585765588	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
12	32	256	direct_effect_ridge	CPA_0.8.8	0.06573950212008238	0.007490235350021068	0.07322973747010346	55	2	0.07322973747010345	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
12	64	512	direct_effect_ridge	additive	0.0028187924327530756	0.003984969792869354	0.00680376222562243	55	10	0.00680376222562243	0.0	False	False	False	False	False	effect_preferred_both
12	64	512	direct_effect_ridge	compositional_ridge	0.0020275563678277585	0.003984969792869354	0.006012526160697112	55	16	0.0060125261606971125	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
12	64	512	direct_effect_ridge	CPA_0.8.8	0.06871916179725168	0.003984969792869354	0.07270413159012104	55	0	0.07270413159012104	0.0	False	False	False	False	False	effect_preferred_both
12	128	1024	direct_effect_ridge	additive	0.003724857313551682	0.0021589876154253763	0.005883844928977058	55	7	0.005883844928977058	0.0	False	False	False	False	False	effect_preferred_both
12	128	1024	direct_effect_ridge	compositional_ridge	0.0029336212486263643	0.0021589876154253763	0.00509260886405174	55	13	0.00509260886405174	0.0	False	False	False	False	False	effect_preferred_both
12	128	1024	direct_effect_ridge	CPA_0.8.8	0.06979454033010639	0.0021589876154253763	0.07195352794553177	55	0	0.07195352794553177	0.0	False	False	False	False	False	effect_preferred_both
12	135	1080	direct_effect_ridge	additive	0.0037909485117870343	0.002004302096083478	0.0057952506078705135	55	5	0.005795250607870513	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
12	135	1080	direct_effect_ridge	compositional_ridge	0.002999712446861717	0.002004302096083478	0.005004014542945195	55	13	0.005004014542945195	0.0	False	False	False	False	False	effect_preferred_both
12	135	1080	direct_effect_ridge	CPA_0.8.8	0.07011952472491134	0.002004302096083478	0.0721238268209948	55	0	0.07212382682099482	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
13	8	64	direct_effect_ridge	additive	-0.010970358969848226	0.030879476683338628	0.019909117713490406	55	43	0.019909117713490403	3.469446951953614e-18	True	True	True	False	False	state_to_effect
13	8	64	direct_effect_ridge	compositional_ridge	-0.011761595034773541	0.030879476683338628	0.01911788164856509	55	40	0.019117881648565087	3.469446951953614e-18	True	True	True	False	False	state_to_effect
13	8	64	direct_effect_ridge	CPA_0.8.8	0.05073707473339618	0.030879476683338628	0.08161655141673481	55	5	0.08161655141673481	0.0	False	False	False	False	False	effect_preferred_both
13	16	128	direct_effect_ridge	additive	-0.003399489774568336	0.016508620729979172	0.013109130955410839	55	37	0.013109130955410837	1.734723475976807e-18	True	True	True	False	False	state_to_effect
13	16	128	direct_effect_ridge	compositional_ridge	-0.004190725839493654	0.016508620729979172	0.01231789489048552	55	33	0.012317894890485518	1.734723475976807e-18	True	True	True	False	False	state_to_effect
13	16	128	direct_effect_ridge	CPA_0.8.8	0.05993423093740435	0.016508620729979172	0.07644285166738353	55	2	0.07644285166738352	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
13	32	256	direct_effect_ridge	additive	0.0006321097336777655	0.008272633146340731	0.008904742880018496	55	18	0.008904742880018496	0.0	False	False	False	False	False	effect_preferred_both
13	32	256	direct_effect_ridge	compositional_ridge	-0.0001591263312475517	0.008272633146340731	0.008113506815093176	55	27	0.00811350681509318	-3.469446951953614e-18	True	True	True	False	False	state_to_effect
13	32	256	direct_effect_ridge	CPA_0.8.8	0.06504613381680134	0.008272633146340731	0.07331876696314209	55	2	0.07331876696314207	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
13	64	512	direct_effect_ridge	additive	0.0027032175167402287	0.003838142201775061	0.006541359718515291	55	11	0.00654135971851529	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
13	64	512	direct_effect_ridge	compositional_ridge	0.0019119814518149115	0.003838142201775061	0.005750123653589972	55	15	0.005750123653589973	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
13	64	512	direct_effect_ridge	CPA_0.8.8	0.06726603634682017	0.003838142201775061	0.07110417854859523	55	0	0.07110417854859523	0.0	False	False	False	False	False	effect_preferred_both
13	128	1024	direct_effect_ridge	additive	0.00382838788132493	0.001888474355180706	0.005716862236505636	55	3	0.005716862236505636	0.0	False	False	False	False	False	effect_preferred_both
13	128	1024	direct_effect_ridge	compositional_ridge	0.0030371518163996125	0.001888474355180706	0.004925626171580317	55	10	0.004925626171580318	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
13	128	1024	direct_effect_ridge	CPA_0.8.8	0.06994374432901737	0.001888474355180706	0.07183221868419806	55	0	0.07183221868419808	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
13	135	1080	direct_effect_ridge	additive	0.0038626769918679972	0.001818184107064883	0.005680861098932881	55	3	0.00568086109893288	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
13	135	1080	direct_effect_ridge	compositional_ridge	0.00307144092694268	0.001818184107064883	0.004889625034007562	55	10	0.004889625034007563	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
13	135	1080	direct_effect_ridge	CPA_0.8.8	0.06986266822881568	0.001818184107064883	0.07168085233588055	55	0	0.07168085233588056	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
14	8	64	direct_effect_ridge	additive	-0.009916036517108278	0.029329976981518874	0.019413940464410598	55	44	0.019413940464410598	0.0	True	True	True	False	False	state_to_effect
14	8	64	direct_effect_ridge	compositional_ridge	-0.010707272582033595	0.029329976981518874	0.01862270439948528	55	41	0.01862270439948528	0.0	True	True	True	False	False	state_to_effect
14	8	64	direct_effect_ridge	CPA_0.8.8	0.058497486083339	0.029329976981518874	0.08782746306485788	55	6	0.08782746306485786	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
14	16	128	direct_effect_ridge	additive	-0.002719069331848943	0.015310896848153814	0.012591827516304874	55	36	0.01259182751630487	3.469446951953614e-18	True	True	True	False	False	state_to_effect
14	16	128	direct_effect_ridge	compositional_ridge	-0.0035103053967742593	0.015310896848153814	0.011800591451379556	55	33	0.011800591451379554	1.734723475976807e-18	True	True	True	False	False	state_to_effect
14	16	128	direct_effect_ridge	CPA_0.8.8	0.06291748211955231	0.015310896848153814	0.07822837896770611	55	2	0.07822837896770612	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
14	32	256	direct_effect_ridge	additive	0.0010182368873101922	0.007491491841346484	0.00850972872865668	55	19	0.008509728728656676	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
14	32	256	direct_effect_ridge	compositional_ridge	0.00022700082238487509	0.007491491841346484	0.00771849266373136	55	26	0.007718492663731359	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
14	32	256	direct_effect_ridge	CPA_0.8.8	0.06601299523857783	0.007491491841346484	0.07350448707992432	55	2	0.07350448707992431	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
14	64	512	direct_effect_ridge	additive	0.0029383810764684938	0.0035902710137162945	0.006528652090184789	55	11	0.006528652090184788	8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
14	64	512	direct_effect_ridge	compositional_ridge	0.0021471450115431766	0.0035902710137162945	0.00573741602525947	55	14	0.005737416025259471	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
14	64	512	direct_effect_ridge	CPA_0.8.8	0.07036332732457044	0.0035902710137162945	0.07395359833828674	55	0	0.07395359833828674	0.0	False	False	False	False	False	effect_preferred_both
14	128	1024	direct_effect_ridge	additive	0.003859097013711657	0.0018363668028497145	0.005695463816561372	55	3	0.005695463816561372	0.0	False	False	False	False	False	effect_preferred_both
14	128	1024	direct_effect_ridge	compositional_ridge	0.00306786094878634	0.0018363668028497145	0.0049042277516360535	55	10	0.004904227751636054	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
14	128	1024	direct_effect_ridge	CPA_0.8.8	0.0706537493534085	0.0018363668028497145	0.07249011615625822	55	0	0.07249011615625821	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
14	135	1080	direct_effect_ridge	additive	0.0039005036406923013	0.001716727217891857	0.005617230858584158	55	3	0.005617230858584159	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
14	135	1080	direct_effect_ridge	compositional_ridge	0.003109267575766984	0.001716727217891857	0.004825994793658841	55	10	0.004825994793658841	0.0	False	False	False	False	False	effect_preferred_both
14	135	1080	direct_effect_ridge	CPA_0.8.8	0.07035078674458496	0.001716727217891857	0.07206751396247682	55	0	0.07206751396247682	0.0	False	False	False	False	False	effect_preferred_both
15	8	64	direct_effect_ridge	additive	-0.010870131325487743	0.031343197276174246	0.02047306595068651	55	44	0.020473065950686504	6.938893903907228e-18	True	True	True	False	False	state_to_effect
15	8	64	direct_effect_ridge	compositional_ridge	-0.01166136739041306	0.031343197276174246	0.01968182988576119	55	42	0.019681829885761185	6.938893903907228e-18	True	True	True	False	False	state_to_effect
15	8	64	direct_effect_ridge	CPA_0.8.8	0.05580632923585752	0.031343197276174246	0.08714952651203177	55	6	0.08714952651203177	0.0	False	False	False	False	False	effect_preferred_both
15	16	128	direct_effect_ridge	additive	-0.0027619648779812697	0.015237932297746832	0.012475967419765565	55	37	0.012475967419765562	3.469446951953614e-18	True	True	True	False	False	state_to_effect
15	16	128	direct_effect_ridge	compositional_ridge	-0.0035532009429065864	0.015237932297746832	0.011684731354840246	55	33	0.011684731354840244	1.734723475976807e-18	True	True	True	False	False	state_to_effect
15	16	128	direct_effect_ridge	CPA_0.8.8	0.06287510746167856	0.015237932297746832	0.07811303975942539	55	2	0.07811303975942539	0.0	False	False	False	False	False	effect_preferred_both
15	32	256	direct_effect_ridge	additive	0.0009198414269359697	0.0076964132783374425	0.008616254705273415	55	18	0.008616254705273413	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
15	32	256	direct_effect_ridge	compositional_ridge	0.00012860536201065277	0.0076964132783374425	0.007825018640348097	55	26	0.007825018640348095	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
15	32	256	direct_effect_ridge	CPA_0.8.8	0.067559699991122	0.0076964132783374425	0.07525611326945944	55	2	0.07525611326945944	0.0	False	False	False	False	False	effect_preferred_both
15	64	512	direct_effect_ridge	additive	0.0028400487215440484	0.003818004411196786	0.0066580531327408345	55	9	0.0066580531327408345	0.0	False	False	False	False	False	effect_preferred_both
15	64	512	direct_effect_ridge	compositional_ridge	0.002048812656618731	0.003818004411196786	0.005866817067815517	55	15	0.005866817067815517	0.0	False	False	False	False	False	effect_preferred_both
15	64	512	direct_effect_ridge	CPA_0.8.8	0.06859522511791447	0.003818004411196786	0.07241322952911125	55	0	0.07241322952911125	0.0	False	False	False	False	False	effect_preferred_both
15	128	1024	direct_effect_ridge	additive	0.0038424101575100593	0.0018585003819470373	0.005700910539457099	55	3	0.005700910539457097	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
15	128	1024	direct_effect_ridge	compositional_ridge	0.0030511740925847418	0.0018585003819470373	0.004909674474531779	55	10	0.0049096744745317795	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
15	128	1024	direct_effect_ridge	CPA_0.8.8	0.07016485999936764	0.0018585003819470373	0.07202336038131468	55	0	0.07202336038131468	0.0	False	False	False	False	False	effect_preferred_both
15	135	1080	direct_effect_ridge	additive	0.0038876128767528404	0.0017650742300980926	0.005652687106850933	55	3	0.005652687106850933	0.0	False	False	False	False	False	effect_preferred_both
15	135	1080	direct_effect_ridge	compositional_ridge	0.0030963768118275233	0.0017650742300980926	0.004861451041925615	55	10	0.004861451041925616	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
15	135	1080	direct_effect_ridge	CPA_0.8.8	0.07030558390101546	0.0017650742300980926	0.07207065813111356	55	0	0.07207065813111356	0.0	False	False	False	False	False	effect_preferred_both
16	8	64	direct_effect_ridge	additive	-0.01087329255547716	0.031453466338313946	0.02058017378283679	55	44	0.020580173782836785	3.469446951953614e-18	True	True	True	False	False	state_to_effect
16	8	64	direct_effect_ridge	compositional_ridge	-0.011664528620402476	0.031453466338313946	0.01978893771791147	55	40	0.01978893771791147	0.0	True	True	True	False	False	state_to_effect
16	8	64	direct_effect_ridge	CPA_0.8.8	0.054148086068315976	0.031453466338313946	0.08560155240662994	55	7	0.08560155240662992	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
16	16	128	direct_effect_ridge	additive	-0.0027858459560807843	0.015427386865549578	0.012641540909468799	55	37	0.012641540909468793	5.204170427930421e-18	True	True	True	False	False	state_to_effect
16	16	128	direct_effect_ridge	compositional_ridge	-0.0035770820210061015	0.015427386865549578	0.01185030484454348	55	33	0.011850304844543476	3.469446951953614e-18	True	True	True	False	False	state_to_effect
16	16	128	direct_effect_ridge	CPA_0.8.8	0.06742012834180715	0.015427386865549578	0.08284751520735673	55	2	0.08284751520735673	0.0	False	False	False	False	False	effect_preferred_both
16	32	256	direct_effect_ridge	additive	0.0011933385038264566	0.007431242126712774	0.008624580630539233	55	17	0.008624580630539232	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
16	32	256	direct_effect_ridge	compositional_ridge	0.00040210243890113944	0.007431242126712774	0.007833344565613914	55	27	0.007833344565613914	0.0	False	False	False	False	False	effect_preferred_both
16	32	256	direct_effect_ridge	CPA_0.8.8	0.0705729078815867	0.007431242126712774	0.07800415000829948	55	1	0.07800415000829947	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
16	64	512	direct_effect_ridge	additive	0.0028288738873808667	0.0037860697955750242	0.006614943682955891	55	11	0.006614943682955891	0.0	False	False	False	False	False	effect_preferred_both
