dataset	regime	panel	seed	depth	unit	allocations	biological_roots	contrast	family	utility_before	utility_after	utility_gain	structural_input_unused	deterministic_seed_alias
parse	common48	primary	17	32	root_06	1000	1	S_to_M	CM	-0.04158527784437261	-0.04158527784437261	-1.8735013540549516e-19	True	True
parse	common48	primary	17	32	root_06	1000	1	S_to_M	TW	-0.03738508787765782	-0.03738508787765782	-9.71445146547012e-20	True	True
parse	common48	primary	17	32	root_06	1000	1	S_to_M	PCA	-0.03739613301848592	-0.037396133018485926	-1.1102230246251566e-19	True	True
parse	common48	primary	17	32	root_06	1000	1	S_to_M	RBF	-0.03489713063305638	-0.03489713063305638	-1.457167719820518e-19	True	True
parse	common48	primary	17	32	root_06	1000	1	S_to_M	scGen	-0.014019874415816763	-0.014019874415822474	-5.696318416958946e-15	False	False
parse	common48	primary	17	32	root_06	1000	1	S_to_M	CPA	-0.15044102620465813	-0.1504410262052175	-5.596887953096541e-13	False	False
parse	common48	primary	17	32	root_06	1000	1	S_to_M	CellOT	-0.020691678031583876	-0.020691678031654077	-7.017253444985272e-14	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_O	NC	-0.04103674850514108	-0.04103674850514108	-1.8735013540549516e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_O	CM	-0.045004292395916905	-0.045004292395916905	-1.5959455978986625e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_O	TW	-0.040920669424040546	-0.040920669424040546	-1.8041124150158793e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_O	PCA	-0.04093118310252363	-0.04093118310252363	-1.5265566588595902e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_O	RBF	-0.03942687401602371	-0.03942687401602371	2.0816681711721686e-20	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_O	scGen	-0.0686027983017161	-0.06533579975273307	0.003266998548983074	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_O	CPA	-0.22956582573530254	-0.22728053600038475	0.0022852897349173434	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_O	CellOT	-0.0732307145599754	-0.0696011311982867	0.0036295833616886743	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_P	NC	-0.04103674850514108	-0.04103674850514108	0.0	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_P	CM	-0.045004292395916905	-0.045004292395916905	0.0	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_P	TW	-0.040920669424040546	-0.040920669424040546	0.0	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_P	PCA	-0.04093118310252363	-0.04093118310252363	0.0	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_P	RBF	-0.03942687401602371	-0.03942687401602371	0.0	True	True
parse	common48	primary	17	32	root_07	1000	1	D_to_P	scGen	-0.0686027983017161	-0.071869796850645	-0.0032669985489288825	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_P	CPA	-0.22956582573530254	-0.23185111546996923	-0.002285289734666977	False	False
parse	common48	primary	17	32	root_07	1000	1	D_to_P	CellOT	-0.0732307145599754	-0.07686029792159164	-0.0036295833616162535	False	False
parse	common48	primary	17	32	root_07	1000	1	S_to_M	NC	-0.04103674850514109	-0.04103674850514108	-2.220446049250313e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	S_to_M	CM	-0.045004292395916905	-0.045004292395916905	-1.1102230246251566e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	S_to_M	TW	-0.040920669424040546	-0.040920669424040546	-4.163336342344337e-20	True	True
parse	common48	primary	17	32	root_07	1000	1	S_to_M	PCA	-0.04093118310252363	-0.04093118310252363	-1.6653345369377348e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	S_to_M	RBF	-0.03942687401602371	-0.03942687401602371	-3.7470027081099033e-19	True	True
parse	common48	primary	17	32	root_07	1000	1	S_to_M	scGen	-0.0165396362557499	-0.01653963625576427	-1.4365630213175606e-14	False	False
parse	common48	primary	17	32	root_07	1000	1	S_to_M	CPA	-0.17750266368880765	-0.17750266368897016	-1.6190396245896465e-13	False	False
parse	common48	primary	17	32	root_07	1000	1	S_to_M	CellOT	-0.021167552513957938	-0.021167552514011475	-5.3536373251228395e-14	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	NC	-0.033902130644972425	-0.03390213064497243	-2.194425197110661e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	CM	-0.039872109310995524	-0.039872109310995524	-1.8735013540549514e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	TW	-0.03570852553929638	-0.03570852553929638	-2.198762005800603e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	PCA	-0.0357196642779748	-0.0357196642779748	-2.0816681711721684e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	RBF	-0.03305527295453516	-0.03305527295453516	-2.0686577451023424e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	scGen	-0.058902662180284865	-0.05607598690492428	0.0028266752753605454	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	CPA	-0.2128458575441609	-0.21083202382802443	0.002013833716136509	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_O	CellOT	-0.06598881933542673	-0.06288477961853471	0.003104039716892013	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	NC	-0.033902130644972425	-0.033902130644972425	0.0	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	CM	-0.039872109310995524	-0.039872109310995524	0.0	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	TW	-0.03570852553929638	-0.03570852553929638	0.0	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	PCA	-0.0357196642779748	-0.0357196642779748	0.0	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	RBF	-0.03305527295453516	-0.03305527295453516	0.0	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	scGen	-0.058902662180284865	-0.06172933745561134	-0.0028266752753265244	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	CPA	-0.2128458575441609	-0.21485969126042515	-0.0020138337162641253	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	D_to_P	CellOT	-0.06598881933542673	-0.06909285905226235	-0.0031040397168355625	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	NC	-0.033902130644972425	-0.033902130644972425	1.8301332671555314e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	CM	-0.03987210931099552	-0.039872109310995524	-1.0755285551056205e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	TW	-0.03570852553929638	-0.03570852553929638	-3.079134169858833e-20	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	PCA	-0.0357196642779748	-0.0357196642779748	4.900593819634481e-20	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	RBF	-0.03305527295453516	-0.03305527295453516	1.951563910473908e-19	True	True
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	scGen	-0.0182503580863741	-0.01825035808641231	-3.8221647201408515e-14	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	CPA	-0.17219355345025794	-0.17219355345019655	6.136988833782553e-14	False	False
parse	common48	primary	17	40	equal_eight_root_mean	1000	8	S_to_M	CellOT	-0.02533651524150031	-0.025336515241542363	-4.2049795069554195e-14	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_O	NC	-0.03632606104631733	-0.03632606104631733	-2.0816681711721684e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_O	CM	-0.04441413604472751	-0.04441413604472751	-2.7755575615628914e-20	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_O	TW	-0.03993534622601749	-0.03993534622601749	-1.8735013540549516e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_O	PCA	-0.039946538388209225	-0.03994653838820922	-1.3183898417423734e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_O	RBF	-0.03579940571612231	-0.03579940571612231	-2.6367796834847467e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_O	scGen	-0.06087819179919367	-0.057854298930220587	0.003023892868973053	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_O	CPA	-0.18655707414984904	-0.18426846792843382	0.0022886062214153534	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_O	CellOT	-0.0681825124795769	-0.06489850631483131	0.0032840061647455743	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_P	NC	-0.03632606104631733	-0.03632606104631733	0.0	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_P	CM	-0.04441413604472751	-0.04441413604472751	0.0	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_P	TW	-0.03993534622601749	-0.03993534622601749	0.0	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_P	PCA	-0.039946538388209225	-0.039946538388209225	0.0	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_P	RBF	-0.03579940571612231	-0.03579940571612231	0.0	True	True
parse	common48	primary	17	40	root_00	1000	1	D_to_P	scGen	-0.06087819179919367	-0.0639020846679747	-0.00302389286878101	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_P	CPA	-0.18655707414984904	-0.1888456803711503	-0.002288606221300989	False	False
parse	common48	primary	17	40	root_00	1000	1	D_to_P	CellOT	-0.0681825124795769	-0.07146651864424146	-0.0032840061646645393	False	False
parse	common48	primary	17	40	root_00	1000	1	S_to_M	NC	-0.03632606104631733	-0.03632606104631733	-9.71445146547012e-20	True	True
parse	common48	primary	17	40	root_00	1000	1	S_to_M	CM	-0.04441413604472751	-0.04441413604472751	-1.942890293094024e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	S_to_M	TW	-0.03993534622601749	-0.03993534622601749	-2.0816681711721684e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	S_to_M	PCA	-0.03994653838820922	-0.039946538388209225	-1.1102230246251566e-19	True	True
parse	common48	primary	17	40	root_00	1000	1	S_to_M	RBF	-0.03579940571612231	-0.03579940571612231	-8.326672684688674e-20	True	True
parse	common48	primary	17	40	root_00	1000	1	S_to_M	scGen	-0.021923609031618555	-0.021923609031843663	-2.2513527500600538e-13	False	False
parse	common48	primary	17	40	root_00	1000	1	S_to_M	CPA	-0.14760249138205941	-0.14760249138218037	-1.206741095938213e-13	False	False
parse	common48	primary	17	40	root_00	1000	1	S_to_M	CellOT	-0.029227929712182146	-0.02922792971224332	-6.118173329072718e-14	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_O	NC	-0.034133973293247896	-0.034133973293247896	-1.249000902703301e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_O	CM	-0.03917151185426504	-0.03917151185426504	-1.5959455978986625e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_O	TW	-0.03493266879103641	-0.03493266879103641	-1.6653345369377348e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_O	PCA	-0.034942073246164024	-0.034942073246164024	-1.8735013540549516e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_O	RBF	-0.03279354205774706	-0.03279354205774706	-2.6367796834847467e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_O	scGen	-0.05648050224582275	-0.05388433024446505	0.0025961720013576665	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_O	CPA	-0.23565394765000205	-0.23396396472286043	0.0016899829271415758	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_O	CellOT	-0.060959197763527366	-0.05806330855791966	0.0028958892056076503	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_P	NC	-0.034133973293247896	-0.034133973293247896	0.0	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_P	CM	-0.03917151185426504	-0.03917151185426504	0.0	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_P	TW	-0.03493266879103641	-0.03493266879103641	0.0	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_P	PCA	-0.034942073246164024	-0.034942073246164024	0.0	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_P	RBF	-0.03279354205774706	-0.03279354205774706	0.0	True	True
parse	common48	primary	17	40	root_01	1000	1	D_to_P	scGen	-0.05648050224582275	-0.0590766742471995	-0.002596172001376822	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_P	CPA	-0.23565394765000205	-0.2373439305774631	-0.0016899829274610683	False	False
parse	common48	primary	17	40	root_01	1000	1	D_to_P	CellOT	-0.060959197763527366	-0.06385508696913857	-0.0028958892056112255	False	False
parse	common48	primary	17	40	root_01	1000	1	S_to_M	NC	-0.034133973293247896	-0.034133973293247896	-1.1102230246251566e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	S_to_M	CM	-0.03917151185426504	-0.03917151185426504	-5.551115123125783e-20	True	True
parse	common48	primary	17	40	root_01	1000	1	S_to_M	TW	-0.03493266879103641	-0.03493266879103641	-1.7347234759768072e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	S_to_M	PCA	-0.034942073246164024	-0.034942073246164024	-2.0816681711721686e-20	True	True
parse	common48	primary	17	40	root_01	1000	1	S_to_M	RBF	-0.032793542057747066	-0.03279354205774706	-1.0408340855860842e-19	True	True
parse	common48	primary	17	40	root_01	1000	1	S_to_M	scGen	-0.014054545644908014	-0.014054545644885657	2.232237658605918e-14	False	False
parse	common48	primary	17	40	root_01	1000	1	S_to_M	CPA	-0.19322799104904392	-0.19322799104882818	2.1591814447496915e-13	False	False
parse	common48	primary	17	40	root_01	1000	1	S_to_M	CellOT	-0.018533241162633975	-0.01853324116261222	2.1756724893906564e-14	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_O	NC	-0.03126693729086152	-0.031266937290861524	-3.226585665316861e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_O	CM	-0.03861200092119296	-0.03861200092119296	-1.179611963664229e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_O	TW	-0.03486389705775254	-0.03486389705775254	-3.191891195797325e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_O	PCA	-0.034874806362249995	-0.03487480636225	-2.42861286636753e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_O	RBF	-0.03127874820575401	-0.031278748205754006	-1.7694179454963431e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_O	scGen	-0.06091157855683136	-0.05824971698603717	0.002661861570794122	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_O	CPA	-0.22423167664715923	-0.22222318576392033	0.0020084908832385864	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_O	CellOT	-0.07487832766804908	-0.07201855510735829	0.0028597725606907217	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_P	NC	-0.03126693729086152	-0.03126693729086152	0.0	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_P	CM	-0.03861200092119296	-0.03861200092119296	0.0	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_P	TW	-0.03486389705775254	-0.03486389705775254	0.0	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_P	PCA	-0.034874806362249995	-0.034874806362249995	0.0	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_P	RBF	-0.03127874820575401	-0.03127874820575401	0.0	True	True
parse	common48	primary	17	40	root_02	1000	1	D_to_P	scGen	-0.06091157855683136	-0.06357344012755338	-0.0026618615707221173	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_P	CPA	-0.22423167664715923	-0.22624016753038725	-0.0020084908832280987	False	False
parse	common48	primary	17	40	root_02	1000	1	D_to_P	CellOT	-0.07487832766804908	-0.07773810022867343	-0.0028597725606241955	False	False
parse	common48	primary	17	40	root_02	1000	1	S_to_M	NC	-0.031266937290861524	-0.03126693729086152	3.9898639947466565e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	S_to_M	CM	-0.03861200092119296	-0.03861200092119296	-1.6653345369377348e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	S_to_M	TW	-0.03486389705775254	-0.03486389705775254	-2.498001805406602e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	S_to_M	PCA	-0.034874806362249995	-0.034874806362249995	-7.632783294297951e-20	True	True
parse	common48	primary	17	40	root_02	1000	1	S_to_M	RBF	-0.031278748205754006	-0.03127874820575401	2.463307335887066e-19	True	True
parse	common48	primary	17	40	root_02	1000	1	S_to_M	scGen	-0.021883844076574902	-0.021883844076664077	-8.917306476563524e-14	False	False
parse	common48	primary	17	40	root_02	1000	1	S_to_M	CPA	-0.18520394216698444	-0.18520394216709204	-1.0768377856074096e-13	False	False
parse	common48	primary	17	40	root_02	1000	1	S_to_M	CellOT	-0.0358505931878862	-0.03585059318793829	-5.201365727014462e-14	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_O	NC	-0.03714314071250005	-0.03714314071250005	-2.220446049250313e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_O	CM	-0.045046340569990594	-0.045046340569990594	-2.359223927328458e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_O	TW	-0.040968583167094993	-0.040968583167094993	-1.5959455978986625e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_O	PCA	-0.0409798368615625	-0.040979836861562494	-3.0531133177191803e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_O	RBF	-0.03710018647095708	-0.03710018647095708	-2.359223927328458e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_O	scGen	-0.06582140759396772	-0.06316316956777479	0.002658238026192969	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_O	CPA	-0.22421468864424526	-0.2222144931709984	0.0020001954732467324	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_O	CellOT	-0.07641580749218992	-0.07354353616202437	0.0028722713301654957	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_P	NC	-0.03714314071250005	-0.03714314071250005	0.0	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_P	CM	-0.045046340569990594	-0.045046340569990594	0.0	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_P	TW	-0.040968583167094993	-0.040968583167094993	0.0	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_P	PCA	-0.0409798368615625	-0.0409798368615625	0.0	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_P	RBF	-0.03710018647095708	-0.03710018647095708	0.0	True	True
parse	common48	primary	17	40	root_03	1000	1	D_to_P	scGen	-0.06582140759396772	-0.06847964562010249	-0.0026582380261346663	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_P	CPA	-0.22421468864424526	-0.2262148841174764	-0.0020001954732309225	False	False
parse	common48	primary	17	40	root_03	1000	1	D_to_P	CellOT	-0.07641580749218992	-0.07928807882235966	-0.0028722713301698203	False	False
parse	common48	primary	17	40	root_03	1000	1	S_to_M	NC	-0.03714314071250005	-0.03714314071250005	-1.0408340855860842e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	S_to_M	CM	-0.045046340569990594	-0.045046340569990594	-2.0122792321330963e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	S_to_M	TW	-0.040968583167094993	-0.040968583167094993	-1.179611963664229e-19	True	True
parse	common48	primary	17	40	root_03	1000	1	S_to_M	PCA	-0.040979836861562494	-0.0409798368615625	-1.3877787807814457e-20	True	True
parse	common48	primary	17	40	root_03	1000	1	S_to_M	RBF	-0.03710018647095708	-0.03710018647095708	4.163336342344337e-20	True	True
parse	common48	primary	17	40	root_03	1000	1	S_to_M	scGen	-0.026942962980812803	-0.026942962980903862	-9.107575110745003e-14	False	False
parse	common48	primary	17	40	root_03	1000	1	S_to_M	CPA	-0.18533624403128823	-0.185336244031389	-1.0076500744915506e-13	False	False
parse	common48	primary	17	40	root_03	1000	1	S_to_M	CellOT	-0.03753736287912829	-0.03753736287917861	-5.039588885091817e-14	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_O	NC	-0.029970317925061312	-0.029970317925061316	-3.469446951953614e-20	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_O	CM	-0.0348544902333131	-0.0348544902333131	-1.3183898417423734e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_O	TW	-0.030612758791541125	-0.030612758791541128	-2.185751579730777e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_O	PCA	-0.03062481639699752	-0.03062481639699752	-2.220446049250313e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_O	RBF	-0.02898482579400304	-0.02898482579400304	-1.3877787807814457e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_O	scGen	-0.057748591255357674	-0.05482567447007884	0.00292291678527881	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_O	CPA	-0.21606049909999978	-0.2141214673938567	0.0019390317061431385	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_O	CellOT	-0.06371446772884325	-0.06041814311579241	0.0032963246130509635	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_P	NC	-0.029970317925061312	-0.029970317925061312	0.0	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_P	CM	-0.0348544902333131	-0.0348544902333131	0.0	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_P	TW	-0.030612758791541125	-0.030612758791541125	0.0	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_P	PCA	-0.03062481639699752	-0.03062481639699752	0.0	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_P	RBF	-0.02898482579400304	-0.02898482579400304	0.0	True	True
parse	common48	primary	17	40	root_04	1000	1	D_to_P	scGen	-0.057748591255357674	-0.0606715080406115	-0.002922916785253844	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_P	CPA	-0.21606049909999978	-0.21799953080681644	-0.00193903170681661	False	False
parse	common48	primary	17	40	root_04	1000	1	D_to_P	CellOT	-0.06371446772884325	-0.06701079234191486	-0.003296324613071343	False	False
parse	common48	primary	17	40	root_04	1000	1	S_to_M	NC	-0.029970317925061312	-0.029970317925061312	7.73686670285656e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	S_to_M	CM	-0.03485449023331309	-0.0348544902333131	-1.5265566588595902e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	S_to_M	TW	-0.030612758791541128	-0.030612758791541125	7.181755190543981e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	S_to_M	PCA	-0.03062481639699752	-0.03062481639699752	7.806255641895632e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	S_to_M	RBF	-0.02898482579400304	-0.02898482579400304	9.471590178833367e-19	True	True
parse	common48	primary	17	40	root_04	1000	1	S_to_M	scGen	-0.015659418880090845	-0.015659418880090616	2.1195718791222618e-16	False	False
parse	common48	primary	17	40	root_04	1000	1	S_to_M	CPA	-0.17397132672527224	-0.17397132672462756	6.447363476436152e-13	False	False
parse	common48	primary	17	40	root_04	1000	1	S_to_M	CellOT	-0.02162529535351606	-0.021625295353522932	-6.873248498129314e-15	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_O	NC	-0.03590916736833371	-0.03590916736833371	-3.1225022567582527e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_O	CM	-0.04050364319554463	-0.04050364319554463	-1.8041124150158793e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_O	TW	-0.0362647560438449	-0.0362647560438449	-2.42861286636753e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_O	PCA	-0.03627749725035217	-0.03627749725035217	-2.42861286636753e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_O	RBF	-0.03437672386230757	-0.03437672386230757	-2.0122792321330963e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_O	scGen	-0.057674036390880014	-0.05456018341655311	0.0031138529743269033	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_O	CPA	-0.2071219402568033	-0.2049028335633594	0.0022191066934438668	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_O	CellOT	-0.0609755607568033	-0.05753237220265972	0.0034431885541434245	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_P	NC	-0.03590916736833371	-0.03590916736833371	0.0	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_P	CM	-0.04050364319554463	-0.04050364319554463	0.0	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_P	TW	-0.0362647560438449	-0.0362647560438449	0.0	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_P	PCA	-0.03627749725035217	-0.03627749725035217	0.0	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_P	RBF	-0.03437672386230757	-0.03437672386230757	0.0	True	True
parse	common48	primary	17	40	root_05	1000	1	D_to_P	scGen	-0.057674036390880014	-0.06078788936517466	-0.0031138529742946904	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_P	CPA	-0.2071219402568033	-0.20934104695014763	-0.002219106693344338	False	False
parse	common48	primary	17	40	root_05	1000	1	D_to_P	CellOT	-0.0609755607568033	-0.06441874931079396	-0.003443188553990663	False	False
parse	common48	primary	17	40	root_05	1000	1	S_to_M	NC	-0.0359091673683337	-0.03590916736833371	2.0816681711721686e-20	True	True
parse	common48	primary	17	40	root_05	1000	1	S_to_M	CM	-0.04050364319554463	-0.04050364319554463	-4.163336342344337e-20	True	True
parse	common48	primary	17	40	root_05	1000	1	S_to_M	TW	-0.0362647560438449	-0.0362647560438449	-2.7755575615628914e-20	True	True
parse	common48	primary	17	40	root_05	1000	1	S_to_M	PCA	-0.03627749725035217	-0.03627749725035217	-1.249000902703301e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	S_to_M	RBF	-0.03437672386230757	-0.03437672386230757	-1.8735013540549516e-19	True	True
parse	common48	primary	17	40	root_05	1000	1	S_to_M	scGen	-0.015595386920944698	-0.01559538692095396	-9.255355162829382e-15	False	False
parse	common48	primary	17	40	root_05	1000	1	S_to_M	CPA	-0.16504329078699595	-0.1650432907871136	-1.1791034815189504e-13	False	False
parse	common48	primary	17	40	root_05	1000	1	S_to_M	CellOT	-0.018896911286746917	-0.018896911286831262	-8.432684411863179e-14	False	False
parse	common48	primary	17	40	root_06	1000	1	D_to_O	NC	-0.030634945764841912	-0.030634945764841912	-2.532696274926138e-19	True	True
parse	common48	primary	17	40	root_06	1000	1	D_to_O	CM	-0.03657604466785104	-0.03657604466785104	-3.1225022567582527e-19	True	True
parse	common48	primary	17	40	root_06	1000	1	D_to_O	TW	-0.032376340292264376	-0.032376340292264376	-2.6367796834847467e-19	True	True
parse	common48	primary	17	40	root_06	1000	1	D_to_O	PCA	-0.03238738152058933	-0.032387381520589335	-1.3877787807814457e-19	True	True
parse	common48	primary	17	40	root_06	1000	1	D_to_O	RBF	-0.02988650458788306	-0.02988650458788306	-1.6653345369377348e-19	True	True
parse	common48	primary	17	40	root_06	1000	1	D_to_O	scGen	-0.05380841930859664	-0.050781927121142066	0.0030264921874545254	False	False
parse	common48	primary	17	40	root_06	1000	1	D_to_O	CPA	-0.1901471735989617	-0.1880080910226703	0.002139082576291476	False	False
parse	common48	primary	17	40	root_06	1000	1	D_to_O	CellOT	-0.06037217485905274	-0.057088444660060515	0.0032837301989922366	False	False
parse	common48	primary	17	40	root_06	1000	1	D_to_P	NC	-0.030634945764841912	-0.030634945764841912	0.0	True	True
