dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	scGen	input_centered_effect	4	29	5	5	0.6846649668259042
gse162632	original8	scGen	input_centered_effect	4	29	6	5	0.7131928206663847
gse162632	original8	scGen	input_centered_effect	4	29	7	5	0.6831488097504588
gse162632	original8	scGen	input_centered_effect	4	43	0	5	0.6916360915754766
gse162632	original8	scGen	input_centered_effect	4	43	1	5	0.668636334619907
gse162632	original8	scGen	input_centered_effect	4	43	2	5	0.6548449409373415
gse162632	original8	scGen	input_centered_effect	4	43	3	5	0.6550151790093272
gse162632	original8	scGen	input_centered_effect	4	43	4	5	0.6628832063237267
gse162632	original8	scGen	input_centered_effect	4	43	5	5	0.6847950695808577
gse162632	original8	scGen	input_centered_effect	4	43	6	5	0.7138392777916801
gse162632	original8	scGen	input_centered_effect	4	43	7	5	0.684716255533953
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	0	5	0.564854485607458
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	1	5	0.5458064366771244
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	2	5	0.5346012847235221
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	3	5	0.53433822595147
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	4	5	0.5414253270490073
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	5	5	0.558947414063576
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	6	5	0.5828687766798627
gse162632	original8	scGen	input_centered_effect	6	mean_of_squared_seed_displacements	7	5	0.5585379381669315
gse162632	original8	scGen	input_centered_effect	6	17	0	5	0.5653906767526433
gse162632	original8	scGen	input_centered_effect	6	17	1	5	0.5461397936259874
gse162632	original8	scGen	input_centered_effect	6	17	2	5	0.5353987537018271
gse162632	original8	scGen	input_centered_effect	6	17	3	5	0.5350509608607141
gse162632	original8	scGen	input_centered_effect	6	17	4	5	0.5414467307573986
