dataset	regime	panel	seed	depth	unit	allocations	biological_roots	contrast	family	utility_before	utility_after	utility_gain	structural_input_unused	deterministic_seed_alias
gse162632	original8	primary	17	6	root_05	1000	1	S_to_M	CPA	-0.39469172387762524	-0.3946917238705257	7.098695520291187e-12	False	False
gse162632	original8	primary	17	6	root_05	1000	1	S_to_M	CellOT	-0.13692377139296102	-0.13692377139950157	-6.54027615398789e-12	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	NC	-0.3187756454479282	-0.3187756454479282	-8.881784197001253e-19	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	CM	-0.3253928809500873	-0.3253928809500873	-3.885780586188048e-19	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	TW	-0.31959808851493154	-0.31959808851493154	-1.1657341758564144e-18	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	PCA	-0.32323404840545955	-0.32323404840545955	-4.996003610813204e-19	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	RBF	-0.32132337290496954	-0.32132337290496954	-1.2212453270876721e-18	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	scGen	-0.5182814614699978	-0.511007302241831	0.007274159228166949	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	CPA	-0.8586189263434681	-0.8544824815257326	0.004136444817735081	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_O	CellOT	-0.5181899686493301	-0.5090784329440408	0.00911153570529009	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	NC	-0.3187756454479282	-0.3187756454479282	0.0	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	CM	-0.3253928809500873	-0.3253928809500873	0.0	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	TW	-0.31959808851493154	-0.31959808851493154	0.0	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	PCA	-0.32323404840545955	-0.32323404840545955	0.0	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	RBF	-0.32132337290496954	-0.32132337290496954	0.0	True	True
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	scGen	-0.5182814614699978	-0.525555620690892	-0.007274159220894497	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	CPA	-0.8586189263434681	-0.8627553711607283	-0.0041364448172612625	False	False
gse162632	original8	primary	17	6	root_06	1000	1	D_to_P	CellOT	-0.5181899686493301	-0.527301504343564	-0.009111535694234268	False	False
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	NC	-0.31877564544792814	-0.3187756454479282	-1.4988010832439613e-18	True	True
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	CM	-0.32539288095008734	-0.3253928809500873	-2.0539125955565395e-18	True	True
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	TW	-0.31959808851493154	-0.31959808851493154	2.7755575615628914e-19	True	True
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	PCA	-0.3232340484054596	-0.32323404840545955	-2.886579864025407e-18	True	True
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	RBF	-0.32132337290496954	-0.32132337290496954	-6.106226635438361e-19	True	True
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	scGen	-0.1733427501586697	-0.17334275016481376	-6.144512176842199e-12	False	False
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	CPA	-0.5136802150817107	-0.513680215076515	5.1964887948230396e-12	False	False
gse162632	original8	primary	17	6	root_06	1000	1	S_to_M	CellOT	-0.17325125733439167	-0.1732512573334899	9.017125379706669e-13	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	NC	-0.3458512406583756	-0.3458512406583756	-1.2212453270876721e-18	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	CM	-0.2851131228260453	-0.2851131228260453	-6.661338147750939e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	TW	-0.2845712139307694	-0.2845712139307694	-1.0547118733938987e-18	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	PCA	-0.2836905982681586	-0.2836905982681586	-8.881784197001253e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	RBF	-0.2844657884527175	-0.2844657884527175	-1.3322676295501879e-18	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	scGen	-0.44816446941933774	-0.4405234661068511	0.007641003312486748	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	CPA	-0.7302460485406381	-0.7252363536353248	0.005009694905312665	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_O	CellOT	-0.45155110536429494	-0.44170249376046844	0.00984861160382719	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	NC	-0.3458512406583756	-0.3458512406583756	0.0	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	CM	-0.2851131228260453	-0.2851131228260453	0.0	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	TW	-0.2845712139307694	-0.2845712139307694	0.0	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	PCA	-0.2836905982681586	-0.2836905982681586	0.0	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	RBF	-0.2844657884527175	-0.2844657884527175	0.0	True	True
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	scGen	-0.44816446941933774	-0.4558054727271895	-0.007641003307852041	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	CPA	-0.7302460485406381	-0.7352557434137207	-0.005009694873081511	False	False
gse162632	original8	primary	17	6	root_07	1000	1	D_to_P	CellOT	-0.45155110536429494	-0.46139971696196097	-0.009848611597664675	False	False
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	NC	-0.3458512406583756	-0.3458512406583756	-1.3877787807814458e-18	True	True
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	CM	-0.2851131228260453	-0.2851131228260453	-9.992007221626408e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	TW	-0.28457121393076945	-0.2845712139307694	-6.106226635438361e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	PCA	-0.2836905982681586	-0.2836905982681586	-6.106226635438361e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	RBF	-0.2844657884527175	-0.2844657884527175	-7.216449660063517e-19	True	True
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	scGen	-0.130761467339103	-0.130761467344664	-5.561123478381447e-12	False	False
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	CPA	-0.4128430464386323	-0.41284304646882497	-3.019236272105985e-11	False	False
gse162632	original8	primary	17	6	root_07	1000	1	S_to_M	CellOT	-0.13414810329834498	-0.13414810330074883	-2.4035842205449855e-12	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	NC	-0.30087629623050133	-0.30087629623050133	-8.881784197001253e-19	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	CM	-0.2409216976488369	-0.24092169764883686	-1.8145207558717403e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	TW	-0.23934065533389823	-0.23934065533389823	-1.800642968063926e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	PCA	-0.23946557208130068	-0.23946557208130068	-1.85268467234323e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	RBF	-0.23967029669384507	-0.23967029669384507	-1.27675647831893e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	scGen	-0.36418694219753733	-0.3582582107183988	0.00592873147913879	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	CPA	-0.6307188920625986	-0.6268363610112746	0.0038825310513236505	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_O	CellOT	-0.371554207129224	-0.364087961469813	0.007466245659411195	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	NC	-0.30087629623050133	-0.30087629623050133	0.0	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	CM	-0.2409216976488369	-0.2409216976488369	0.0	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	TW	-0.23934065533389823	-0.23934065533389823	0.0	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	PCA	-0.23946557208130068	-0.23946557208130068	0.0	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	RBF	-0.23967029669384507	-0.23967029669384507	0.0	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	scGen	-0.36418694219753733	-0.37011567367408227	-0.005928731476544545	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	CPA	-0.6307188920625986	-0.6346014231092122	-0.0038825310466141932	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	D_to_P	CellOT	-0.371554207129224	-0.3790204527865912	-0.007466245657367194	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	NC	-0.30087629623050133	-0.30087629623050133	-8.881784197001253e-19	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	CM	-0.2409216976488369	-0.2409216976488369	5.877243136609422e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	TW	-0.23934065533389823	-0.23934065533389823	6.109696082390315e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	PCA	-0.23946557208130068	-0.23946557208130068	6.227657278756737e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	RBF	-0.23967029669384507	-0.23967029669384507	5.7419347054832316e-18	True	True
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	scGen	-0.13035106766010232	-0.13035106766143517	-1.3327637760768286e-12	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	CPA	-0.3968830175300246	-0.3968830175360906	-6.066154391304313e-12	False	False
gse162632	original8	primary	17	8	equal_eight_root_mean	1000	8	S_to_M	CellOT	-0.13771833259340777	-0.13771833259482377	-1.41606104273051e-12	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	NC	-0.3003647506436976	-0.3003647506436976	-8.881784197001253e-19	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	CM	-0.2518870662751627	-0.2518870662751627	-1.304512053934559e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	TW	-0.24890083088933948	-0.24890083088933948	-2.275957200481571e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	PCA	-0.24954353596233075	-0.24954353596233075	-1.6653345369377347e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	RBF	-0.24975823453442642	-0.24975823453442642	-1.1657341758564144e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	scGen	-0.3779794546063141	-0.3713286885652485	0.006650766041066106	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	CPA	-0.6991326566306793	-0.6945892070404821	0.004543449590197012	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_O	CellOT	-0.388516053305903	-0.3805684139393952	0.007947639366508016	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	NC	-0.3003647506436976	-0.3003647506436976	0.0	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	CM	-0.2518870662751627	-0.2518870662751627	0.0	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	TW	-0.24890083088933948	-0.24890083088933948	0.0	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	PCA	-0.24954353596233075	-0.24954353596233075	0.0	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	RBF	-0.24975823453442642	-0.24975823453442642	0.0	True	True
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	scGen	-0.3779794546063141	-0.3846302206582544	-0.006650766051939355	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	CPA	-0.6991326566306793	-0.7036761062224766	-0.004543449591797062	False	False
gse162632	original8	primary	17	8	root_00	1000	1	D_to_P	CellOT	-0.388516053305903	-0.39646369267342	-0.007947639367516988	False	False
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	NC	-0.3003647506436976	-0.3003647506436976	-1.4988010832439613e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	CM	-0.2518870662751627	-0.2518870662751627	-1.942890293094024e-19	True	True
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	TW	-0.24890083088933948	-0.24890083088933948	3.0808688933348094e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	PCA	-0.24954353596233075	-0.24954353596233075	2.55351295663786e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	RBF	-0.24975823453442642	-0.24975823453442642	1.8596235662471373e-18	True	True
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	scGen	-0.1333530876365677	-0.13335308763431195	2.2559950574319032e-12	False	False
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	CPA	-0.4545062896190768	-0.4545062896200733	-9.968230130219525e-13	False	False
gse162632	original8	primary	17	8	root_00	1000	1	S_to_M	CellOT	-0.1438896863340202	-0.14388968633721283	-3.1925949384170592e-12	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	NC	-0.3246196933953161	-0.3246196933953161	-6.661338147750939e-19	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	CM	-0.23007648480075216	-0.23007648480075216	-2.3037127760972e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	TW	-0.2305769263653219	-0.2305769263653219	-2.192690473634684e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	PCA	-0.22920030357008844	-0.22920030357008844	-1.9706458687096527e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	RBF	-0.23022706212232996	-0.23022706212232996	-1.6930901125533637e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	scGen	-0.35090429490896186	-0.3449653165608797	0.005938978348082426	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	CPA	-0.570708280556305	-0.5666162915113572	0.004091989044946671	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_O	CellOT	-0.36134685903995883	-0.3533676754584621	0.007979183581497015	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	NC	-0.3246196933953161	-0.3246196933953161	0.0	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	CM	-0.23007648480075216	-0.23007648480075216	0.0	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	TW	-0.2305769263653219	-0.2305769263653219	0.0	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	PCA	-0.22920030357008844	-0.22920030357008844	0.0	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	RBF	-0.23022706212232996	-0.23022706212232996	0.0	True	True
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	scGen	-0.35090429490896186	-0.3568432732579649	-0.0059389783490024755	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	CPA	-0.570708280556305	-0.5748002695989091	-0.004091989042604901	False	False
gse162632	original8	primary	17	8	root_01	1000	1	D_to_P	CellOT	-0.36134685903995883	-0.3693260426235078	-0.007979183583548603	False	False
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	NC	-0.3246196933953161	-0.3246196933953161	-1.1102230246251566e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	CM	-0.23007648480075216	-0.23007648480075216	8.93729534823251e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	TW	-0.2305769263653219	-0.2305769263653219	8.715250743307479e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	PCA	-0.22920030357008844	-0.22920030357008844	7.771561172376097e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	RBF	-0.23022706212233	-0.23022706212232996	8.715250743307479e-18	True	True
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	scGen	-0.123111652845006	-0.12311165284210941	2.89634076444667e-12	False	False
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	CPA	-0.34291563853551077	-0.34291563853430496	1.2061420751052764e-12	False	False
gse162632	original8	primary	17	8	root_01	1000	1	S_to_M	CellOT	-0.1335542169773943	-0.13355421697269232	4.702155498303995e-12	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	NC	-0.3057557804442885	-0.3057557804442885	-1.1102230246251566e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	CM	-0.22111291997220778	-0.22111291997220778	-1.6930901125533637e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	TW	-0.22103264331060982	-0.22103264331060982	-1.3600232051658168e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	PCA	-0.21986510447041005	-0.21986510447041005	-1.7763568394002505e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	RBF	-0.2208709004661634	-0.2208709004661634	-9.159339953157542e-19	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	scGen	-0.3351507939288595	-0.3284312296366491	0.006719564292211126	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	CPA	-0.5547810044176138	-0.5508522315336535	0.003928772883960139	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_O	CellOT	-0.3471633778836388	-0.33939274213057474	0.007770635753064683	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	NC	-0.3057557804442885	-0.3057557804442885	0.0	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	CM	-0.22111291997220778	-0.22111291997220778	0.0	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	TW	-0.22103264331060982	-0.22103264331060982	0.0	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	PCA	-0.21986510447041005	-0.21986510447041005	0.0	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	RBF	-0.2208709004661634	-0.2208709004661634	0.0	True	True
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	scGen	-0.3351507939288595	-0.3418703582109482	-0.006719564282088424	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	CPA	-0.5547810044176138	-0.5587097772984682	-0.003928772880854681	False	False
gse162632	original8	primary	17	8	root_02	1000	1	D_to_P	CellOT	-0.3471633778836388	-0.35493401363993	-0.0077706357562903035	False	False
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	NC	-0.3057557804442886	-0.3057557804442885	-1.0547118733938987e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	CM	-0.22111291997220778	-0.22111291997220778	7.827072323607353e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	TW	-0.22103264331060982	-0.22103264331060982	7.382983113757291e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	PCA	-0.2198651044704101	-0.21986510447041005	8.132383655379271e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	RBF	-0.2208709004661634	-0.2208709004661634	5.8564264548977006e-18	True	True
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	scGen	-0.1160111389445192	-0.11601113895034176	-5.822431203839074e-12	False	False
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	CPA	-0.33564134952581465	-0.33564134953051455	-4.699599820412459e-12	False	False
gse162632	original8	primary	17	8	root_02	1000	1	S_to_M	CellOT	-0.12802372290123362	-0.12802372290199474	-7.612573349469188e-13	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	NC	-0.2861264156785637	-0.2861264156785637	-1.1102230246251566e-19	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	CM	-0.22704278981602755	-0.22704278981602755	-2.4147350785597153e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	TW	-0.22535628716301082	-0.22535628716301082	-9.159339953157542e-19	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	PCA	-0.22593730247801924	-0.22593730247801927	-2.3037127760972e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	RBF	-0.22572548143742396	-0.22572548143742396	-1.8318679906315084e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	scGen	-0.3401783827123793	-0.33362643294766703	0.006551949764712382	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	CPA	-0.5762569025856406	-0.5722377424303638	0.004019160155276543	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_O	CellOT	-0.3473479595861047	-0.3391524849750308	0.008195474611074033	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	NC	-0.2861264156785637	-0.2861264156785637	0.0	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	CM	-0.22704278981602755	-0.22704278981602755	0.0	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	TW	-0.22535628716301082	-0.22535628716301082	0.0	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	PCA	-0.22593730247801924	-0.22593730247801924	0.0	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	RBF	-0.22572548143742396	-0.22572548143742396	0.0	True	True
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	scGen	-0.3401783827123793	-0.3467303324726358	-0.0065519497602559386	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	CPA	-0.5762569025856406	-0.580276062751014	-0.004019160165374008	False	False
gse162632	original8	primary	17	8	root_03	1000	1	D_to_P	CellOT	-0.3473479595861047	-0.35554343419664236	-0.008195474610537727	False	False
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	NC	-0.2861264156785637	-0.2861264156785637	-9.992007221626408e-19	True	True
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	CM	-0.22704278981602755	-0.22704278981602755	8.271161533457416e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	TW	-0.22535628716301082	-0.22535628716301082	7.216449660063518e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	PCA	-0.22593730247801927	-0.22593730247801924	8.298917109073045e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	RBF	-0.22572548143742396	-0.22572548143742396	7.91033905045424e-18	True	True
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	scGen	-0.12145624758643918	-0.12145624759049531	-4.056003741204073e-12	False	False
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	CPA	-0.3575347674865241	-0.3575347674784369	8.087098379849777e-12	False	False
gse162632	original8	primary	17	8	root_03	1000	1	S_to_M	CellOT	-0.12862582447453128	-0.12862582447318183	1.349244771464697e-12	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	NC	-0.3057407653779721	-0.3057407653779722	-9.436895709313831e-19	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	CM	-0.22958436798727275	-0.22958436798727275	-1.4988010832439613e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	TW	-0.22954004232602304	-0.22954004232602304	-2.6645352591003758e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	PCA	-0.22830784489620817	-0.22830784489620817	-1.9984014443252816e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	RBF	-0.22931374892894185	-0.22931374892894188	-1.4155343563970745e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	scGen	-0.34505418856769937	-0.3398123330848104	0.0052418554828891	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	CPA	-0.5918172857887265	-0.5880592258456004	0.0037580599431260176	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_O	CellOT	-0.352661008710207	-0.34587621551623543	0.006784793193971735	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	NC	-0.3057407653779721	-0.3057407653779721	0.0	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	CM	-0.22958436798727275	-0.22958436798727275	0.0	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	TW	-0.22954004232602304	-0.22954004232602304	0.0	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	PCA	-0.22830784489620817	-0.22830784489620817	0.0	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	RBF	-0.22931374892894185	-0.22931374892894185	0.0	True	True
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	scGen	-0.34505418856769937	-0.35029604404378906	-0.005241855476089656	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	CPA	-0.5918172857887265	-0.595575345723099	-0.0037580599343726446	False	False
gse162632	original8	primary	17	8	root_04	1000	1	D_to_P	CellOT	-0.352661008710207	-0.3594458018926668	-0.006784793182459917	False	False
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	NC	-0.3057407653779721	-0.3057407653779721	-1.609823385706477e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	CM	-0.22958436798727275	-0.22958436798727275	7.993605777301126e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	TW	-0.22954004232602304	-0.22954004232602304	7.993605777301126e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	PCA	-0.22830784489620817	-0.22830784489620817	8.076872504148013e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	RBF	-0.22931374892894188	-0.22931374892894185	8.271161533457416e-18	True	True
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	scGen	-0.12064323419619087	-0.12064323420119485	-5.003672573500318e-12	False	False
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	CPA	-0.3674063313357302	-0.3674063313478606	-1.2131017079752837e-11	False	False
gse162632	original8	primary	17	8	root_04	1000	1	S_to_M	CellOT	-0.12825005433042966	-0.1282500543386655	-8.235848086846077e-12	False	False
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	NC	-0.3025338767210602	-0.3025338767210602	-1.27675647831893e-18	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	CM	-0.23992112746118516	-0.23992112746118519	-2.3869795029440864e-18	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	TW	-0.23789931702858164	-0.23789931702858164	-1.8041124150158794e-18	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	PCA	-0.23870644791028225	-0.23870644791028225	-2.4424906541753442e-18	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	RBF	-0.23843088710502527	-0.23843088710502527	-9.992007221626408e-19	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	scGen	-0.36571210291160633	-0.3606078207331386	0.005104282178467548	False	False
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	CPA	-0.6323115817463661	-0.6284800261261213	0.003831555620244104	False	False
gse162632	original8	primary	17	8	root_05	1000	1	D_to_O	CellOT	-0.3745210647508718	-0.36775956082109673	0.006761503929775153	False	False
gse162632	original8	primary	17	8	root_05	1000	1	D_to_P	NC	-0.3025338767210602	-0.3025338767210602	0.0	True	True
gse162632	original8	primary	17	8	root_05	1000	1	D_to_P	CM	-0.23992112746118516	-0.23992112746118516	0.0	True	True
