depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
128	additive	CPA_0.8.8	primary_state_pair	P	0.047714627753059902	0.0479092125288356	0.00019458477577559999	0.047025858149289598	0.048758063551463698	0	30	False
128	additive	CPA_0.8.8	primary_state_pair	O	0.047714627753059902	0.047520042977284301	-0.00019458477577559999	0.046589125805899502	0.048295900764546297	0	30	False
128	additive	CPA_0.8.8	primary_state_pair	D	0.047714627753059902	0.047714627753059902	-2.3129646346357432e-19	0.046807491977594498	0.048526982158005001	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	S	0.077177770917806698	0.077177770917806698	0	0.076069288846812799	0.078132026589834397	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	M	0.077177770917806698	0.077177770917806698	4.6259292692714865e-19	0.076069288846812799	0.078132026589834397	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	P	0.077177770917806698	0.0752603732586134	-0.0019173976591932999	0.074141709197127495	0.076249349955234996	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	O	0.077177770917806698	0.0752603732586134	-0.0019173976591932999	0.074141709197127495	0.076249349955234996	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	D	0.077177770917806698	0.0752603732586134	-0.0019173976591932999	0.074141709197127495	0.076249349955234996	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.048505863817985301	0.048505863817985301	0	0.047598728042519897	0.049318218222930303	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.048505863817985301	0.048505863817985301	0	0.047598728042519897	0.049318218222930303	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.048505863817985301	0.048700448593760902	0.00019458477577559999	0.0478170942142149	0.049549299616389	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.048505863817985301	0.048311279042209603	-0.00019458477577559999	0.047380361870824797	0.049087136829471703	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.048505863817985301	0.048505863817985301	-6.2450045135165065e-18	0.047598728042519897	0.049318218222930303	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.077969006982732	0.077969006982732	0	0.076860524911738198	0.078923262654759699	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.077969006982732	0.077969006982732	-9.251858538542973e-19	0.076860524911738198	0.078923262654759699	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.077969006982732	0.076051609323538702	-0.0019173976591932999	0.074932945262052797	0.077040586020160298	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.077969006982732	0.076051609323538702	-0.0019173976591932999	0.074932945262052797	0.077040586020160298	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.077969006982732	0.076051609323538702	-0.0019173976591932999	0.074932945262052797	0.077040586020160298	0	30	False
128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.0294631431647467	0.0294631431647467	0	0.029261796869218201	0.029802352008656802	0	30	False
128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.0294631431647467	0.0294631431647467	4.6259292692714865e-19	0.029261796869218201	0.029802352008656802	0	30	False
128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.0294631431647467	0.027351160729777699	-0.0021119824349689	0.026992075423626201	0.0277670985450243	0	30	False
128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.0294631431647467	0.027740330281328999	-0.0017228128834175999	0.027523781273462399	0.028041460418560399	0	30	False
128	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.0294631431647467	0.027545745505553401	-0.0019173976591932999	0.027274277382546199	0.027904279481792301	0	30	False
135	additive	compositional_ridge	primary_state_pair	S	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
135	additive	compositional_ridge	primary_state_pair	M	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
135	additive	compositional_ridge	primary_state_pair	P	-0.00079123606492530001	-0.00079123606492530001	6.9388939039072284e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
135	additive	compositional_ridge	primary_state_pair	O	-0.00079123606492530001	-0.00079123606492530001	6.9388939039072284e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
135	additive	compositional_ridge	primary_state_pair	D	-0.00079123606492530001	-0.00079123606492530001	6.9388939039072284e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
135	additive	CPA_0.8.8	primary_state_pair	S	0.047630505358064901	0.047630505358064901	0	0.047077327233181997	0.048090181084516001	0	30	False
135	additive	CPA_0.8.8	primary_state_pair	M	0.047630505358064901	0.047630505358064901	-1.8503717077085946e-18	0.0470773272331819	0.048090181084516098	0	30	False
135	additive	CPA_0.8.8	primary_state_pair	P	0.047630505358064901	0.0478180089224544	0.00018750356438940001	0.047195748535367801	0.048311419671805203	0	30	False
135	additive	CPA_0.8.8	primary_state_pair	O	0.047630505358064901	0.047443001793675402	-0.00018750356438940001	0.046877647967730703	0.047896227279835203	0	30	False
135	additive	CPA_0.8.8	primary_state_pair	D	0.047630505358064901	0.047630505358064901	-3.0068540250264657e-18	0.0470773272331819	0.048090181084516098	0	30	False
135	additive	zero_effect	zero_effect_diagnostic	S	0.077016523379372398	0.077016523379372398	0	0.076372755275457005	0.077582116887114	0	30	False
135	additive	zero_effect	zero_effect_diagnostic	M	0.077016523379372398	0.077016523379372398	-2.312964634635743e-18	0.076372755275457005	0.077582116887114	0	30	False
