allocation	depth_per_gemgroup	cells_per_reference	model	pattern	scaled_squared_error
9	16	128	CPA_0.8.8	D	0.087180799088348818
9	16	128	zero_effect	S	0.10625501477008828
9	16	128	zero_effect	M	0.10625501477008828
9	16	128	zero_effect	P	0.10625501477008828
9	16	128	zero_effect	O	0.10625501477008828
9	16	128	zero_effect	D	0.10625501477008828
9	32	256	additive	S	0.026195167136201958
9	32	256	additive	M	0.026195167136201958
9	32	256	additive	P	0.034202505204869789
9	32	256	additive	O	0.034202505204869789
9	32	256	additive	D	0.034202505204869789
9	32	256	compositional_ridge	S	0.025403931071276635
9	32	256	compositional_ridge	M	0.025403931071276635
9	32	256	compositional_ridge	P	0.033411269139944452
9	32	256	compositional_ridge	O	0.033411269139944452
9	32	256	compositional_ridge	D	0.033411269139944452
9	32	256	CPA_0.8.8	S	0.072144659256423924
9	32	256	CPA_0.8.8	M	0.072144659256423924
9	32	256	CPA_0.8.8	P	0.081123081985783899
9	32	256	CPA_0.8.8	O	0.079180912664399625
9	32	256	CPA_0.8.8	D	0.080151997325091748
9	32	256	zero_effect	S	0.10326577913151645
9	32	256	zero_effect	M	0.10326577913151645
9	32	256	zero_effect	P	0.10326577913151645
9	32	256	zero_effect	O	0.10326577913151645
9	32	256	zero_effect	D	0.10326577913151645
9	64	512	additive	S	0.026195167136201958
9	64	512	additive	M	0.026195167136201958
9	64	512	additive	P	0.030227690868202386
9	64	512	additive	O	0.030227690868202386
9	64	512	additive	D	0.030227690868202386
9	64	512	compositional_ridge	S	0.025403931071276635
9	64	512	compositional_ridge	M	0.025403931071276635
9	64	512	compositional_ridge	P	0.029436454803277074
9	64	512	compositional_ridge	O	0.029436454803277074
9	64	512	compositional_ridge	D	0.029436454803277074
9	64	512	CPA_0.8.8	S	0.073588663066761609
9	64	512	CPA_0.8.8	M	0.073588663066761609
9	64	512	CPA_0.8.8	P	0.078134549674522102
9	64	512	CPA_0.8.8	O	0.077107823923002014
9	64	512	CPA_0.8.8	D	0.077621186798762079
9	64	512	zero_effect	S	0.10383969557077088
9	64	512	zero_effect	M	0.10383969557077088
9	64	512	zero_effect	P	0.10383969557077088
9	64	512	zero_effect	O	0.10383969557077088
9	64	512	zero_effect	D	0.10383969557077088
9	128	1024	additive	S	0.026195167136201958
9	128	1024	additive	M	0.026195167136201958
9	128	1024	additive	P	0.028121333256279253
9	128	1024	additive	O	0.028121333256279253
9	128	1024	additive	D	0.028121333256279253
9	128	1024	compositional_ridge	S	0.025403931071276635
9	128	1024	compositional_ridge	M	0.025403931071276635
9	128	1024	compositional_ridge	P	0.027330097191353937
9	128	1024	compositional_ridge	O	0.027330097191353937
9	128	1024	compositional_ridge	D	0.027330097191353937
9	128	1024	CPA_0.8.8	S	0.073873204716387392
9	128	1024	CPA_0.8.8	M	0.073873204716387392
9	128	1024	CPA_0.8.8	P	0.076012363018743201
9	128	1024	CPA_0.8.8	O	0.075586378654186201
9	128	1024	CPA_0.8.8	D	0.075799370836464694
9	128	1024	zero_effect	S	0.10338702104740675
9	128	1024	zero_effect	M	0.10338702104740675
9	128	1024	zero_effect	P	0.10338702104740675
9	128	1024	zero_effect	O	0.10338702104740675
9	128	1024	zero_effect	D	0.10338702104740675
9	135	1080	additive	S	0.026195167136201958
9	135	1080	additive	M	0.026195167136201958
9	135	1080	additive	P	0.028031887087204554
9	135	1080	additive	O	0.028031887087204554
9	135	1080	additive	D	0.028031887087204554
9	135	1080	compositional_ridge	S	0.025403931071276635
9	135	1080	compositional_ridge	M	0.025403931071276635
9	135	1080	compositional_ridge	P	0.027240651022279242
9	135	1080	compositional_ridge	O	0.027240651022279242
9	135	1080	compositional_ridge	D	0.027240651022279242
9	135	1080	CPA_0.8.8	S	0.073905171185018062
9	135	1080	CPA_0.8.8	M	0.073905171185018062
9	135	1080	CPA_0.8.8	P	0.07596506105338946
9	135	1080	CPA_0.8.8	O	0.075518721218651857
9	135	1080	CPA_0.8.8	D	0.075741891136020645
9	135	1080	zero_effect	S	0.10333833024755867
9	135	1080	zero_effect	M	0.10333833024755867
9	135	1080	zero_effect	P	0.10333833024755867
9	135	1080	zero_effect	O	0.10333833024755867
9	135	1080	zero_effect	D	0.10333833024755867
10	8	64	additive	S	0.026195167136201958
10	8	64	additive	M	0.026195167136201958
10	8	64	additive	P	0.058758210741841607
10	8	64	additive	O	0.058758210741841607
10	8	64	additive	D	0.058758210741841607
10	8	64	compositional_ridge	S	0.025403931071276635
10	8	64	compositional_ridge	M	0.025403931071276635
10	8	64	compositional_ridge	P	0.057966974676916271
10	8	64	compositional_ridge	O	0.057966974676916271
10	8	64	compositional_ridge	D	0.057966974676916271
10	8	64	CPA_0.8.8	S	0.077264467066406828
10	8	64	CPA_0.8.8	M	0.077264467066406828
10	8	64	CPA_0.8.8	P	0.11478244712117865
10	8	64	CPA_0.8.8	O	0.10487257422291422
10	8	64	CPA_0.8.8	D	0.10982751067204648
10	8	64	zero_effect	S	0.11962592551551268
10	8	64	zero_effect	M	0.11962592551551268
10	8	64	zero_effect	P	0.11962592551551268
10	8	64	zero_effect	O	0.11962592551551268
10	8	64	zero_effect	D	0.11962592551551268
10	16	128	additive	S	0.026195167136201958
10	16	128	additive	M	0.026195167136201958
10	16	128	additive	P	0.04174737203367377
10	16	128	additive	O	0.04174737203367377
10	16	128	additive	D	0.04174737203367377
10	16	128	compositional_ridge	S	0.025403931071276635
10	16	128	compositional_ridge	M	0.025403931071276635
10	16	128	compositional_ridge	P	0.040956135968748447
10	16	128	compositional_ridge	O	0.040956135968748447
10	16	128	compositional_ridge	D	0.040956135968748447
10	16	128	CPA_0.8.8	S	0.0744337604904904
10	16	128	CPA_0.8.8	M	0.0744337604904904
10	16	128	CPA_0.8.8	P	0.091821161820659566
10	16	128	CPA_0.8.8	O	0.088150768955264802
10	16	128	CPA_0.8.8	D	0.089985965387962177
10	16	128	zero_effect	S	0.10934629641501596
10	16	128	zero_effect	M	0.10934629641501596
10	16	128	zero_effect	P	0.10934629641501596
10	16	128	zero_effect	O	0.10934629641501596
10	16	128	zero_effect	D	0.10934629641501596
10	32	256	additive	S	0.026195167136201958
10	32	256	additive	M	0.026195167136201958
10	32	256	additive	P	0.034127724424003893
10	32	256	additive	O	0.034127724424003893
10	32	256	additive	D	0.034127724424003893
10	32	256	compositional_ridge	S	0.025403931071276635
10	32	256	compositional_ridge	M	0.025403931071276635
10	32	256	compositional_ridge	P	0.033336488359078563
10	32	256	compositional_ridge	O	0.033336488359078563
10	32	256	compositional_ridge	D	0.033336488359078563
10	32	256	CPA_0.8.8	S	0.071938546298793996
10	32	256	CPA_0.8.8	M	0.071938546298793982
10	32	256	CPA_0.8.8	P	0.080852667373809237
10	32	256	CPA_0.8.8	O	0.078889539799382583
10	32	256	CPA_0.8.8	D	0.079871103586595896
10	32	256	zero_effect	S	0.10305565682423472
10	32	256	zero_effect	M	0.10305565682423472
10	32	256	zero_effect	P	0.10305565682423472
10	32	256	zero_effect	O	0.10305565682423472
10	32	256	zero_effect	D	0.10305565682423472
10	64	512	additive	S	0.026195167136201958
10	64	512	additive	M	0.026195167136201958
10	64	512	additive	P	0.030359837072232224
10	64	512	additive	O	0.030359837072232224
10	64	512	additive	D	0.030359837072232224
10	64	512	compositional_ridge	S	0.025403931071276635
10	64	512	compositional_ridge	M	0.025403931071276635
10	64	512	compositional_ridge	P	0.029568601007306898
10	64	512	compositional_ridge	O	0.029568601007306898
10	64	512	compositional_ridge	D	0.029568601007306898
10	64	512	CPA_0.8.8	S	0.073036506907230986
10	64	512	CPA_0.8.8	M	0.073036506907231
10	64	512	CPA_0.8.8	P	0.077726629738788799
10	64	512	CPA_0.8.8	O	0.076675723947733782
10	64	512	CPA_0.8.8	D	0.077201176843261318
10	64	512	zero_effect	S	0.1026267051272904
10	64	512	zero_effect	M	0.1026267051272904
10	64	512	zero_effect	P	0.1026267051272904
10	64	512	zero_effect	O	0.1026267051272904
10	64	512	zero_effect	D	0.1026267051272904
10	128	1024	additive	S	0.026195167136201958
10	128	1024	additive	M	0.026195167136201958
10	128	1024	additive	P	0.028251648548668622
10	128	1024	additive	O	0.028251648548668622
10	128	1024	additive	D	0.028251648548668622
10	128	1024	compositional_ridge	S	0.025403931071276635
10	128	1024	compositional_ridge	M	0.025403931071276635
10	128	1024	compositional_ridge	P	0.027460412483743306
10	128	1024	compositional_ridge	O	0.027460412483743306
10	128	1024	compositional_ridge	D	0.027460412483743306
10	128	1024	CPA_0.8.8	S	0.073588459346125096
10	128	1024	CPA_0.8.8	M	0.073588459346125096
10	128	1024	CPA_0.8.8	P	0.075894444649507953
10	128	1024	CPA_0.8.8	O	0.07539543686767558
10	128	1024	CPA_0.8.8	D	0.07564494075859178
10	128	1024	zero_effect	S	0.10291921814113804
10	128	1024	zero_effect	M	0.10291921814113802
10	128	1024	zero_effect	P	0.10291921814113802
10	128	1024	zero_effect	O	0.10291921814113802
10	128	1024	zero_effect	D	0.10291921814113802
10	135	1080	additive	S	0.026195167136201958
10	135	1080	additive	M	0.026195167136201958
10	135	1080	additive	P	0.028087839396381205
10	135	1080	additive	O	0.028087839396381205
10	135	1080	additive	D	0.028087839396381205
10	135	1080	compositional_ridge	S	0.025403931071276635
10	135	1080	compositional_ridge	M	0.025403931071276635
10	135	1080	compositional_ridge	P	0.027296603331455893
10	135	1080	compositional_ridge	O	0.027296603331455893
10	135	1080	compositional_ridge	D	0.027296603331455893
10	135	1080	CPA_0.8.8	S	0.073807812967055686
10	135	1080	CPA_0.8.8	M	0.073807812967055686
10	135	1080	CPA_0.8.8	P	0.07590068364567526
10	135	1080	CPA_0.8.8	O	0.075500286808794656
10	135	1080	CPA_0.8.8	D	0.075700485227234937
10	135	1080	zero_effect	S	0.10311944963864429
10	135	1080	zero_effect	M	0.10311944963864429
10	135	1080	zero_effect	P	0.10311944963864429
10	135	1080	zero_effect	O	0.10311944963864429
10	135	1080	zero_effect	D	0.10311944963864429
11	8	64	additive	S	0.026195167136201958
11	8	64	additive	M	0.026195167136201958
11	8	64	additive	P	0.060224544190420663
11	8	64	additive	O	0.060224544190420663
11	8	64	additive	D	0.060224544190420663
11	8	64	compositional_ridge	S	0.025403931071276635
11	8	64	compositional_ridge	M	0.025403931071276635
11	8	64	compositional_ridge	P	0.05943330812549532
11	8	64	compositional_ridge	O	0.05943330812549532
11	8	64	compositional_ridge	D	0.05943330812549532
11	8	64	CPA_0.8.8	S	0.079118026403762864
11	8	64	CPA_0.8.8	M	0.079118026403762864
11	8	64	CPA_0.8.8	P	0.11945677124743082
11	8	64	CPA_0.8.8	O	0.10683803566853228
11	8	64	CPA_0.8.8	D	0.11314740345798152
11	8	64	zero_effect	S	0.12266157056410967
11	8	64	zero_effect	M	0.12266157056410966
11	8	64	zero_effect	P	0.12266157056410966
11	8	64	zero_effect	O	0.12266157056410966
11	8	64	zero_effect	D	0.12266157056410966
11	16	128	additive	S	0.026195167136201958
11	16	128	additive	M	0.026195167136201958
11	16	128	additive	P	0.042377497241132607
11	16	128	additive	O	0.042377497241132607
11	16	128	additive	D	0.042377497241132607
11	16	128	compositional_ridge	S	0.025403931071276635
11	16	128	compositional_ridge	M	0.025403931071276635
11	16	128	compositional_ridge	P	0.04158626117620727
11	16	128	compositional_ridge	O	0.04158626117620727
11	16	128	compositional_ridge	D	0.04158626117620727
11	16	128	CPA_0.8.8	S	0.074761037366616059
11	16	128	CPA_0.8.8	M	0.074761037366616059
11	16	128	CPA_0.8.8	P	0.093458707915642356
11	16	128	CPA_0.8.8	O	0.088428027027451089
11	16	128	CPA_0.8.8	D	0.090943367471546716
11	16	128	zero_effect	S	0.1109840338966087
11	16	128	zero_effect	M	0.1109840338966087
11	16	128	zero_effect	P	0.1109840338966087
11	16	128	zero_effect	O	0.1109840338966087
11	16	128	zero_effect	D	0.1109840338966087
11	32	256	additive	S	0.026195167136201958
11	32	256	additive	M	0.026195167136201958
11	32	256	additive	P	0.034073199272357378
11	32	256	additive	O	0.034073199272357378
11	32	256	additive	D	0.034073199272357378
11	32	256	compositional_ridge	S	0.025403931071276635
11	32	256	compositional_ridge	M	0.025403931071276635
11	32	256	compositional_ridge	P	0.033281963207432069
11	32	256	compositional_ridge	O	0.033281963207432069
11	32	256	compositional_ridge	D	0.033281963207432069
11	32	256	CPA_0.8.8	S	0.073678570903772417
11	32	256	CPA_0.8.8	M	0.073678570903772417
11	32	256	CPA_0.8.8	P	0.08267261704372536
11	32	256	CPA_0.8.8	O	0.080440589036130369
11	32	256	CPA_0.8.8	D	0.081556603039927844
11	32	256	zero_effect	S	0.10586125053788357
11	32	256	zero_effect	M	0.10586125053788357
11	32	256	zero_effect	P	0.10586125053788357
11	32	256	zero_effect	O	0.10586125053788357
11	32	256	zero_effect	D	0.10586125053788357
11	64	512	additive	S	0.026195167136201958
11	64	512	additive	M	0.026195167136201958
11	64	512	additive	P	0.030171716664457063
11	64	512	additive	O	0.030171716664457063
11	64	512	additive	D	0.030171716664457063
11	64	512	compositional_ridge	S	0.025403931071276635
11	64	512	compositional_ridge	M	0.025403931071276635
11	64	512	compositional_ridge	P	0.029380480599531741
11	64	512	compositional_ridge	O	0.029380480599531741
11	64	512	compositional_ridge	D	0.029380480599531741
11	64	512	CPA_0.8.8	S	0.073350569906536878
11	64	512	CPA_0.8.8	M	0.073350569906536878
11	64	512	CPA_0.8.8	P	0.077885049173752663
11	64	512	CPA_0.8.8	O	0.076769189695831297
11	64	512	CPA_0.8.8	D	0.077327119434791994
11	64	512	zero_effect	S	0.10355672633143581
11	64	512	zero_effect	M	0.10355672633143581
11	64	512	zero_effect	P	0.10355672633143581
11	64	512	zero_effect	O	0.10355672633143581
11	64	512	zero_effect	D	0.10355672633143581
11	128	1024	additive	S	0.026195167136201958
11	128	1024	additive	M	0.026195167136201958
11	128	1024	additive	P	0.028211872300465887
11	128	1024	additive	O	0.028211872300465887
11	128	1024	additive	D	0.028211872300465887
11	128	1024	compositional_ridge	S	0.025403931071276635
11	128	1024	compositional_ridge	M	0.025403931071276635
11	128	1024	compositional_ridge	P	0.027420636235540558
11	128	1024	compositional_ridge	O	0.027420636235540558
11	128	1024	compositional_ridge	D	0.027420636235540558
11	128	1024	CPA_0.8.8	S	0.073654804342875135
11	128	1024	CPA_0.8.8	M	0.073654804342875135
11	128	1024	CPA_0.8.8	P	0.075975424618796736
11	128	1024	CPA_0.8.8	O	0.07536759439548138
11	128	1024	CPA_0.8.8	D	0.075671509507139079
11	128	1024	zero_effect	S	0.10303880143037947
11	128	1024	zero_effect	M	0.10303880143037945
11	128	1024	zero_effect	P	0.10303880143037945
11	128	1024	zero_effect	O	0.10303880143037945
11	128	1024	zero_effect	D	0.10303880143037945
11	135	1080	additive	S	0.026195167136201958
11	135	1080	additive	M	0.026195167136201958
11	135	1080	additive	P	0.028129103589698098
11	135	1080	additive	O	0.028129103589698098
11	135	1080	additive	D	0.028129103589698098
11	135	1080	compositional_ridge	S	0.025403931071276635
11	135	1080	compositional_ridge	M	0.025403931071276635
11	135	1080	compositional_ridge	P	0.027337867524772786
11	135	1080	compositional_ridge	O	0.027337867524772786
11	135	1080	compositional_ridge	D	0.027337867524772786
11	135	1080	CPA_0.8.8	S	0.073591492056012023
11	135	1080	CPA_0.8.8	M	0.073591492056012023
11	135	1080	CPA_0.8.8	P	0.075829050557832178
11	135	1080	CPA_0.8.8	O	0.075221806461184232
11	135	1080	CPA_0.8.8	D	0.075525428509508205
11	135	1080	zero_effect	S	0.10288466393047567
11	135	1080	zero_effect	M	0.10288466393047567
11	135	1080	zero_effect	P	0.10288466393047567
11	135	1080	zero_effect	O	0.10288466393047567
11	135	1080	zero_effect	D	0.10288466393047567
12	8	64	additive	S	0.026195167136201958
12	8	64	additive	M	0.026195167136201958
12	8	64	additive	P	0.056287315124679681
12	8	64	additive	O	0.056287315124679681
12	8	64	additive	D	0.056287315124679681
12	8	64	compositional_ridge	S	0.025403931071276635
12	8	64	compositional_ridge	M	0.025403931071276635
12	8	64	compositional_ridge	P	0.055496079059754358
12	8	64	compositional_ridge	O	0.055496079059754358
12	8	64	compositional_ridge	D	0.055496079059754358
12	8	64	CPA_0.8.8	S	0.073164136540438157
12	8	64	CPA_0.8.8	M	0.073164136540438157
12	8	64	CPA_0.8.8	P	0.1058405776580203
12	8	64	CPA_0.8.8	O	0.10067199139981152
12	8	64	CPA_0.8.8	D	0.10325628452891589
12	8	64	zero_effect	S	0.11581910483069598
12	8	64	zero_effect	M	0.11581910483069598
12	8	64	zero_effect	P	0.11581910483069598
12	8	64	zero_effect	O	0.11581910483069598
12	8	64	zero_effect	D	0.11581910483069598
12	16	128	additive	S	0.026195167136201958
12	16	128	additive	M	0.026195167136201958
12	16	128	additive	P	0.041281937297996917
12	16	128	additive	O	0.041281937297996917
12	16	128	additive	D	0.041281937297996917
12	16	128	compositional_ridge	S	0.025403931071276635
12	16	128	compositional_ridge	M	0.025403931071276635
12	16	128	compositional_ridge	P	0.040490701233071594
12	16	128	compositional_ridge	O	0.040490701233071594
12	16	128	compositional_ridge	D	0.040490701233071594
12	16	128	CPA_0.8.8	S	0.076994094562878618
12	16	128	CPA_0.8.8	M	0.076994094562878618
12	16	128	CPA_0.8.8	P	0.093130819451482369
12	16	128	CPA_0.8.8	O	0.091030909997864798
12	16	128	CPA_0.8.8	D	0.092080864724673583
12	16	128	zero_effect	S	0.11283582058734655
12	16	128	zero_effect	M	0.11283582058734655
12	16	128	zero_effect	P	0.11283582058734655
12	16	128	zero_effect	O	0.11283582058734655
12	16	128	zero_effect	D	0.11283582058734655
12	32	256	additive	S	0.026195167136201958
12	32	256	additive	M	0.026195167136201958
12	32	256	additive	P	0.033685402486223023
12	32	256	additive	O	0.033685402486223023
12	32	256	additive	D	0.033685402486223023
12	32	256	compositional_ridge	S	0.025403931071276635
12	32	256	compositional_ridge	M	0.025403931071276635
12	32	256	compositional_ridge	P	0.032894166421297694
12	32	256	compositional_ridge	O	0.032894166421297694
12	32	256	compositional_ridge	D	0.032894166421297694
12	32	256	CPA_0.8.8	S	0.072920112964457037
12	32	256	CPA_0.8.8	M	0.072920112964457051
12	32	256	CPA_0.8.8	P	0.080725699145445889
12	32	256	CPA_0.8.8	O	0.08009499748351033
12	32	256	CPA_0.8.8	D	0.080410348314478103
12	32	256	zero_effect	S	0.10480265906572689
12	32	256	zero_effect	M	0.10480265906572689
12	32	256	zero_effect	P	0.10480265906572689
12	32	256	zero_effect	O	0.10480265906572689
12	32	256	zero_effect	D	0.10480265906572689
12	64	512	additive	S	0.026195167136201958
12	64	512	additive	M	0.026195167136201958
12	64	512	additive	P	0.030180136929071313
12	64	512	additive	O	0.030180136929071313
12	64	512	additive	D	0.030180136929071313
12	64	512	compositional_ridge	S	0.025403931071276635
12	64	512	compositional_ridge	M	0.025403931071276635
12	64	512	compositional_ridge	P	0.02938890086414599
12	64	512	compositional_ridge	O	0.02938890086414599
12	64	512	compositional_ridge	D	0.02938890086414599
12	64	512	CPA_0.8.8	S	0.07358577305961482
12	64	512	CPA_0.8.8	M	0.07358577305961482
12	64	512	CPA_0.8.8	P	0.078073502665717817
12	64	512	CPA_0.8.8	O	0.07706798303925054
12	64	512	CPA_0.8.8	D	0.077570742852484179
12	64	512	zero_effect	S	0.10396908565662047
12	64	512	zero_effect	M	0.10396908565662047
12	64	512	zero_effect	P	0.10396908565662047
12	64	512	zero_effect	O	0.10396908565662047
12	64	512	zero_effect	D	0.10396908565662047
12	128	1024	additive	S	0.026195167136201958
12	128	1024	additive	M	0.026195167136201958
12	128	1024	additive	P	0.028354154751627329
12	128	1024	additive	O	0.028354154751627329
12	128	1024	additive	D	0.028354154751627329
12	128	1024	compositional_ridge	S	0.025403931071276635
12	128	1024	compositional_ridge	M	0.025403931071276635
12	128	1024	compositional_ridge	P	0.027562918686702024
12	128	1024	compositional_ridge	O	0.027562918686702024
12	128	1024	compositional_ridge	D	0.027562918686702024
12	128	1024	CPA_0.8.8	S	0.073685403135428512
12	128	1024	CPA_0.8.8	M	0.073685403135428512
12	128	1024	CPA_0.8.8	P	0.076221546819808403
12	128	1024	CPA_0.8.8	O	0.075467234681899323
12	128	1024	CPA_0.8.8	D	0.075844390750853849
12	128	1024	zero_effect	S	0.10321362224343469
12	128	1024	zero_effect	M	0.10321362224343469
12	128	1024	zero_effect	P	0.10321362224343469
12	128	1024	zero_effect	O	0.10321362224343469
12	128	1024	zero_effect	D	0.10321362224343469
12	135	1080	additive	S	0.026195167136201958
12	135	1080	additive	M	0.026195167136201958
12	135	1080	additive	P	0.028199469232285425
12	135	1080	additive	O	0.028199469232285425
12	135	1080	additive	D	0.028199469232285425
12	135	1080	compositional_ridge	S	0.025403931071276635
12	135	1080	compositional_ridge	M	0.025403931071276635
12	135	1080	compositional_ridge	P	0.027408233167360106
12	135	1080	compositional_ridge	O	0.027408233167360106
12	135	1080	compositional_ridge	D	0.027408233167360106
12	135	1080	CPA_0.8.8	S	0.073873166627172027
12	135	1080	CPA_0.8.8	M	0.073873166627172027
12	135	1080	CPA_0.8.8	P	0.076223677451767738
12	135	1080	CPA_0.8.8	O	0.07553125999474318
12	135	1080	CPA_0.8.8	D	0.075877468723255501
12	135	1080	zero_effect	S	0.10341732533235259
12	135	1080	zero_effect	M	0.10341732533235259
12	135	1080	zero_effect	P	0.10341732533235259
12	135	1080	zero_effect	O	0.10341732533235259
12	135	1080	zero_effect	D	0.10341732533235259
13	8	64	additive	S	0.026195167136201958
13	8	64	additive	M	0.026195167136201958
13	8	64	additive	P	0.057074643819540596
13	8	64	additive	O	0.057074643819540596
13	8	64	additive	D	0.057074643819540596
13	8	64	compositional_ridge	S	0.025403931071276635
13	8	64	compositional_ridge	M	0.025403931071276635
13	8	64	compositional_ridge	P	0.05628340775461526
13	8	64	compositional_ridge	O	0.05628340775461526
13	8	64	compositional_ridge	D	0.05628340775461526
13	8	64	CPA_0.8.8	S	0.071248386988773976
13	8	64	CPA_0.8.8	M	0.071248386988773976
13	8	64	CPA_0.8.8	P	0.10502431240741358
13	8	64	CPA_0.8.8	O	0.099231414936811646
13	8	64	CPA_0.8.8	D	0.10212786367211259
13	8	64	zero_effect	S	0.11271866020067003
13	8	64	zero_effect	M	0.11271866020067003
13	8	64	zero_effect	P	0.11271866020067003
13	8	64	zero_effect	O	0.11271866020067003
13	8	64	zero_effect	D	0.11271866020067003
13	16	128	additive	S	0.026195167136201958
13	16	128	additive	M	0.026195167136201958
13	16	128	additive	P	0.042703787866181134
13	16	128	additive	O	0.042703787866181134
13	16	128	additive	D	0.042703787866181134
13	16	128	compositional_ridge	S	0.025403931071276635
13	16	128	compositional_ridge	M	0.025403931071276635
13	16	128	compositional_ridge	P	0.041912551801255804
13	16	128	compositional_ridge	O	0.041912551801255804
13	16	128	compositional_ridge	D	0.041912551801255804
13	16	128	CPA_0.8.8	S	0.071495140796040524
13	16	128	CPA_0.8.8	M	0.071495140796040524
13	16	128	CPA_0.8.8	P	0.090261345562659329
13	16	128	CPA_0.8.8	O	0.085746177489380057
13	16	128	CPA_0.8.8	D	0.0880037615260197
13	16	128	zero_effect	S	0.10665788312161893
13	16	128	zero_effect	M	0.10665788312161893
13	16	128	zero_effect	P	0.10665788312161893
13	16	128	zero_effect	O	0.10665788312161893
13	16	128	zero_effect	D	0.10665788312161893
13	32	256	additive	S	0.026195167136201958
13	32	256	additive	M	0.026195167136201958
13	32	256	additive	P	0.034467800282542704
13	32	256	additive	O	0.034467800282542704
13	32	256	additive	D	0.034467800282542704
13	32	256	compositional_ridge	S	0.025403931071276635
13	32	256	compositional_ridge	M	0.025403931071276635
13	32	256	compositional_ridge	P	0.033676564217617361
13	32	256	compositional_ridge	O	0.033676564217617361
13	32	256	compositional_ridge	D	0.033676564217617361
13	32	256	CPA_0.8.8	S	0.072323503666950145
13	32	256	CPA_0.8.8	M	0.072323503666950117
13	32	256	CPA_0.8.8	P	0.081675424689138992
13	32	256	CPA_0.8.8	O	0.079516848937442708
13	32	256	CPA_0.8.8	D	0.080596136813290836
13	32	256	zero_effect	S	0.10419173709550643
13	32	256	zero_effect	M	0.10419173709550643
13	32	256	zero_effect	P	0.10419173709550643
13	32	256	zero_effect	O	0.10419173709550643
13	32	256	zero_effect	D	0.10419173709550643
13	64	512	additive	S	0.026195167136201958
13	64	512	additive	M	0.026195167136201958
13	64	512	additive	P	0.030033309337977022
13	64	512	additive	O	0.030033309337977022
13	64	512	additive	D	0.030033309337977022
13	64	512	compositional_ridge	S	0.025403931071276635
13	64	512	compositional_ridge	M	0.025403931071276635
13	64	512	compositional_ridge	P	0.029242073273051693
13	64	512	compositional_ridge	O	0.029242073273051693
13	64	512	compositional_ridge	D	0.029242073273051693
13	64	512	CPA_0.8.8	S	0.072713401761258456
13	64	512	CPA_0.8.8	M	0.072713401761258456
13	64	512	CPA_0.8.8	P	0.076941660898034087
13	64	512	CPA_0.8.8	O	0.076161427028032941
13	64	512	CPA_0.8.8	D	0.076551543963033569
13	64	512	zero_effect	S	0.10254972684236656
13	64	512	zero_effect	M	0.10254972684236656
13	64	512	zero_effect	P	0.10254972684236656
13	64	512	zero_effect	O	0.10254972684236656
13	64	512	zero_effect	D	0.10254972684236656
13	128	1024	additive	S	0.026195167136201958
13	128	1024	additive	M	0.026195167136201958
13	128	1024	additive	P	0.028083641491382663
13	128	1024	additive	O	0.028083641491382663
13	128	1024	additive	D	0.028083641491382663
13	128	1024	compositional_ridge	S	0.025403931071276635
13	128	1024	compositional_ridge	M	0.025403931071276635
13	128	1024	compositional_ridge	P	0.02729240542645734
13	128	1024	compositional_ridge	O	0.02729240542645734
13	128	1024	compositional_ridge	D	0.02729240542645734
13	128	1024	CPA_0.8.8	S	0.073855513811358089
13	128	1024	CPA_0.8.8	M	0.073855513811358089
13	128	1024	CPA_0.8.8	P	0.075900571475855896
13	128	1024	CPA_0.8.8	O	0.075587404857221777
13	128	1024	CPA_0.8.8	D	0.075743988166538823
13	128	1024	zero_effect	S	0.10339580436552509
13	128	1024	zero_effect	M	0.10339580436552509
13	128	1024	zero_effect	P	0.10339580436552509
13	128	1024	zero_effect	O	0.10339580436552509
13	128	1024	zero_effect	D	0.10339580436552509
13	135	1080	additive	S	0.026195167136201958
13	135	1080	additive	M	0.026195167136201958
13	135	1080	additive	P	0.028013351243266836
13	135	1080	additive	O	0.028013351243266836
13	135	1080	additive	D	0.028013351243266836
13	135	1080	compositional_ridge	S	0.025403931071276635
13	135	1080	compositional_ridge	M	0.025403931071276635
13	135	1080	compositional_ridge	P	0.027222115178341517
13	135	1080	compositional_ridge	O	0.027222115178341517
13	135	1080	compositional_ridge	D	0.027222115178341517
13	135	1080	CPA_0.8.8	S	0.073778101534976395
13	135	1080	CPA_0.8.8	M	0.073778101534976395
13	135	1080	CPA_0.8.8	P	0.075766398908742427
13	135	1080	CPA_0.8.8	O	0.075426172375340175
13	135	1080	CPA_0.8.8	D	0.075596285642041294
13	135	1080	zero_effect	S	0.10319537433828894
13	135	1080	zero_effect	M	0.10319537433828894
13	135	1080	zero_effect	P	0.10319537433828894
13	135	1080	zero_effect	O	0.10319537433828894
13	135	1080	zero_effect	D	0.10319537433828894
14	8	64	additive	S	0.026195167136201958
14	8	64	additive	M	0.026195167136201958
14	8	64	additive	P	0.055525144117720845
14	8	64	additive	O	0.055525144117720845
14	8	64	additive	D	0.055525144117720845
14	8	64	compositional_ridge	S	0.025403931071276635
14	8	64	compositional_ridge	M	0.025403931071276635
14	8	64	compositional_ridge	P	0.054733908052795502
14	8	64	compositional_ridge	O	0.054733908052795502
14	8	64	compositional_ridge	D	0.054733908052795502
14	8	64	CPA_0.8.8	S	0.076181953413367656
14	8	64	CPA_0.8.8	M	0.076181953413367656
14	8	64	CPA_0.8.8	P	0.10910388490428623
