condition	depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	crossing_allocation_count	n_allocations	strict_crossing_after_allocation_mean
BAK1+KLF1	8	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.016479802749394298	0.0131925249600073	-0.0032872777893868999	0	30	False
BAK1+KLF1	8	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.016479802749394298	0.016479802749394298	-4.5102810375396986e-18	0	30	False
BAK1+KLF1	16	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.015444636090461801	0.015444636090461801	0	0	30	False
BAK1+KLF1	16	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.015444636090461801	0.015444636090461801	-3.9320398788807634e-18	0	30	False
BAK1+KLF1	16	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.015444636090461801	0.0170673143743117	0.0016226782838499	0	30	False
BAK1+KLF1	16	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.015444636090461801	0.013821957806611799	-0.0016226782838499	0	30	False
BAK1+KLF1	16	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.015444636090461801	0.015444636090461801	-2.4286128663675298e-18	0	30	False
BAK1+KLF1	32	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.015336427343401	0.015336427343401	0	0	30	False
BAK1+KLF1	32	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.015336427343401	0.015336427343401	-3.23815048849004e-18	0	30	False
BAK1+KLF1	32	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.015336427343401	0.0161673847479861	0.00083095740458499995	0	30	False
BAK1+KLF1	32	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.015336427343401	0.0145054699388159	-0.00083095740458499995	0	30	False
BAK1+KLF1	32	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.015336427343401	0.015336427343401	-2.1394922870380622e-18	0	30	False
BAK1+KLF1	64	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.015274147209324299	0.015274147209324299	0	0	30	False
BAK1+KLF1	64	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.015274147209324299	0.015274147209324299	-3.0068540250264657e-18	0	30	False
BAK1+KLF1	64	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.015274147209324299	0.015665658465704599	0.00039151125638030001	0	30	False
BAK1+KLF1	64	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.015274147209324299	0.014882635952944	-0.00039151125638030001	0	30	False
BAK1+KLF1	64	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.015274147209324299	0.015274147209324299	-2.3707887505016364e-18	0	30	False
BAK1+KLF1	128	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.0151455314193984	0.0151455314193984	0	0	30	False
BAK1+KLF1	128	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.0151455314193984	0.0151455314193984	-3.7007434154171892e-18	0	30	False
BAK1+KLF1	128	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.0151455314193984	0.0153408383467752	0.0001953069273767	0	30	False
BAK1+KLF1	128	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.0151455314193984	0.0149502244920216	-0.0001953069273767	0	30	False
BAK1+KLF1	128	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.0151455314193984	0.0151455314193984	-3.0646781408923591e-18	0	30	False
BAK1+KLF1	135	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.0151844624803847	0.0151844624803847	0	0	30	False
BAK1+KLF1	135	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.0151844624803847	0.0151844624803847	-3.8163916471489759e-18	0	30	False
BAK1+KLF1	135	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.0151844624803847	0.015372533643808301	0.00018807116342360001	0	30	False
BAK1+KLF1	135	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.0151844624803847	0.014996391316961099	-0.00018807116342360001	0	30	False
BAK1+KLF1	135	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.0151844624803847	0.0151844624803847	-2.1973164029039559e-18	0	30	False
BAK1+KLF1	8	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.041110574135497499	0.041110574135497499	0	0	30	False
BAK1+KLF1	8	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.041110574135497499	0.041110574135497499	-1.1564823173178713e-18	0	30	False
BAK1+KLF1	8	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.041110574135497499	0.010339477553952699	-0.030771096581544699	0	30	False
BAK1+KLF1	8	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.041110574135497499	0.010339477553952699	-0.030771096581544699	0	30	False
BAK1+KLF1	8	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.041110574135497499	0.010339477553952699	-0.030771096581544699	0	30	False
BAK1+KLF1	16	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.033195293552939403	0.033195293552939403	0	0	30	False
BAK1+KLF1	16	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.033195293552939403	0.033195293552939403	0	0	30	False
BAK1+KLF1	16	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.033195293552939403	0.017854470856821798	-0.0153408226961176	0	30	False
BAK1+KLF1	16	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.033195293552939403	0.017854470856821798	-0.0153408226961176	0	30	False
BAK1+KLF1	16	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.033195293552939403	0.017854470856821798	-0.0153408226961176	0	30	False
BAK1+KLF1	32	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.029736632180274902	0.029736632180274902	0	0	30	False
BAK1+KLF1	32	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.029736632180274902	0.029736632180274902	-3.4694469519536142e-18	0	30	False
BAK1+KLF1	32	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.029736632180274902	0.022002621617290299	-0.0077340105629844997	0	30	False
BAK1+KLF1	32	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.029736632180274902	0.022002621617290299	-0.0077340105629844997	0	30	False
BAK1+KLF1	32	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.029736632180274902	0.022002621617290299	-0.0077340105629844997	0	30	False
BAK1+KLF1	64	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.027918756344014199	0.027918756344014199	0	0	30	False
BAK1+KLF1	64	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.027918756344014199	0.027918756344014199	-3.23815048849004e-18	0	30	False
BAK1+KLF1	64	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.027918756344014199	0.024079760759611501	-0.0038389955844026998	0	30	False
BAK1+KLF1	64	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.027918756344014199	0.024079760759611501	-0.0038389955844026998	0	30	False
BAK1+KLF1	64	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.027918756344014199	0.024079760759611501	-0.0038389955844026998	0	30	False
BAK1+KLF1	128	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.0269163285887054	0.0269163285887054	0	0	30	False
BAK1+KLF1	128	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.0269163285887054	0.0269163285887054	-3.0068540250264657e-18	0	30	False
BAK1+KLF1	128	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.0269163285887054	0.024998930929512098	-0.0019173976591932999	0	30	False
BAK1+KLF1	128	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.0269163285887054	0.024998930929512098	-0.0019173976591932999	0	30	False
BAK1+KLF1	128	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.0269163285887054	0.024998930929512098	-0.0019173976591932999	0	30	False
BAK1+KLF1	135	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.0268915628100913	0.0268915628100913	0	0	30	False
BAK1+KLF1	135	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.0268915628100913	0.0268915628100913	-3.4694469519536142e-18	0	30	False
BAK1+KLF1	135	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.0268915628100913	0.025070068087851699	-0.0018214947222395001	0	30	False
