dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
parse	common128	scGen	raw_state	32	43	1	722	0.05204488512813267
parse	common128	scGen	raw_state	32	43	2	722	0.05286798579569536
parse	common128	scGen	raw_state	32	43	3	722	0.05253172418371083
parse	common128	scGen	raw_state	32	43	4	722	0.055788535642778254
parse	common128	scGen	raw_state	32	43	5	722	0.057460820091058386
parse	common128	scGen	raw_state	32	43	6	722	0.05651749649210211
parse	common128	scGen	raw_state	32	43	7	722	0.052445441325439206
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	0	722	0.05037696988519584
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	1	722	0.04649644920792785
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	2	722	0.046967968952616235
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	3	722	0.04685165348177262
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	4	722	0.049572632268247686
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	5	722	0.051335311467509435
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	6	722	0.05028835191003078
parse	common128	scGen	raw_state	40	mean_of_squared_seed_displacements	7	722	0.04680257591740327
parse	common128	scGen	raw_state	40	17	0	722	0.04975522919734728
parse	common128	scGen	raw_state	40	17	1	722	0.04616951523842767
parse	common128	scGen	raw_state	40	17	2	722	0.0463718268502902
parse	common128	scGen	raw_state	40	17	3	722	0.04640272951740186
parse	common128	scGen	raw_state	40	17	4	722	0.049187717757064306
parse	common128	scGen	raw_state	40	17	5	722	0.0510159969644452
parse	common128	scGen	raw_state	40	17	6	722	0.04980317648541375
parse	common128	scGen	raw_state	40	17	7	722	0.04657795847937316
parse	common128	scGen	raw_state	40	29	0	722	0.050743892785162226
parse	common128	scGen	raw_state	40	29	1	722	0.04677213897327982
parse	common128	scGen	raw_state	40	29	2	722	0.047310643168629325
parse	common128	scGen	raw_state	40	29	3	722	0.04701869717171748
parse	common128	scGen	raw_state	40	29	4	722	0.049791294555345825
parse	common128	scGen	raw_state	40	29	5	722	0.051532177801444465
parse	common128	scGen	raw_state	40	29	6	722	0.05052750906755725
parse	common128	scGen	raw_state	40	29	7	722	0.04697876404993798
parse	common128	scGen	raw_state	40	43	0	722	0.05062599921946419
parse	common128	scGen	raw_state	40	43	1	722	0.04654570061078713
parse	common128	scGen	raw_state	40	43	2	722	0.04721574991609383
parse	common128	scGen	raw_state	40	43	3	722	0.04713025685838607
parse	common128	scGen	raw_state	40	43	4	722	0.04973663658072288
parse	common128	scGen	raw_state	40	43	5	722	0.051456246609742684
parse	common128	scGen	raw_state	40	43	6	722	0.050530876232972026
parse	common128	scGen	raw_state	40	43	7	722	0.046850110456080396
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	0	722	0.04591055624645214
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	1	722	0.04239706000002901
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	2	722	0.04287598788056428
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	3	722	0.04277109350808097
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	4	722	0.045275275934021225
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	5	722	0.04689617936245372
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	6	722	0.04599744722338499
parse	common128	scGen	raw_state	48	mean_of_squared_seed_displacements	7	722	0.04275206954498004
parse	common128	scGen	raw_state	48	17	0	722	0.045344996522445814
parse	common128	scGen	raw_state	48	17	1	722	0.042102473053992
parse	common128	scGen	raw_state	48	17	2	722	0.04232422774021332
parse	common128	scGen	raw_state	48	17	3	722	0.0423676733672927
parse	common128	scGen	raw_state	48	17	4	722	0.04491080279634834
parse	common128	scGen	raw_state	48	17	5	722	0.0466027825118248
parse	common128	scGen	raw_state	48	17	6	722	0.04555570649948069
parse	common128	scGen	raw_state	48	17	7	722	0.04254941519991715
parse	common128	scGen	raw_state	48	29	0	722	0.046239682823771104
parse	common128	scGen	raw_state	48	29	1	722	0.04264667129529368
parse	common128	scGen	raw_state	48	29	2	722	0.04320717927087316
parse	common128	scGen	raw_state	48	29	3	722	0.042918236000852185
parse	common128	scGen	raw_state	48	29	4	722	0.04548426442258639
parse	common128	scGen	raw_state	48	29	5	722	0.047077225956335185
parse	common128	scGen	raw_state	48	29	6	722	0.04621354166193558
parse	common128	scGen	raw_state	48	29	7	722	0.04290754651517721
parse	common128	scGen	raw_state	48	43	0	722	0.04614174408615648
parse	common128	scGen	raw_state	48	43	1	722	0.042440255419910304
parse	common128	scGen	raw_state	48	43	2	722	0.04309118721794592
parse	common128	scGen	raw_state	48	43	3	722	0.04302446503616932
parse	common128	scGen	raw_state	48	43	4	722	0.04542855175799726
parse	common128	scGen	raw_state	48	43	5	722	0.047007131105801514
parse	common128	scGen	raw_state	48	43	6	722	0.04621992671562762
parse	common128	scGen	raw_state	48	43	7	722	0.04279845872609689
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	0	722	0.2983683263501187
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	1	722	0.31459674113516883
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	2	722	0.3002778361508858
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	3	722	0.29985357924071293
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	4	722	0.31194213361906264
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	5	722	0.3109538131651693
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	6	722	0.303294008686944
parse	common128	scGen	input_centered_effect	16	mean_of_squared_seed_displacements	7	722	0.31152401708374
parse	common128	scGen	input_centered_effect	16	17	0	722	0.2984278142116449
parse	common128	scGen	input_centered_effect	16	17	1	722	0.314616144621822
parse	common128	scGen	input_centered_effect	16	17	2	722	0.300335371459315
parse	common128	scGen	input_centered_effect	16	17	3	722	0.29987791421471316
parse	common128	scGen	input_centered_effect	16	17	4	722	0.3119632026725693
parse	common128	scGen	input_centered_effect	16	17	5	722	0.3109806560643287
parse	common128	scGen	input_centered_effect	16	17	6	722	0.3033270331300332
parse	common128	scGen	input_centered_effect	16	17	7	722	0.31153279421229174
parse	common128	scGen	input_centered_effect	16	29	0	722	0.298320834672775
parse	common128	scGen	input_centered_effect	16	29	1	722	0.3145646598779245
parse	common128	scGen	input_centered_effect	16	29	2	722	0.3002271141126242
parse	common128	scGen	input_centered_effect	16	29	3	722	0.2998369636797401
parse	common128	scGen	input_centered_effect	16	29	4	722	0.3119144946294881
parse	common128	scGen	input_centered_effect	16	29	5	722	0.31091910665993455
parse	common128	scGen	input_centered_effect	16	29	6	722	0.30327106296717826
parse	common128	scGen	input_centered_effect	16	29	7	722	0.31150369586063353
parse	common128	scGen	input_centered_effect	16	43	0	722	0.2983563202144567
parse	common128	scGen	input_centered_effect	16	43	1	722	0.3146094164162791
parse	common128	scGen	input_centered_effect	16	43	2	722	0.3002710130072082
parse	common128	scGen	input_centered_effect	16	43	3	722	0.29984585828046234
parse	common128	scGen	input_centered_effect	16	43	4	722	0.3119487015500203
parse	common128	scGen	input_centered_effect	16	43	5	722	0.3109616735764463
parse	common128	scGen	input_centered_effect	16	43	6	722	0.30328392713013735
parse	common128	scGen	input_centered_effect	16	43	7	722	0.31153556017799683
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	0	722	0.24355321756085707
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	1	722	0.2568933912923305
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	2	722	0.24524362165763067
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	3	722	0.24478095165835223
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	4	722	0.2546361497299962
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	5	722	0.253933633674179
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	6	722	0.2475702576964473
parse	common128	scGen	input_centered_effect	24	mean_of_squared_seed_displacements	7	722	0.25434475156516
parse	common128	scGen	input_centered_effect	24	17	0	722	0.24360181168341646
parse	common128	scGen	input_centered_effect	24	17	1	722	0.256911746372243
parse	common128	scGen	input_centered_effect	24	17	2	722	0.24529033600049321
parse	common128	scGen	input_centered_effect	24	17	3	722	0.244802218753875
parse	common128	scGen	input_centered_effect	24	17	4	722	0.25465385791148604
parse	common128	scGen	input_centered_effect	24	17	5	722	0.25395634716174004
parse	common128	scGen	input_centered_effect	24	17	6	722	0.2475971167223036
parse	common128	scGen	input_centered_effect	24	17	7	722	0.25435427297437607
parse	common128	scGen	input_centered_effect	24	29	0	722	0.24351404039243232
parse	common128	scGen	input_centered_effect	24	29	1	722	0.25686532271464635
parse	common128	scGen	input_centered_effect	24	29	2	722	0.2452002408309339
parse	common128	scGen	input_centered_effect	24	29	3	722	0.24476589103506713
parse	common128	scGen	input_centered_effect	24	29	4	722	0.25461168465118617
parse	common128	scGen	input_centered_effect	24	29	5	722	0.25390436513074743
parse	common128	scGen	input_centered_effect	24	29	6	722	0.2475519497428009
parse	common128	scGen	input_centered_effect	24	29	7	722	0.2543254095454064
parse	common128	scGen	input_centered_effect	24	43	0	722	0.24354379242561106
parse	common128	scGen	input_centered_effect	24	43	1	722	0.25690310241740605
parse	common128	scGen	input_centered_effect	24	43	2	722	0.2452402798328005
parse	common128	scGen	input_centered_effect	24	43	3	722	0.24477474372021188
parse	common128	scGen	input_centered_effect	24	43	4	722	0.254642904746691
parse	common128	scGen	input_centered_effect	24	43	5	722	0.2539401859429388
parse	common128	scGen	input_centered_effect	24	43	6	722	0.24756170434256627
parse	common128	scGen	input_centered_effect	24	43	7	722	0.25435457107248327
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	0	722	0.21096226263916676
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	1	722	0.2224887941725972
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	2	722	0.21235101304281578
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	3	722	0.21202459707318216
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	4	722	0.22052285882459002
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	5	722	0.2199335223321041
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	6	722	0.21440628688427504
parse	common128	scGen	input_centered_effect	32	mean_of_squared_seed_displacements	7	722	0.22027808085330086
parse	common128	scGen	input_centered_effect	32	17	0	722	0.21100397592931633
parse	common128	scGen	input_centered_effect	32	17	1	722	0.2225064623039391
parse	common128	scGen	input_centered_effect	32	17	2	722	0.21239067673841974
parse	common128	scGen	input_centered_effect	32	17	3	722	0.21204479578247817
parse	common128	scGen	input_centered_effect	32	17	4	722	0.2205396402832063
parse	common128	scGen	input_centered_effect	32	17	5	722	0.2199525012266009
parse	common128	scGen	input_centered_effect	32	17	6	722	0.21442947674496154
parse	common128	scGen	input_centered_effect	32	17	7	722	0.22028654379602314
parse	common128	scGen	input_centered_effect	32	29	0	722	0.21093023646131534
parse	common128	scGen	input_centered_effect	32	29	1	722	0.22246331703520167
parse	common128	scGen	input_centered_effect	32	29	2	722	0.21231491816964213
parse	common128	scGen	input_centered_effect	32	29	3	722	0.21201056753781947
parse	common128	scGen	input_centered_effect	32	29	4	722	0.22050196319240417
parse	common128	scGen	input_centered_effect	32	29	5	722	0.21990871359775363
parse	common128	scGen	input_centered_effect	32	29	6	722	0.21439033427094423
parse	common128	scGen	input_centered_effect	32	29	7	722	0.2202619489694447
parse	common128	scGen	input_centered_effect	32	43	0	722	0.2109525687492437
parse	common128	scGen	input_centered_effect	32	43	1	722	0.2224966008814736
parse	common128	scGen	input_centered_effect	32	43	2	722	0.2123474374183614
parse	common128	scGen	input_centered_effect	32	43	3	722	0.21201842638316748
parse	common128	scGen	input_centered_effect	32	43	4	722	0.22052697133130822
parse	common128	scGen	input_centered_effect	32	43	5	722	0.2199393498766467
parse	common128	scGen	input_centered_effect	32	43	6	722	0.21439904766715004
parse	common128	scGen	input_centered_effect	32	43	7	722	0.22028574890769667
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	0	722	0.1886754961487821
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	1	722	0.1990045912743745
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	2	722	0.18996622002347943
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	3	722	0.18963819708272878
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	4	722	0.19723781784184116
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	5	722	0.19671545323617584
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	6	722	0.1917934870867915
parse	common128	scGen	input_centered_effect	40	mean_of_squared_seed_displacements	7	722	0.19702146204861015
parse	common128	scGen	input_centered_effect	40	17	0	722	0.18871257414601977
parse	common128	scGen	input_centered_effect	40	17	1	722	0.19902012926287455
parse	common128	scGen	input_centered_effect	40	17	2	722	0.19000236181349892
parse	common128	scGen	input_centered_effect	40	17	3	722	0.18965486086956782
parse	common128	scGen	input_centered_effect	40	17	4	722	0.19725299994783196
parse	common128	scGen	input_centered_effect	40	17	5	722	0.19673191932590148
parse	common128	scGen	input_centered_effect	40	17	6	722	0.19181499148972772
parse	common128	scGen	input_centered_effect	40	17	7	722	0.19702976445745363
parse	common128	scGen	input_centered_effect	40	29	0	722	0.18864747812775737
parse	common128	scGen	input_centered_effect	40	29	1	722	0.1989813472159211
parse	common128	scGen	input_centered_effect	40	29	2	722	0.18993345542200515
parse	common128	scGen	input_centered_effect	40	29	3	722	0.1896264491961347
parse	common128	scGen	input_centered_effect	40	29	4	722	0.19721991891897847
parse	common128	scGen	input_centered_effect	40	29	5	722	0.19669250382506895
parse	common128	scGen	input_centered_effect	40	29	6	722	0.191777904145175
parse	common128	scGen	input_centered_effect	40	29	7	722	0.19700635545843326
parse	common128	scGen	input_centered_effect	40	43	0	722	0.18866643023120813
parse	common128	scGen	input_centered_effect	40	43	1	722	0.1990122952311448
parse	common128	scGen	input_centered_effect	40	43	2	722	0.18996283654119353
parse	common128	scGen	input_centered_effect	40	43	3	722	0.1896332800227171
parse	common128	scGen	input_centered_effect	40	43	4	722	0.19724053324356516
parse	common128	scGen	input_centered_effect	40	43	5	722	0.1967219344229672
parse	common128	scGen	input_centered_effect	40	43	6	722	0.19178756369539163
parse	common128	scGen	input_centered_effect	40	43	7	722	0.19702826535840373
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	0	722	0.172251639214782
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	1	722	0.181672383287373
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	2	722	0.17342492909913412
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	3	722	0.1731176719862757
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	4	722	0.1800590447958059
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	5	722	0.17957133071694337
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	6	722	0.17509673265417275
parse	common128	scGen	input_centered_effect	48	mean_of_squared_seed_displacements	7	722	0.17984545393027979
parse	common128	scGen	input_centered_effect	48	17	0	722	0.17228519386958602
parse	common128	scGen	input_centered_effect	48	17	1	722	0.1816852311203594
parse	common128	scGen	input_centered_effect	48	17	2	722	0.17345699522080155
parse	common128	scGen	input_centered_effect	48	17	3	722	0.17313281206153708
parse	common128	scGen	input_centered_effect	48	17	4	722	0.1800740448813963
parse	common128	scGen	input_centered_effect	48	17	5	722	0.17958618868393433
parse	common128	scGen	input_centered_effect	48	17	6	722	0.17511703160591768
parse	common128	scGen	input_centered_effect	48	17	7	722	0.17985262258766452
parse	common128	scGen	input_centered_effect	48	29	0	722	0.17222592704897133
parse	common128	scGen	input_centered_effect	48	29	1	722	0.18165141975754023
parse	common128	scGen	input_centered_effect	48	29	2	722	0.1733944573863956
parse	common128	scGen	input_centered_effect	48	29	3	722	0.17310751949201172
parse	common128	scGen	input_centered_effect	48	29	4	722	0.18004216067612963
parse	common128	scGen	input_centered_effect	48	29	5	722	0.17954991119192124
parse	common128	scGen	input_centered_effect	48	29	6	722	0.17508210776615077
parse	common128	scGen	input_centered_effect	48	29	7	722	0.17983256960876498
parse	common128	scGen	input_centered_effect	48	43	0	722	0.17224379135974677
parse	common128	scGen	input_centered_effect	48	43	1	722	0.18168049713921902
parse	common128	scGen	input_centered_effect	48	43	2	722	0.1734233290413006
parse	common128	scGen	input_centered_effect	48	43	3	722	0.17311268337366337
parse	common128	scGen	input_centered_effect	48	43	4	722	0.18006092740363644
parse	common128	scGen	input_centered_effect	48	43	5	722	0.17957789026300858
parse	common128	scGen	input_centered_effect	48	43	6	722	0.17509105671105601
parse	common128	scGen	input_centered_effect	48	43	7	722	0.1798511688992124
