depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
128	additive	CPA_0.8.8	primary_state_pair	O	0.04771462775305999	0.047520042977284314	-0.00019458477577567398	0.04658912580589951	0.04829590076454637	0	30	False
128	additive	CPA_0.8.8	primary_state_pair	D	0.04771462775305999	0.04771462775305999	-2.312964634635743e-19	0.04680749197759458	0.048526982158005036	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	S	0.07717777091780671	0.07717777091780671	0.0	0.07606928884681287	0.07813202658983442	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	M	0.07717777091780671	0.07717777091780671	4.625929269271486e-19	0.07606928884681287	0.07813202658983442	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	P	0.07717777091780671	0.07526037325861341	-0.0019173976591933082	0.07414170919712755	0.07624934995523502	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	O	0.07717777091780671	0.07526037325861341	-0.0019173976591933082	0.07414170919712755	0.07624934995523502	0	30	False
128	additive	zero_effect	zero_effect_diagnostic	D	0.07717777091780671	0.07526037325861341	-0.0019173976591933082	0.07414170919712755	0.07624934995523502	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.04850586381798531	0.04850586381798531	0.0	0.04759872804251992	0.04931821822293036	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.04850586381798531	0.04850586381798531	0.0	0.04759872804251992	0.04931821822293036	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.04850586381798531	0.048700448593760985	0.00019458477577567168	0.047817094214214984	0.04954929961638904	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.04850586381798531	0.04831127904220964	-0.00019458477577568	0.047380361870824825	0.0490871368294717	0	30	False
128	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.04850586381798531	0.04850586381798531	-6.245004513516506e-18	0.0475987280425199	0.049318218222930366	0	30	False
128	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.07796900698273204	0.07796900698273204	0.0	0.0768605249117382	0.07892326265475974	0	30	False
